cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
321,3521,67,1,4.0,4.149957398466345,10
326,6296,64,1,4.0,4.662484116899619,10
332,6214,109,1,4.0,4.2067911168329575,10
338,4197,52,1,4.0,4.526566595187038,10
341,11003,75,1,4.0,4.758520403526311,10
347,5569,45,1,4.0,4.519662416950979,10
352,19249,116,1,4.0,4.792976258506935,10
353,4846,68,1,3.0,3.9312835328105655,10
358,7536,47,1,5.0,4.963375796178344,10
361,6467,77,1,4.0,4.704963661666924,10
367,4146,74,1,4.0,4.266280752532562,10
368,2378,55,1,4.0,4.108494533221195,10
372,9059,112,1,4.0,4.610884203554476,10
378,1966,26,1,4.0,4.371820956256358,10
383,5489,70,1,4.0,4.203315722353799,10
386,6649,77,1,4.0,4.339148744172056,10
387,8219,94,1,4.0,4.378634870422193,10
388,3333,97,1,3.0,3.787878787878788,10
389,14509,120,1,4.0,4.589840788476118,10
390,10347,124,1,4.0,4.220547018459457,10
391,3941,88,1,4.0,4.075107840649581,10
392,15496,90,1,4.0,4.80072276716572,10
