segment_source,segment_edge_id,planner_edge_id,src,dst,num_initiation_samples,min_initiation_distance,median_initiation_distance,distance_scale,state_conditioned_risk_score,state_conditioned_risk_penalty,episode_id,replan_index,current_cluster
bank,10,10,2,1,128,1.56014883518219,24.71651268005371,1.7405641078948975,0.5919422890051012,0.1479855722512753,1,3,2
bank,11,11,2,3,128,1.7405641078948975,19.573585510253906,1.7405641078948975,0.6321205588285577,0.15803013970713942,1,3,2
bank,12,12,2,4,76,1.7647641897201538,21.368478775024414,1.7405641078948975,0.6372000089685242,0.15930000224213106,1,3,2
bank,13,13,2,21,128,3.9129743576049805,12.79511833190918,1.7405641078948975,0.8944010659041168,0.2236002664760292,1,3,2
bank,14,14,2,22,128,2.060100555419922,13.05922794342041,1.7405641078948975,0.6938200013834677,0.17345500034586692,1,3,2
bank,15,15,2,23,14,1.7405641078948975,18.47814178466797,1.7405641078948975,0.6321205588285577,0.15803013970713942,1,3,2
bank,9,9,2,0,29,1.74056077003479,26.034381866455078,1.8722991943359375,0.6053034968041865,0.15132587420104662,1,4,2
bank,10,10,2,1,128,1.7093150615692139,24.442575454711914,1.8722991943359375,0.5986613680805073,0.14966534202012682,1,4,2
bank,11,11,2,3,128,1.8722991943359375,19.318397521972656,1.8722991943359375,0.6321205588285577,0.15803013970713942,1,4,2
bank,12,12,2,4,76,1.9171746969223022,21.14104461669922,1.8722991943359375,0.6408331106883535,0.16020827767208837,1,4,2
bank,13,13,2,21,128,3.810269355773926,12.6292142868042,1.8722991943359375,0.8693293232496961,0.21733233081242403,1,4,2
bank,14,14,2,22,128,2.157289981842041,12.922728538513184,1.8722991943359375,0.6840635966038329,0.17101589915095822,1,4,2
bank,15,15,2,23,14,1.8706529140472412,18.43749237060547,1.8722991943359375,0.6317969465481741,0.15794923663704352,1,4,2
graph,0,0,1,3,54,2.756572723388672,20.683738708496094,2.756572723388672,0.6321205588285577,0.15803013970713942,1,5,1
bank,3,3,1,0,128,0.46585169434547424,26.774715423583984,2.756572723388672,0.15548830996979968,0.03887207749244992,1,5,1
bank,4,4,1,2,128,1.8875356912612915,22.884510040283203,2.756572723388672,0.4957787054092577,0.12394467635231443,1,5,1
bank,5,5,1,3,54,2.756572723388672,20.683738708496094,2.756572723388672,0.6321205588285577,0.15803013970713942,1,5,1
bank,6,6,1,20,56,12.300495147705078,22.61045265197754,2.756572723388672,0.9884635328592628,0.2471158832148157,1,5,1
bank,7,7,1,21,128,0.19178684055805206,25.88326644897461,2.756572723388672,0.06720925098503117,0.01680231274625779,1,5,1
bank,8,8,1,22,57,10.800559997558594,24.849838256835938,2.756572723388672,0.9801214050611455,0.24503035126528638,1,5,1
bank,9,9,2,0,29,1.5691355466842651,25.780879974365234,1.5691355466842651,0.6321205588285577,0.15803013970713942,1,6,2
bank,10,10,2,1,128,1.2659492492675781,23.91874122619629,1.5691355466842651,0.5537077716700496,0.1384269429175124,1,6,2
bank,11,11,2,3,128,1.4070919752120972,19.31623077392578,1.5691355466842651,0.5920989560193719,0.14802473900484298,1,6,2
bank,12,12,2,4,76,1.6060340404510498,20.36591148376465,1.5691355466842651,0.6406703881806463,0.16016759704516156,1,6,2
bank,13,13,2,21,128,2.8772213459014893,11.732205390930176,1.5691355466842651,0.8401684248594864,0.2100421062148716,1,6,2
bank,14,14,2,22,128,1.6224992275238037,11.998896598815918,1.5691355466842651,0.6444211773122852,0.1611052943280713,1,6,2
bank,15,15,2,23,14,1.38038969039917,17.873620986938477,1.5691355466842651,0.5850982271715259,0.14627455679288148,1,6,2
bank,111,111,21,0,128,1.1550774574279785,14.858491897583008,1.1550774574279785,0.6321205588285577,0.15803013970713942,2,0,21
bank,112,112,21,1,128,1.1550774574279785,25.325172424316406,1.1550774574279785,0.6321205588285577,0.15803013970713942,2,0,21
bank,113,113,21,2,128,0.9667078852653503,16.23763656616211,1.1550774574279785,0.5669579306689918,0.14173948266724795,2,0,21
bank,114,114,21,20,128,6.604733943939209,14.58700180053711,1.1550774574279785,0.9967137260776584,0.2491784315194146,2,0,21
bank,115,115,21,22,128,0.9667078852653503,23.763063430786133,1.1550774574279785,0.5669579306689918,0.14173948266724795,2,0,21
bank,116,116,21,40,85,11.509531021118164,25.54236602783203,1.1550774574279785,0.9999529497176329,0.24998823742940823,2,0,21
bank,117,117,21,41,128,2.802129030227661,13.258014678955078,1.1550774574279785,0.911603513136124,0.227900878284031,2,0,21
bank,111,111,21,0,128,2.15578556060791,15.03095817565918,2.15578556060791,0.6321205588285577,0.15803013970713942,2,1,21
bank,112,112,21,1,128,2.15578556060791,24.344951629638672,2.15578556060791,0.6321205588285577,0.15803013970713942,2,1,21
bank,113,113,21,2,128,1.8759243488311768,15.385759353637695,2.15578556060791,0.5811244128365576,0.1452811032091394,2,1,21
bank,114,114,21,20,128,5.605996131896973,14.754855155944824,2.15578556060791,0.9257592715922801,0.23143981789807003,2,1,21
bank,115,115,21,22,128,1.8759243488311768,22.763671875,2.15578556060791,0.5811244128365576,0.1452811032091394,2,1,21
bank,116,116,21,40,85,10.592680931091309,25.097179412841797,2.15578556060791,0.9926540492101472,0.2481635123025368,2,1,21
bank,117,117,21,41,128,1.8077746629714966,12.453792572021484,2.15578556060791,0.5676712006690766,0.14191780016726915,2,1,21
bank,224,224,40,20,128,1.947275161743164,17.928260803222656,1.947275161743164,0.6321205588285577,0.15803013970713942,2,2,40
bank,225,225,40,21,32,3.9084439277648926,14.514242172241211,1.947275161743164,0.8656268832709412,0.2164067208177353,2,2,40
bank,226,226,40,41,128,1.10914146900177,11.929986953735352,1.947275161743164,0.43424061735860287,0.10856015433965072,2,2,40
bank,227,227,40,60,128,5.008427619934082,18.689455032348633,1.947275161743164,0.9236187810305346,0.23090469525763366,2,2,40
bank,228,228,40,61,128,0.6498416066169739,18.857906341552734,1.947275161743164,0.28374456896748235,0.07093614224187059,2,2,40
bank,313,313,61,40,95,0.770266056060791,9.823232650756836,5.421140670776367,0.13245301370305151,0.03311325342576288,2,3,61
bank,314,314,61,41,128,0.2310362607240677,13.255005836486816,5.421140670776367,0.04172227983614374,0.010430569959035935,2,3,61
bank,315,315,61,42,27,24.156558990478516,24.519723892211914,5.421140670776367,0.9883912007618875,0.24709780019047187,2,3,61
bank,316,316,61,60,127,5.421140670776367,20.857345581054688,5.421140670776367,0.6321205588285577,0.15803013970713942,2,3,61
bank,317,317,61,80,128,5.421140670776367,21.575040817260742,5.421140670776367,0.6321205588285577,0.15803013970713942,2,3,61
bank,318,318,61,81,128,1.468152642250061,13.629051208496094,5.421140670776367,0.23724612540924594,0.059311531352311486,2,3,61
bank,319,319,61,101,3,18.154512405395508,21.41800308227539,5.421140670776367,0.9648747927848887,0.2412186981962222,2,3,61
