cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
167,1500,69,1,2.0,2.9713333333333334,13
169,2003,56,1,3.0,5.818771842236645,25
170,6470,17,1,9.0,10.50401854714065,25
171,2078,65,1,3.0,3.8065447545717035,25
172,2298,52,1,3.0,3.89556135770235,25
173,1658,42,1,3.0,3.816043425814234,25
175,4930,59,1,4.0,6.806288032454361,25
176,2949,33,1,4.0,4.348253645303493,16
179,1,1,1,1.0,1.0,1
180,1067,57,1,2.0,2.312089971883786,6
184,1875,45,1,3.0,3.8986666666666667,25
186,38,33,1,1.0,1.0,1
196,3365,26,1,5.0,6.233283803863299,25
199,1264,67,1,2.0,2.723892405063291,25
203,1824,34,1,3.0,3.3163377192982457,11
205,45,29,1,1.0,2.3777777777777778,12
206,1798,45,1,3.0,4.0,24
207,1623,57,1,2.0,2.9691928527418363,12
213,1863,29,1,3.0,3.200751476113795,10
217,2467,50,1,3.0,3.511552492906364,13
222,2703,26,1,4.0,4.69811320754717,25
224,2965,39,1,3.0,4.211804384485666,25
227,2854,23,1,4.0,5.807988787666433,25
228,1832,23,1,3.0,3.8777292576419216,25
229,6502,33,1,9.0,9.834512457705321,25
230,2364,53,1,3.0,4.076565143824027,25
232,1362,48,1,3.0,3.3480176211453743,12
234,1934,34,1,3.0,4.129782833505688,25
238,1639,37,1,3.0,4.876754118364857,25
240,5049,15,1,9.0,10.336898395721924,25
243,1917,63,1,3.0,4.694314032342201,25
244,2752,23,1,5.0,5.851380813953488,25
246,6004,17,1,9.0,10.517155229846768,25
247,4154,15,1,6.0,8.292489167067886,25
248,91,65,1,1.0,1.0,1
251,1343,69,1,2.0,3.3075204765450485,25
252,6548,33,1,8.0,9.22327428222358,25
258,1510,50,1,3.0,3.6509933774834438,15
259,62,32,1,1.0,3.596774193548387,25
261,3858,30,1,5.0,6.376620010368066,25
262,7985,6,1,11.0,11.368440826549781,25
263,1097,33,1,2.0,3.063810391978122,16
266,2538,38,1,3.0,3.336091410559496,20
268,1642,41,1,3.0,3.2892813641900123,25
271,274,94,1,4.0,4.087591240875913,9
272,2814,18,1,4.0,4.663468372423596,25
273,2311,65,1,3.0,5.072695802682821,25
279,3124,34,1,5.0,6.27336747759283,25
281,4110,42,1,5.0,7.547931873479318,25
288,3129,33,1,4.0,5.080856503675296,25
290,2159,58,1,3.0,4.22325150532654,17
294,1988,52,1,3.0,4.007545271629779,16
296,1303,55,1,2.0,2.627014581734459,7
299,4211,14,1,6.0,7.155307527903111,25
303,1838,32,1,3.0,3.546789989118607,15
304,1865,39,1,3.0,3.322788203753351,14
306,3201,19,1,7.0,9.050921587004062,25
309,1948,41,1,3.0,3.5980492813141685,25
311,2208,35,1,4.0,4.403985507246377,25
315,1918,29,1,3.0,3.2492179353493222,14
316,1645,53,1,3.0,3.7665653495440727,17
317,2006,32,1,4.0,5.4336989032901295,25
318,3036,31,1,4.0,4.650856389986825,25
319,289,95,1,1.0,1.2110726643598615,3
321,2531,24,1,4.0,5.661398656657448,25
324,4000,24,1,5.0,5.79175,25
326,3225,16,1,5.0,5.822325581395349,25
328,1645,49,1,3.0,3.008510638297872,12
329,2233,62,1,3.0,3.947156291983878,15
332,2127,41,1,3.0,3.9567465914433475,17
335,4867,23,1,6.0,7.477707006369426,25
340,2209,24,1,3.0,4.196921684019919,16
346,1125,52,1,2.0,2.8693333333333335,17
347,2020,37,1,3.0,3.7143564356435643,14
348,1380,30,1,3.0,3.130434782608696,12
355,1290,47,1,3.0,4.309302325581395,25
361,1791,55,1,3.0,3.9173646007816862,20
362,1455,49,1,3.0,3.107216494845361,13
369,1442,40,1,4.0,5.939667128987518,25
371,32,25,1,1.0,4.34375,25
375,1408,49,1,2.0,3.203835227272727,18
378,3891,18,1,5.0,6.913389874068363,25
382,2191,37,1,3.0,3.4230944774075764,13
383,2049,62,1,3.0,3.705710102489019,23
385,4204,43,1,5.0,7.785680304471931,25
387,1602,40,1,3.0,3.9313358302122348,16
388,2202,30,1,4.0,4.455949137148047,25
389,4408,26,1,6.0,7.653811252268603,25
390,1258,42,1,3.0,3.189189189189189,13
397,1563,30,1,3.0,3.235444657709533,25
398,2892,33,1,3.0,4.124135546334716,25
402,1095,47,1,2.0,3.0748858447488585,25
404,970,56,1,2.0,2.556701030927835,9
405,921,33,1,2.0,2.49728555917481,9
406,1716,53,1,3.0,3.0763403263403264,12
410,527,90,1,2.0,2.876660341555977,10
411,3910,19,1,7.0,8.242199488491048,25
413,1868,30,1,3.0,3.6980728051391862,14
414,1553,57,1,2.0,2.93947198969736,10
415,852,40,1,2.0,2.795774647887324,13
425,1384,45,1,3.0,4.0606936416184976,25
429,1531,86,1,2.0,2.3461789679947747,7
430,1533,38,1,3.0,3.0489236790606653,11
432,2893,43,1,5.0,6.6477704804701006,25
433,2975,41,1,5.0,6.738487394957983,25
435,1016,51,1,2.0,2.7588582677165356,13
440,1499,49,1,3.0,3.33288859239493,12
455,1943,40,1,4.0,5.7334019557385485,25
462,3488,37,1,4.0,4.740825688073395,25
463,160,114,1,1.0,1.0,1
470,1261,48,1,3.0,3.1593973037272005,12
474,1267,55,1,3.0,3.248618784530387,25
478,1844,38,1,3.0,4.533080260303688,25
481,3834,17,1,5.0,7.001564945226917,25
485,1148,51,1,2.0,3.156794425087108,14
487,2047,46,1,3.0,3.764044943820225,25
493,3296,15,1,6.0,8.661104368932039,25
494,2148,45,1,3.0,4.148044692737431,25
495,1710,31,1,3.0,3.278362573099415,13
496,2047,29,1,3.0,3.5710796287249633,12
497,1626,29,1,3.0,3.5928659286592866,18
500,1933,48,1,3.0,3.5814795654423177,15
505,1392,49,1,2.0,2.942528735632184,10
508,1302,49,1,3.0,2.9761904761904763,25
509,1391,50,1,3.0,3.291157440690151,14
