cluster,selected,selection_method,density,bottleneck_score,rank_density,rank_bottleneck
228,True,core_plus_bottleneck,0.006365,0.4745072239136703,57,65
229,True,core_plus_bottleneck,0.00618,0.8749445196023748,61,25
230,True,core_plus_bottleneck,0.00647,0.712277084271335,54,38
231,True,core_plus_bottleneck,0.01322,1.1418235692521086,8,15
232,True,core_plus_bottleneck,0.013005,1.183712582791818,9,12
233,True,core_plus_bottleneck,0.010375,0.9082203959906003,18,22
234,True,core_plus_bottleneck,0.009705,0.5925334102741096,23,51
235,False,core_plus_bottleneck,0.00417,0.45562996051341376,96,67
236,False,core_plus_bottleneck,0.00485,0.39486227162552356,83,75
237,False,core_plus_bottleneck,0.003425,0.2752745740891444,112,110
238,False,core_plus_bottleneck,0.004485,0.215731025231422,91,121
239,False,core_plus_bottleneck,0.00347,0.14653097542469576,111,154
240,False,core_plus_bottleneck,0.00382,0.18745364818773413,103,134
241,True,core_plus_bottleneck,0.01095,0.7040004875817997,16,40
242,False,core_plus_bottleneck,1.5e-05,0.01335122835373459,256,233
251,False,core_plus_bottleneck,0.000225,0.009101890786722503,232,239
252,True,core_plus_bottleneck,0.006745,0.8642193319333745,49,28
253,True,core_plus_bottleneck,0.004575,0.6412611281943167,87,45
254,False,core_plus_bottleneck,2.5e-05,0.022452760313155646,249,227
260,False,core_plus_bottleneck,0.004015,0.19650800515936648,101,127
261,True,core_plus_bottleneck,0.005905,0.9052252700557412,62,23
262,False,core_plus_bottleneck,7e-05,0.008373999325049362,244,240
272,False,core_plus_bottleneck,0.004595,0.3736202316570632,86,80
273,True,core_plus_bottleneck,0.005635,0.3691916932054146,64,81
274,False,core_plus_bottleneck,9e-05,0.00628394205523564,242,241
280,False,core_plus_bottleneck,0.00511,0.280202962225472,77,108
281,True,core_plus_bottleneck,0.007735,0.7751383126827419,31,33
282,False,core_plus_bottleneck,0.002025,0.1964582445136891,158,128
283,False,core_plus_bottleneck,0.0016,0.18370987586543888,173,136
284,False,core_plus_bottleneck,0.001705,0.08795311726323758,168,193
285,False,core_plus_bottleneck,0.00153,0.09535695367511927,177,186
286,False,core_plus_bottleneck,0.005595,0.021731072116900174,67,228
287,False,core_plus_bottleneck,0.000725,0.03158245917024108,213,222
292,False,core_plus_bottleneck,0.00414,0.2828372169092825,98,105
293,True,core_plus_bottleneck,0.010615,1.1712839133797435,17,13
294,False,core_plus_bottleneck,0.00194,0.17803167427915093,161,140
295,False,core_plus_bottleneck,0.00143,0.28055345832550155,184,107
296,False,core_plus_bottleneck,0.00153,0.14045794077058077,178,160
297,False,core_plus_bottleneck,0.00174,0.1480478768554643,166,152
298,False,core_plus_bottleneck,0.001145,0.05671205002319807,192,209
299,False,core_plus_bottleneck,0.0003,0.016546917806235628,227,230
300,True,core_plus_bottleneck,0.00686,0.29649065792743323,45,98
301,True,core_plus_bottleneck,0.01103,0.8393647664508698,15,31
302,False,core_plus_bottleneck,0.001455,0.11212206296660178,182,175
303,False,core_plus_bottleneck,0.001275,0.3194278653180623,186,94
304,False,core_plus_bottleneck,0.00119,0.10467678064841415,190,181
305,False,core_plus_bottleneck,0.00168,0.3948161082708725,170,76
306,False,core_plus_bottleneck,0.00537,0.20919077145861537,72,123
307,False,core_plus_bottleneck,0.003695,0.12581939515128512,106,163
312,False,core_plus_bottleneck,0.0031,0.36150085804842735,119,85
313,True,core_plus_bottleneck,0.006395,0.5383093464592149,56,56
314,False,core_plus_bottleneck,0.00271,0.2579073156450905,129,113
315,False,core_plus_bottleneck,0.002625,0.34538642531709746,131,89
316,False,core_plus_bottleneck,0.00249,0.18788297980583457,135,133
317,True,core_plus_bottleneck,0.006835,0.40807591245381164,47,73
318,False,core_plus_bottleneck,0.003925,0.22599279160953567,102,119
319,False,core_plus_bottleneck,0.00115,0.05451985802291861,191,210
320,False,core_plus_bottleneck,0.00174,0.14569592759315175,167,155
321,True,core_plus_bottleneck,0.002405,0.7498486570694455,139,35
322,False,core_plus_bottleneck,1.5e-05,0.0008452285798682907,257,252
325,False,core_plus_bottleneck,0.00111,-0.0007578061197894038,194,262
326,False,core_plus_bottleneck,0.00227,0.3355004766128682,147,92
327,False,core_plus_bottleneck,0.00018,0.016222598788535544,234,231
332,False,core_plus_bottleneck,0.00286,0.19867289074238056,125,126
333,False,core_plus_bottleneck,0.00352,0.2210444727164109,110,120
337,False,core_plus_bottleneck,0.0003,0.009751495774762095,228,237
338,False,core_plus_bottleneck,0.002875,0.3492648315341337,124,88
339,False,core_plus_bottleneck,0.00068,0.04352259444721881,215,217
340,False,core_plus_bottleneck,0.001645,0.1449526756012549,172,156
341,True,core_plus_bottleneck,0.00233,0.7339648195073826,144,36
342,False,core_plus_bottleneck,1.5e-05,0.0008452285798682907,258,253
346,False,core_plus_bottleneck,0.00099,0.09462899318343254,198,187
347,False,core_plus_bottleneck,0.000615,0.09112031417886751,217,191
352,False,core_plus_bottleneck,0.00311,0.16041320132326684,118,149
353,True,core_plus_bottleneck,0.001755,0.5796435457936165,165,54
358,False,core_plus_bottleneck,0.00214,0.1681368495759929,152,146
359,False,core_plus_bottleneck,0.00082,0.11199707789522279,211,176
360,False,core_plus_bottleneck,0.00146,0.14218702755127482,180,158
361,False,core_plus_bottleneck,0.002715,0.1930314130068159,128,130
362,False,core_plus_bottleneck,0.000275,0.09342487717491393,231,188
363,False,core_plus_bottleneck,7.5e-05,0.053899351416678974,243,211
364,False,core_plus_bottleneck,0.000155,0.02506701849155627,236,225
365,False,core_plus_bottleneck,0.000115,0.011453374361965515,238,236
366,False,core_plus_bottleneck,0.000895,0.1626873138228578,208,147
367,False,core_plus_bottleneck,0.00094,0.19173587006933676,204,132
368,False,core_plus_bottleneck,0.00051,0.0587823111443565,219,207
369,False,core_plus_bottleneck,0.00037,0.030555235584244927,224,223
370,False,core_plus_bottleneck,0.000495,0.19894621692220965,220,125
371,False,core_plus_bottleneck,0.000405,0.025720041949259316,223,224
372,True,core_plus_bottleneck,0.00324,0.5199631485761063,116,58
373,False,core_plus_bottleneck,0.00194,0.2909609983663166,162,100
378,False,core_plus_bottleneck,0.00169,0.10722676473187803,169,178
379,False,core_plus_bottleneck,0.001115,0.08126410407727025,193,195
380,False,core_plus_bottleneck,0.004935,0.176989379102504,82,141
381,True,core_plus_bottleneck,0.007675,0.34333202303365945,34,90
382,False,core_plus_bottleneck,0.00543,0.0934058447384821,71,189
383,False,core_plus_bottleneck,0.00146,0.12141495821090921,181,167
384,False,core_plus_bottleneck,0.00124,0.16101454300981563,189,148
385,False,core_plus_bottleneck,0.00529,0.05735641988872417,74,208
386,False,core_plus_bottleneck,0.00209,0.2122402294470791,155,122
387,False,core_plus_bottleneck,0.00297,0.1934222215606078,121,129
388,False,core_plus_bottleneck,0.001545,0.27616974850380155,176,109
389,False,core_plus_bottleneck,0.001895,0.28602999914794625,163,104
390,False,core_plus_bottleneck,0.00199,0.23681870471442673,159,117
391,False,core_plus_bottleneck,0.002075,0.3080481454506351,156,96
392,False,core_plus_bottleneck,0.003265,0.14335751489942536,115,157
393,False,core_plus_bottleneck,0.002885,0.10203889206108005,123,182
398,False,core_plus_bottleneck,0.00222,0.07573760664454138,150,200
399,False,core_plus_bottleneck,0.00289,0.07987169351242086,122,197
