cluster,count,density,crossing,betweenness,removal_impact,normalized_crossing,normalized_betweenness,normalized_removal_impact,normalized_density,bottleneck_score
53,180.0,0.0009,176.0,0.0014427925503323637,0.0,0.21986754966887417,0.0648367179423892,0.0,0.1858513189448441,0.22894887192781016
54,539.0,0.002695,528.0,0.00045329436151757876,0.0,0.686092715231788,0.02037030109132481,0.0,0.6163069544364508,0.5215709299921776
55,211.0,0.001055,161.0,0.0011393141567541704,0.0,0.2,0.05119889939286454,0.0,0.22302158273381292,0.18429242457272066
56,517.0,0.002585,484.0,0.0009125918090660192,0.0,0.6278145695364239,0.04101037096935233,0.0,0.5899280575539568,0.4918465232395892
57,597.0,0.002985,536.0,0.0014463814907177952,0.0,0.6966887417218544,0.06499799900488752,0.0,0.6858513189448441,0.5559313450432887
58,358.0,0.00179,357.0,0.009195796014776325,0.0,0.4596026490066225,0.4132439083695379,0.0,0.3992805755395683,0.7530623847142899
59,462.0,0.00231,367.0,0.0005135184320217676,0.0,0.4728476821192053,0.023076671505923324,0.0,0.5239808153477218,0.33873010902081213
60,646.0,0.00323,535.0,0.0008981031148590705,0.0,0.695364238410596,0.04035927294459953,0.0,0.7446043165467625,0.5123422163911668
61,689.0,0.003445,671.0,0.0019381481659131385,2.5100401606413154e-05,0.8754966887417218,0.08709718242925579,0.004545454545452273,0.7961630695443644,0.7282904048531206
62,365.0,0.001825,360.0,0.0020054224460461963,0.0,0.46357615894039733,0.09012037763826872,0.0,0.407673860911271,0.4313943783052847
63,540.0,0.0027,481.0,0.0012178359643642267,0.0,0.623841059602649,0.0547275399387053,0.0,0.617505995203837,0.4933168009802032
64,25.0,0.000125,18.0,0.001953110011127739,0.0,0.010596026490066225,0.08776954308003214,0.0,0.0,0.09836556957009837
65,337.0,0.001685,318.0,0.0015267058161898802,0.0,0.40794701986754967,0.06860764173096517,0.0,0.3741007194244605,0.3643244457711767
66,213.0,0.001065,167.0,0.0004721249826351103,0.0,0.20794701986754968,0.02121651815128685,0.0,0.22541966426858512,0.161537638738261
67,503.0,0.002515,329.0,0.0012811616521577454,0.0,0.42251655629139073,0.05757329191949446,0.0,0.5731414868105514,0.30814740216771974
68,533.0,0.002665,513.0,0.0016085680982066127,0.0,0.6662251655629139,0.0722863976879574,0.0,0.6091127098321342,0.5557777503012311
69,192.0,0.00096,185.0,0.00036282968450112614,0.0,0.23178807947019867,0.016304967689018353,0.0,0.20023980815347722,0.18802110471317385
70,455.0,0.002275,15.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.5155875299760192,-0.14805374243651437
71,766.0,0.00383,662.0,0.0017105240676667122,0.0,0.8635761589403973,0.07686813082270677,0.0,0.8884892086330934,0.673897527173176
72,470.0,0.00235,438.0,0.0011026123875990848,0.0,0.5668874172185431,0.04954958241091395,0.0,0.5335731414868106,0.4563650571834138
73,353.0,0.001765,306.0,0.0011714383023600301,0.0,0.3920529801324503,0.05264250552134612,0.0,0.3932853717026379,0.3267098741430051
74,140.0,0.0007,128.0,0.009632490751515269,2.5100401606413154e-05,0.1562913907284768,0.4328682496972959,0.004545454545452273,0.13788968824940048,0.5523381884964049
75,83.0,0.000415,39.0,7.732054064176104e-06,0.0,0.038410596026490065,0.0003474657589261915,0.0,0.06954436450839328,0.017894752432898273
76,409.0,0.002045,374.0,0.0004131223423141161,0.0,0.4821192052980132,0.01856503679489415,0.0,0.46043165467625896,0.3625547456900297
77,537.0,0.002685,521.0,0.0010780122479911143,0.0,0.6768211920529801,0.048444092704345985,0.0,0.6139088729016786,0.5410926228868225
78,506.0,0.00253,415.0,0.0004769422451859439,0.0,0.5364238410596026,0.02143299798630602,0.0,0.5767386091127098,0.3848352563120957
79,491.0,0.002455,472.0,0.0026849431696871155,2.513826043236551e-05,0.6119205298013245,0.1206569183797393,0.0045523104346611,0.5587529976019184,0.5695038593351494
80,730.0,0.00365,695.0,0.0010378350654018833,0.0,0.9072847682119205,0.04663859637387369,0.0,0.8453237410071942,0.7003262422836359
81,141.0,0.000705,81.0,0.0002712015156241646,0.0,0.09403973509933775,0.012187348881183082,0.0,0.13908872901678657,0.06450046527548486
82,587.0,0.002935,405.0,0.0003254890585942472,0.0,0.5231788079470199,0.014626941538163287,0.0,0.6738609112709832,0.3356474761038881
83,185.0,0.000925,183.0,0.0011343840755517818,0.0,0.22913907284768212,0.05097734967369063,0.0,0.19184652278177458,0.22256246568684038
84,333.0,0.001665,321.0,0.0009660357806049409,0.0,0.4119205298013245,0.04341205491732663,0.0,0.3693045563549161,0.3445412178121763
85,672.0,0.00336,512.0,0.0005294507043274223,0.0,0.6649006622516557,0.023792641549867006,0.0,0.7757793764988009,0.4559594908518825
86,308.0,0.00154,307.0,0.0010628275260216849,0.0,0.3933774834437086,0.04776171633974755,0.0,0.3393285371702638,0.33934063863237707
87,185.0,0.000925,180.0,0.005290401931641359,0.0,0.2251655629139073,0.2377419385515159,0.0,0.19184652278177458,0.40535354463089085
88,385.0,0.001925,371.0,0.0004363191347484728,0.0,0.4781456953642384,0.01960746239370118,0.0,0.4316546762589928,0.3682567548802418
89,314.0,0.00157,286.0,0.00072536934886119,0.0,0.3655629139072848,0.03259690235116161,0.0,0.34652278177458035,0.29420298172607234
90,780.0,0.0039,765.0,0.001323980228941301,0.0,1.0,0.05949748814920912,0.0,0.9052757793764987,0.7879147543362596
91,530.0,0.00265,167.0,0.00010766561374700529,0.0,0.20794701986754968,0.004838315133385408,0.0,0.605515587529976,0.031130658741942263
92,253.0,0.001265,149.0,0.000262269900787394,0.0,0.18410596026490067,0.011785976839299198,0.0,0.27338129496402874,0.11387754861499123
93,293.0,0.001465,238.0,8.747638421307562e-05,0.0,0.3019867549668874,0.0039310444516342385,0.0,0.3213429256594724,0.20951492172067993
94,154.0,0.00077,91.0,3.775335798435272e-05,0.0,0.10728476821192053,0.0016965736497916108,0.0,0.15467625899280574,0.06257846416387042
95,286.0,0.00143,132.0,1.1875682158133177e-05,0.0,0.16158940397350993,0.0005336735723253984,0.0,0.31294964028776984,0.06823818545950437
96,367.0,0.001835,353.0,0.0008288737192683987,0.0,0.4543046357615894,0.037248218071048604,0.0,0.41007194244604317,0.3685312710988251
97,131.0,0.000655,29.0,0.001964621465024366,0.005522088353413655,0.025165562913907286,0.08828684883492427,1.0,0.12709832134292565,1.0753229153459538
98,89.0,0.000445,44.0,0.0006828934965920171,0.0,0.045033112582781455,0.030688107595945736,0.0,0.07673860911270983,0.052699637444914245
99,185.0,0.000925,139.0,0.00016964093585301025,0.0,0.17086092715231788,0.007623383907028649,0.0,0.19184652278177458,0.12093035422481416
100,414.0,0.00207,407.0,0.0008543370060897184,0.0,0.5258278145695364,0.03839249618999214,0.0,0.4664268585131894,0.4242922532055718
101,60.0,0.0003,59.0,0.0015232485682036448,0.0,0.06490066225165562,0.0684522787077164,0.0,0.04196642685851318,0.12076301290181808
102,370.0,0.00185,328.0,0.0007628129873620928,0.0,0.42119205298013246,0.034279557718116874,0.0,0.4136690647482014,0.3313708912737889
103,233.0,0.001165,206.0,0.0024531614537399078,2.5100401606413154e-05,0.2596026490066225,0.11024103028993026,0.004545454545452273,0.24940047961630699,0.29956898995711295
104,512.0,0.00256,440.0,0.0006876371187484703,0.0,0.5695364238410596,0.030901278153079796,0.0,0.5839328537170264,0.4252578458790315
105,521.0,0.002605,387.0,0.0005196716126915197,0.0,0.49933774834437084,0.02335318529818083,0.0,0.5947242206235012,0.34427366745550136
106,548.0,0.00274,476.0,0.0007993249978692826,0.0,0.6172185430463576,0.03592034725935679,0.0,0.6270983213429255,0.4650093939028367
107,466.0,0.00233,430.0,0.0009263046816600186,0.0,0.5562913907284768,0.04162660485020529,0.0,0.5287769784172661,0.43928490205350224
108,604.0,0.00302,559.0,0.0010226016885129415,0.0,0.7271523178807947,0.045954033537427864,0.0,0.6942446043165468,0.5648329701232586
109,679.0,0.003395,638.0,0.001014488843790891,0.0,0.8317880794701987,0.0455894556742882,0.0,0.7841726618705036,0.6421257365833358
110,430.0,0.00215,424.0,0.002131325439209195,0.0,0.5483443708609271,0.09577825052784764,0.0,0.4856115107913669,0.4984391681513647
111,628.0,0.00314,475.0,0.000790147199437708,0.0,0.6158940397350994,0.03550791213269702,0.0,0.7230215827338129,0.4344954770476525
112,736.0,0.00368,678.0,0.0014012257586243028,0.0,0.8847682119205298,0.0629687748696829,0.0,0.8525179856115108,0.6919815911067595
113,262.0,0.00131,261.0,0.007409140401857309,0.0,0.33245033112582784,0.3329545514496318,0.0,0.28417266187050355,0.5801530840143087
114,580.0,0.0029,546.0,0.001957970119883117,0.0,0.7099337748344371,0.08798794835282704,0.0,0.6654676258992804,0.59828143541748
115,216.0,0.00108,181.0,0.0010718630298125191,0.0,0.22649006622516557,0.048167756979906634,0.0,0.2290167865707434,0.2059527872338492
116,540.0,0.0027,513.0,0.0010995238433356954,0.0,0.6662251655629139,0.0494107883249507,0.0,0.617505995203837,0.5303841553267135
117,385.0,0.001925,221.0,0.0002774223561138981,0.0,0.27947019867549666,0.012466903194174601,0.0,0.4316546762589928,0.16244069899197341
118,859.0,0.004295,562.0,0.0005028230884906189,0.0,0.7311258278145696,0.022596040405030618,0.0,1.0,0.4537218682196002
119,369.0,0.001845,330.0,0.0003538131826293301,0.0,0.423841059602649,0.015899780963765306,0.0,0.4124700239808154,0.31599983337216975
120,498.0,0.00249,421.0,0.0005039230921290224,0.0,0.5443708609271524,0.022645472754554696,0.0,0.567146282973621,0.3968724487896208
121,488.0,0.00244,476.0,0.0005137838379240515,0.0,0.6172185430463576,0.023088598409498385,0.0,0.5551558752997602,0.4737603788659279
122,324.0,0.00162,282.0,0.00038051430187703144,0.0,0.36026490066225164,0.01709968523067499,0.0,0.3585131894484412,0.2698106290583943
123,232.0,0.00116,231.0,0.0019862897122293033,0.0,0.29271523178807946,0.08926058413180313,0.0,0.24820143884892082,0.30751538426520636
124,592.0,0.00296,464.0,0.0006321401669336976,0.0,0.6013245033112583,0.02840733665702211,0.0,0.6798561151079137,0.4257750054359063
125,493.0,0.002465,479.0,0.0009463733828849617,0.0,0.6211920529801325,0.04252845918851053,0.0,0.5611510791366906,0.49537518842763584
126,320.0,0.0016,301.0,0.0008430438326317109,0.0,0.38543046357615895,0.0378849995980513,0.0,0.3537170263788969,0.3172003552605412
127,195.0,0.000975,50.0,1.9441341184609206e-05,0.0,0.052980132450331126,0.0008736618126548326,0.0,0.20383693045563547,-0.007297284873704686
128,309.0,0.001545,243.0,0.0005140431834188774,0.0,0.3086092715231788,0.02310025296835633,0.0,0.3405275779376498,0.22955125111024016
129,396.0,0.00198,366.0,0.0016860272323741252,0.0,0.47152317880794703,0.07576728344171582,0.0,0.44484412470023976,0.4138372248395909
130,396.0,0.00198,284.0,0.0005368516398883097,0.0,0.3629139072847682,0.02412522738929383,0.0,0.44484412470023976,0.2535858972639901
131,462.0,0.00231,420.0,0.0013450641261127077,0.0,0.543046357615894,0.060444963719216684,0.0,0.5239808153477218,0.4462970767307942
132,528.0,0.00264,293.0,0.000922058843715372,0.0,0.3748344370860927,0.041435803894667556,0.0,0.6031175059952038,0.23533498918219914
133,485.0,0.002425,429.0,0.0007445960522107726,0.0,0.5549668874172186,0.03346091869346371,0.0,0.5515587529976019,0.4229601802114017
134,442.0,0.00221,401.0,0.0005821616174805287,0.0,0.5178807947019868,0.02616138306284921,0.0,0.5,0.39404217776483597
135,246.0,0.00123,243.0,0.008076336819806828,0.0,0.3086092715231788,0.36293725821700473,0.0,0.26498800959232616,0.5920501268624856
136,452.0,0.00226,416.0,0.002473262406051922,0.0,0.5377483443708609,0.11114433393890409,0.0,0.5119904076738608,0.4952955560076068
137,259.0,0.001295,230.0,0.0009727651957040093,0.0,0.2913907284768212,0.04371446373458525,0.0,0.2805755395683453,0.25093253034090285
138,403.0,0.002015,375.0,0.0005572603857612025,0.0,0.48344370860927155,0.025042362773319636,0.0,0.4532374100719424,0.37251484836100845
139,591.0,0.002955,569.0,0.001247149454100144,0.0,0.7403973509933774,0.05604483982736702,0.0,0.6786570743405276,0.5928450685185862
140,480.0,0.0024,278.0,0.0005592194202452517,0.0,0.35496688741721855,0.025130398552442874,0.0,0.5455635491606714,0.21642822122146
141,342.0,0.00171,272.0,0.0004356024722556266,0.0,0.34701986754966885,0.019575256763101092,0.0,0.3800959232613909,0.2525663473343527
142,488.0,0.00244,482.0,0.00048525347423292067,0.0,0.6251655629139072,0.021806490913857723,0.0,0.5551558752997602,0.48042529123783695
143,316.0,0.00158,313.0,0.0010470386743748022,0.0,0.4013245033112583,0.047052191383698025,0.0,0.3489208633093525,0.3437004357021506
144,96.0,0.00048,35.0,7.358331750834895e-06,0.0,0.033112582781456956,0.0003306712944598347,0.0,0.08513189448441247,0.007903685730593052
145,532.0,0.00266,469.0,0.001302801968057714,0.0,0.6079470198675496,0.058545772029588765,0.0,0.6079136690647482,0.48411869117771394
146,449.0,0.002245,397.0,0.0008659656051013708,0.0,0.5125827814569537,0.03891506625317272,0.0,0.5083932853717026,0.3989798620986157
147,518.0,0.00259,511.0,0.0005216791130291638,0.0,0.6635761589403973,0.023443399052840916,0.0,0.5911270983213428,0.5096814284968354
148,275.0,0.001375,88.0,6.559190698271598e-05,0.0,0.10331125827814569,0.002947592133991898,0.0,0.29976019184652275,0.016330792858180773
149,287.0,0.001435,285.0,0.019112243669829457,5.025125628138191e-05,0.36423841059602646,0.8588727130462989,0.009100045682955705,0.31414868105515587,1.1379665650087343
150,617.0,0.003085,507.0,0.0005205855698756408,0.0,0.6582781456953642,0.023394257026853556,0.0,0.709832134292566,0.4687227624344481
151,139.0,0.000695,126.0,0.004734330151628603,0.0,0.15364238410596026,0.21275298976043439,0.0,0.13669064748201437,0.32538817962179034
152,301.0,0.001505,272.0,0.00023577479929863757,0.0,0.34701986754966885,0.010595330670738272,0.0,0.3309352517985612,0.25833462268083873
153,231.0,0.001155,25.0,2.8052437084472194e-05,0.0,0.019867549668874173,0.0012606302620730573,0.0,0.2470023980815348,-0.0529725394935132
154,562.0,0.00281,443.0,0.0007571813168612455,0.0,0.5735099337748344,0.03402647973284186,0.0,0.6438848920863309,0.41437094588177703
155,522.0,0.00261,277.0,0.0003688775607779346,0.0,0.3536423841059603,0.016576749275511553,0.0,0.5959232613908872,0.19144215496420566
156,450.0,0.00225,317.0,0.001078837188129147,0.0,0.4066225165562914,0.04848116415376306,0.0,0.5095923261390887,0.3022259828683279
157,585.0,0.002925,560.0,0.0014102508164276937,0.0,0.7284768211920529,0.06337434608439248,0.0,0.671462829736211,0.5904123183555822
158,299.0,0.001495,290.0,0.0030993107741555895,0.0,0.3708609271523179,0.1392779152023227,0.0,0.328537170263789,0.41157769127550387
159,512.0,0.00256,499.0,0.0008242435191625425,0.0,0.6476821192052981,0.037040144513827186,0.0,0.5839328537170264,0.5095424076040174
160,370.0,0.00185,366.0,0.022252707973502917,2.5075225677018556e-05,0.47152317880794703,1.0,0.004540895413510997,0.4136690647482014,1.3519633547969978
161,396.0,0.00198,301.0,0.0008702538980650603,0.0,0.38543046357615895,0.03910777506725484,0.0,0.44484412470023976,0.29108500123334186
162,395.0,0.001975,371.0,0.0013118185042504985,0.0,0.4781456953642384,0.05895096029717044,0.0,0.44364508393285373,0.40400313048155273
163,582.0,0.00291,513.0,0.0024407916467382397,0.0,0.6662251655629139,0.1096851515619841,0.0,0.6678657074340527,0.5755506048946821
164,577.0,0.002885,494.0,0.0017705957685201495,0.0,0.6410596026490066,0.07956765399646912,0.0,0.6618705035971223,0.5220661055663391
165,437.0,0.002185,413.0,0.0005399961721108325,0.0,0.5337748344370861,0.024266537481812324,0.0,0.49400479616306947,0.4098399330699775
166,177.0,0.000885,47.0,0.001954658461832803,0.0,0.04900662251655629,0.0878391279012102,0.0,0.18225419664268586,0.08216949142496074
167,236.0,0.00118,235.0,0.0036455465720943198,0.0,0.2980132450331126,0.16382485117924525,0.0,0.2529976019184652,0.38593881563681826
168,444.0,0.00222,396.0,0.002328789609055524,0.0,0.5112582781456954,0.10465196468800542,0.0,0.5023980815347722,0.46519081837326914
169,492.0,0.00246,459.0,0.0009208448980751675,0.0,0.5947019867549669,0.04138125117948117,0.0,0.5599520383693045,0.4680976264236567
170,492.0,0.00246,388.0,0.0003185462620059458,0.0,0.5006622516556292,0.01431494370866009,0.0,0.5599520383693045,0.3469915838534978
171,391.0,0.001955,384.0,0.002714319685158051,0.0,0.495364238410596,0.12197705054099875,0.0,0.43884892086330934,0.485686612692602
172,662.0,0.00331,469.0,0.0003935761537671594,0.0,0.6079470198675496,0.017686663314676325,0.0,0.76378896882494,0.3964969925347439
173,433.0,0.002165,131.0,0.0003092665523431974,0.0,0.16026490066225166,0.013897928859330376,0.0,0.4892086330935251,0.027400239593524528
174,796.0,0.00398,725.0,0.000853779644383748,0.0,0.9470198675496688,0.0383674492740557,0.0,0.9244604316546762,0.7080491873273216
175,50.0,0.00025,50.0,0.0013612462766831623,0.0,0.052980132450331126,0.06117216288031309,0.0,0.02997601918465228,0.10515948957524854
176,494.0,0.00247,457.0,0.0008916595611402172,0.0,0.5920529801324503,0.040069710266361636,0.0,0.5623501199040767,0.463417654427589
177,420.0,0.0021,241.0,0.00023829827292678587,0.0,0.30596026490066225,0.01070873141419624,0.0,0.47362110311750594,0.17458266537960673
178,468.0,0.00234,448.0,0.0014585103589126458,0.0,0.5801324503311258,0.06554305034018086,0.0,0.5311750599520384,0.4863229826856951
179,411.0,0.002055,319.0,0.000299554347616357,0.0,0.40927152317880794,0.013461478395036095,0.0,0.46282973621103113,0.2838840807105347
180,340.0,0.0017,254.0,0.00041884241932538583,0.0,0.32317880794701986,0.0188220876229588,0.0,0.3776978417266187,0.22869154305199305
181,485.0,0.002425,462.0,0.00041511047746882755,0.0,0.5986754966887418,0.018654380310167834,0.0,0.5515587529976019,0.4518622510996291
182,244.0,0.00122,237.0,0.006451441592969056,0.0,0.30066225165562915,0.28991714629298215,0.0,0.262589928057554,0.5118024195313452
183,139.0,0.000695,46.0,4.029900121076215e-05,0.0,0.04768211920529802,0.0018109706584361594,0.0,0.13669064748201437,0.008485895619129866
184,540.0,0.0027,291.0,0.0003256131059802422,0.0,0.37218543046357616,0.014632516023126766,0.0,0.617505995203837,0.20156614792555183
185,398.0,0.00199,392.0,0.0012283871979721338,0.0,0.5059602649006623,0.05520169497729524,0.0,0.44724220623501193,0.4269892980074539
186,606.0,0.00303,602.0,0.002206187459498392,0.0,0.7841059602649006,0.09914242626674367,0.0,0.6966426858513189,0.6742555807762486
187,470.0,0.00235,393.0,0.000824925916420799,0.0,0.5072847682119205,0.03707081032129066,0.0,0.5335731414868106,0.384283636087168
188,186.0,0.00093,185.0,0.00596423997635252,0.0,0.23178807947019867,0.26802310907303284,0.0,0.1930455635491607,0.44189751947848327
189,603.0,0.003015,527.0,0.00038182740693487377,0.0,0.6847682119205298,0.01715869400656896,0.0,0.6930455635491606,0.49401323686235066
190,402.0,0.00201,302.0,0.0009594472293016166,2.506265664159148e-05,0.38675496688741723,0.04311597628675414,0.004538619275459111,0.4520383693045563,0.29879805165826356
191,82.0,0.00041,82.0,0.0009775447611067227,0.0,0.09536423841059603,0.04392924952193322,0.0,0.06834532374100719,0.11878989081022712
192,264.0,0.00132,258.0,0.0018169889669959172,0.0,0.32847682119205296,0.08165248783022137,0.0,0.2865707434052757,0.3241580860006916
193,175.0,0.000875,160.0,0.003950692713000304,0.0,0.1986754966887417,0.17753761554344455,0.0,0.17985611510791366,0.32225627769981213
194,426.0,0.00213,414.0,0.0008277653716072467,0.0,0.5350993377483444,0.0371984107549021,0.0,0.4808153477218225,0.4280531441866998
195,124.0,0.00062,70.0,0.00021882437889507756,0.0,0.07947019867549669,0.00983360673027478,0.0,0.11870503597122302,0.05369229461440457
196,418.0,0.00209,411.0,0.0006989640059639846,0.0,0.5311258278145695,0.03141028978568656,0.0,0.4712230215827337,0.42116921112543604
197,466.0,0.00233,264.0,0.0008322883590874178,0.0,0.33642384105960266,0.03740166635352663,0.0,0.5287769784172661,0.2151924138879495
198,385.0,0.001925,378.0,0.0009273333368087188,0.0,0.48741721854304637,0.04167283091626095,0.0,0.4316546762589928,0.39959364658160956
199,516.0,0.00258,510.0,0.0005044897201612308,0.0,0.6622516556291391,0.022670936083911426,0.0,0.5887290167865706,0.5083038866770794
