cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
111,1164,17,1,5.0,6.270618556701031,24
112,2330,25,1,3.0,4.171244635193133,25
113,1488,52,1,3.0,3.247311827956989,15
114,2751,21,1,4.0,4.764812795347146,18
115,1864,44,1,3.0,3.8358369098712446,17
116,4817,2,1,12.0,12.332987336516505,25
117,1970,50,1,3.0,3.4766497461928934,15
118,3004,21,1,4.0,5.021970705725699,25
119,2603,23,1,4.0,5.813676527084134,25
120,2219,61,1,3.0,2.9945921586300135,10
121,162,117,1,1.0,1.0,1
122,2461,16,1,6.0,7.090613571718814,25
123,2486,25,1,5.0,7.304505229283991,25
124,1476,38,1,3.0,4.415989159891599,20
125,7039,34,1,6.0,7.87498224179571,25
126,5021,29,1,9.0,10.206134236207927,25
127,250,4,1,3.0,3.188,9
128,1095,27,1,3.0,3.3461187214611874,11
129,299,61,1,1.0,1.3277591973244147,3
130,1202,46,1,2.0,2.7462562396006653,11
131,1664,25,1,3.0,4.012019230769231,14
132,988,43,1,3.0,3.3846153846153846,13
133,4579,33,1,5.0,6.78663463638349,25
134,2028,19,1,4.0,5.350591715976331,25
135,887,43,1,2.0,2.668545659526494,8
136,1197,34,1,3.0,3.563074352548037,25
137,682,35,1,2.0,3.0835777126099706,13
138,3232,21,1,5.0,5.9245049504950495,25
139,1764,80,1,3.0,3.018140589569161,14
140,2204,26,1,3.0,3.690562613430127,16
141,224,87,1,1.0,1.2276785714285714,3
142,996,37,1,3.0,3.2700803212851404,13
143,4091,39,1,5.0,6.788804693229039,25
144,4240,27,1,5.0,7.0797169811320755,25
145,1220,22,1,3.0,4.75,25
146,1583,45,1,2.0,2.9437776373973468,25
147,5833,37,1,6.0,7.864906566089491,25
148,1211,23,1,5.0,5.591246903385632,20
149,1063,53,1,2.0,3.2634054562558794,25
150,2944,3,1,7.0,8.798913043478262,25
151,1106,48,1,2.0,2.9104882459312837,15
152,2455,15,1,6.0,7.111201629327902,25
153,1243,42,1,3.0,3.6106194690265485,14
154,255,13,1,3.0,3.447058823529412,13
155,1757,27,1,3.0,4.191235059760956,25
156,53,45,1,1.0,1.0377358490566038,2
157,1072,56,1,2.0,2.8190298507462686,12
158,68,37,1,1.0,1.1176470588235294,2
159,1899,1,1,9.0,9.932596103212218,25
160,937,30,1,3.0,2.826040554962647,8
161,955,45,1,3.0,3.1581151832460734,25
162,1360,4,1,9.0,9.936029411764705,25
163,51,27,1,1.0,1.6666666666666667,11
164,1975,51,1,4.0,4.794430379746835,25
165,1775,57,1,3.0,4.102535211267606,18
166,1915,43,1,3.0,3.1530026109660576,12
167,1500,69,1,2.0,2.9713333333333334,13
168,735,20,1,3.0,3.159183673469388,9
169,2003,56,1,3.0,5.818771842236645,25
170,6470,17,1,9.0,10.50401854714065,25
171,2078,65,1,3.0,3.8065447545717035,25
172,2298,52,1,3.0,3.89556135770235,25
173,1658,42,1,3.0,3.816043425814234,25
174,1495,30,1,3.0,3.6882943143812708,17
175,4930,59,1,4.0,6.806288032454361,25
176,2949,33,1,4.0,4.348253645303493,16
177,1737,30,1,3.0,4.553828439838803,25
178,1119,30,1,3.0,3.2636282394995533,11
179,1,1,1,1.0,1.0,1
180,1067,57,1,2.0,2.312089971883786,6
181,1552,24,1,3.0,4.109536082474227,16
182,1241,38,1,3.0,3.0314262691377922,10
183,1103,40,1,3.0,3.0045330915684496,10
184,1875,45,1,3.0,3.8986666666666667,25
185,5919,2,1,12.0,12.412400743368812,25
186,38,33,1,1.0,1.0,1
187,3504,2,1,10.0,10.920376712328768,25
188,2299,16,1,5.0,5.916485428447151,22
189,2575,11,1,9.0,9.789126213592233,25
190,2445,9,1,5.0,6.761145194274029,25
191,1692,39,1,3.0,3.6826241134751774,14
192,48,24,1,1.5,1.8958333333333333,5
193,66,3,1,2.0,2.121212121212121,5
194,2144,20,1,4.0,5.730410447761194,25
195,19,16,1,1.0,1.0,1
196,3365,26,1,5.0,6.233283803863299,25
197,3158,1,1,12.0,12.641861937935403,25
198,11,11,1,1.0,1.0,1
199,1264,67,1,2.0,2.723892405063291,25
200,1069,41,1,3.0,3.841908325537886,15
201,2158,22,1,6.0,7.548192771084337,25
202,2104,3,1,8.0,9.68393536121673,25
203,1824,34,1,3.0,3.3163377192982457,11
204,749,40,1,2.0,2.6408544726301737,9
205,45,29,1,1.0,2.3777777777777778,12
206,1798,45,1,3.0,4.0,24
207,1623,57,1,2.0,2.9691928527418363,12
208,254,77,1,1.0,1.5236220472440944,7
209,3507,4,1,8.0,9.226404334188766,25
210,3905,7,1,9.0,10.254545454545454,25
211,13,12,1,1.0,1.0,1
212,780,37,1,2.0,2.8205128205128207,8
213,1863,29,1,3.0,3.200751476113795,10
214,2552,12,1,6.0,8.34012539184953,25
215,547,25,1,2.0,2.829981718464351,8
216,1238,25,1,3.0,3.8933764135702744,25
217,2467,50,1,3.0,3.511552492906364,13
218,1482,33,1,3.0,3.620782726045884,19
219,1451,33,1,3.0,3.8221915920055136,15
220,1560,22,1,3.0,3.9025641025641025,12
221,1519,29,1,3.0,3.8722843976300196,13
222,2703,26,1,4.0,4.69811320754717,25
223,7797,2,1,12.0,12.356034372194435,25
224,2965,39,1,3.0,4.211804384485666,25
225,1118,12,1,5.0,6.800536672629696,25
226,4,4,1,1.5,1.75,3
227,2854,23,1,4.0,5.807988787666433,25
228,1832,23,1,3.0,3.8777292576419216,25
229,6502,33,1,9.0,9.834512457705321,25
230,2364,53,1,3.0,4.076565143824027,25
231,1940,38,1,4.0,5.085051546391752,25
232,1362,48,1,3.0,3.3480176211453743,12
233,493,72,1,1.0,1.8600405679513186,25
234,1934,34,1,3.0,4.129782833505688,25
235,130,4,1,2.0,2.230769230769231,5
236,1458,23,1,4.0,5.97599451303155,25
237,1953,29,1,4.0,4.783410138248848,19
238,1639,37,1,3.0,4.876754118364857,25
239,2948,18,1,5.0,6.236770691994573,25
240,5049,15,1,9.0,10.336898395721924,25
241,1185,45,1,3.0,3.912236286919831,25
242,1239,33,1,3.0,4.557707828894269,20
243,1917,63,1,3.0,4.694314032342201,25
244,2752,23,1,5.0,5.851380813953488,25
245,183,47,1,1.0,1.3442622950819672,3
246,6004,17,1,9.0,10.517155229846768,25
247,4154,15,1,6.0,8.292489167067886,25
248,91,65,1,1.0,1.0,1
249,2801,12,1,9.0,10.665833630846127,25
250,6,6,1,1.0,1.0,1
251,1343,69,1,2.0,3.3075204765450485,25
252,6548,33,1,8.0,9.22327428222358,25
253,379,93,1,1.0,1.4485488126649078,4
254,1198,27,1,3.0,3.712854757929883,15
255,1082,44,1,2.0,2.553604436229205,8
256,89,70,1,1.0,1.0,1
257,1958,27,1,4.0,4.719611848825332,25
258,1510,50,1,3.0,3.6509933774834438,15
259,62,32,1,1.0,3.596774193548387,25
260,2523,13,1,6.0,7.936187078874356,25
261,3858,30,1,5.0,6.376620010368066,25
262,7985,6,1,11.0,11.368440826549781,25
263,1097,33,1,2.0,3.063810391978122,16
264,3001,8,1,8.0,9.496501166277907,25
265,1101,25,1,3.0,3.3315168029064486,11
266,2538,38,1,3.0,3.336091410559496,20
267,3354,16,1,7.0,9.27340488968396,25
268,1642,41,1,3.0,3.2892813641900123,25
269,339,39,1,2.0,2.094395280235988,6
270,608,36,1,3.0,4.4868421052631575,20
271,274,94,1,4.0,4.087591240875913,9
272,2814,18,1,4.0,4.663468372423596,25
273,2311,65,1,3.0,5.072695802682821,25
274,2071,32,1,4.0,4.655239014968614,20
275,1532,23,1,3.0,4.198433420365535,25
276,737,13,1,3.0,3.1709633649932156,9
277,3849,1,1,12.0,12.327617563003377,25
278,703,42,1,2.0,2.7539118065433854,11
279,3124,34,1,5.0,6.27336747759283,25
280,3081,23,1,6.0,8.076923076923077,25
281,4110,42,1,5.0,7.547931873479318,25
282,3294,2,1,8.0,9.412264723740133,25
283,1245,30,1,3.0,3.1092369477911648,25
284,798,40,1,2.0,2.837092731829574,13
285,2549,4,1,7.0,8.672028246371125,25
286,1037,34,1,2.0,3.009643201542912,25
287,3355,24,1,7.0,8.188971684053652,25
288,3129,33,1,4.0,5.080856503675296,25
289,992,34,1,3.0,3.1764112903225805,9
290,2159,58,1,3.0,4.22325150532654,17
291,1176,35,1,3.0,3.352891156462585,15
292,977,47,1,2.0,2.811668372569089,11
293,489,27,1,2.0,2.6748466257668713,8
294,1988,52,1,3.0,4.007545271629779,16
295,18,16,1,1.0,1.0,1
296,1303,55,1,2.0,2.627014581734459,7
297,800,43,1,3.0,3.38,25
298,1249,34,1,3.0,3.3835068054443553,12
299,4211,14,1,6.0,7.155307527903111,25
300,1245,49,1,3.0,3.529317269076305,16
301,1594,42,1,4.0,4.926599749058971,25
302,6,6,1,1.0,1.0,1
303,1838,32,1,3.0,3.546789989118607,15
304,1865,39,1,3.0,3.322788203753351,14
305,238,4,1,3.0,3.1848739495798317,9
306,3201,19,1,7.0,9.050921587004062,25
307,1988,20,1,4.0,4.627263581488934,25
308,2012,20,1,5.0,7.809145129224652,25
309,1948,41,1,3.0,3.5980492813141685,25
310,6376,2,1,11.0,11.974749058971142,25
311,2208,35,1,4.0,4.403985507246377,25
312,3444,1,1,12.0,12.436701509872242,25
313,305,51,1,1.0,1.3868852459016394,3
314,6272,6,1,10.0,10.71109693877551,25
315,1918,29,1,3.0,3.2492179353493222,14
316,1645,53,1,3.0,3.7665653495440727,17
317,2006,32,1,4.0,5.4336989032901295,25
318,3036,31,1,4.0,4.650856389986825,25
319,289,95,1,1.0,1.2110726643598615,3
320,1443,44,1,3.0,3.0242550242550243,10
321,2531,24,1,4.0,5.661398656657448,25
322,77,49,1,1.0,1.0389610389610389,2
323,1391,36,1,3.0,4.278936017253774,25
324,4000,24,1,5.0,5.79175,25
325,1324,32,1,3.0,3.5098187311178246,14
326,3225,16,1,5.0,5.822325581395349,25
327,1798,33,1,4.0,4.735261401557286,25
328,1645,49,1,3.0,3.008510638297872,12
329,2233,62,1,3.0,3.947156291983878,15
330,116,32,1,2.5,4.724137931034483,22
331,1038,53,1,2.0,3.097302504816956,15
332,2127,41,1,3.0,3.9567465914433475,17
333,117,65,1,1.0,1.1367521367521367,2
334,1995,31,1,4.0,5.442105263157894,25
335,4867,23,1,6.0,7.477707006369426,25
336,603,35,1,2.0,2.600331674958541,10
337,1168,49,1,2.0,2.6446917808219177,8
338,2983,31,1,7.0,8.326852162252766,25
339,878,35,1,2.0,2.5375854214123006,8
340,2209,24,1,3.0,4.196921684019919,16
341,346,62,1,1.0,1.760115606936416,11
342,5046,1,1,12.0,12.53349187475228,25
343,1221,39,1,3.0,3.6666666666666665,19
344,3247,11,1,6.0,7.935632891900216,25
345,2189,28,1,4.0,5.053905893101873,19
346,1125,52,1,2.0,2.8693333333333335,17
347,2020,37,1,3.0,3.7143564356435643,14
348,1380,30,1,3.0,3.130434782608696,12
349,1134,34,1,3.0,3.201058201058201,9
350,1431,18,1,4.0,4.52900069881202,25
351,44,25,1,1.0,2.1363636363636362,7
352,1227,41,1,3.0,4.180929095354523,25
353,106,40,1,1.0,1.0,1
354,1940,27,1,4.0,6.206185567010309,25
355,1290,47,1,3.0,4.309302325581395,25
356,1629,32,1,3.0,4.839165131982812,25
357,5563,6,1,9.0,10.088801006651087,25
358,1899,9,1,10.0,10.748815165876778,25
359,575,41,1,2.0,2.5756521739130434,8
360,710,31,1,3.0,3.5661971830985917,14
361,1791,55,1,3.0,3.9173646007816862,20
362,1455,49,1,3.0,3.107216494845361,13
363,1251,33,1,3.0,3.261390887290168,25
364,1764,27,1,3.0,3.68140589569161,12
365,1946,7,1,9.0,10.298047276464542,25
366,2887,16,1,7.0,8.314166955316939,25
367,5491,1,1,12.0,12.555636496084501,25
368,1475,1,1,12.0,12.11864406779661,25
369,1442,40,1,4.0,5.939667128987518,25
370,166,30,1,3.0,3.246987951807229,9
371,32,25,1,1.0,4.34375,25
372,1301,34,1,3.0,4.003074558032283,25
373,956,46,1,2.0,2.74163179916318,9
374,971,3,1,6.0,7.144181256436664,25
375,1408,49,1,2.0,3.203835227272727,18
376,1488,24,1,3.0,4.181451612903226,25
377,1483,2,1,10.0,11.04585300067431,25
378,3891,18,1,5.0,6.913389874068363,25
379,993,26,1,3.0,3.2678751258811682,9
380,1428,9,1,5.0,6.431372549019608,25
381,171,50,1,1.0,1.1695906432748537,2
382,2191,37,1,3.0,3.4230944774075764,13
383,2049,62,1,3.0,3.705710102489019,23
384,1187,30,1,3.0,3.371524852569503,12
385,4204,43,1,5.0,7.785680304471931,25
386,5946,1,1,12.0,12.036831483350152,25
387,1602,40,1,3.0,3.9313358302122348,16
388,2202,30,1,4.0,4.455949137148047,25
389,4408,26,1,6.0,7.653811252268603,25
390,1258,42,1,3.0,3.189189189189189,13
391,2551,32,1,6.0,8.526068208545668,25
392,34,30,1,1.0,1.0,1
393,390,3,1,4.0,4.37948717948718,12
394,1536,28,1,4.0,4.548828125,24
395,937,44,1,2.0,2.582710779082177,8
396,203,6,1,2.0,2.7832512315270934,8
397,1563,30,1,3.0,3.235444657709533,25
398,2892,33,1,3.0,4.124135546334716,25
399,3895,1,1,12.0,11.987163029525032,25
400,4023,7,1,8.0,9.031319910514542,25
401,3677,19,1,9.0,10.20152298069078,25
402,1095,47,1,2.0,3.0748858447488585,25
403,1246,4,1,5.0,5.771268057784912,25
404,970,56,1,2.0,2.556701030927835,9
405,921,33,1,2.0,2.49728555917481,9
406,1716,53,1,3.0,3.0763403263403264,12
407,923,20,1,3.0,3.589382448537378,21
408,2417,16,1,5.0,6.956971452213488,25
409,26,24,1,1.0,1.0,1
410,527,90,1,2.0,2.876660341555977,10
411,3910,19,1,7.0,8.242199488491048,25
412,1194,25,1,4.0,5.617252931323283,22
413,1868,30,1,3.0,3.6980728051391862,14
414,1553,57,1,2.0,2.93947198969736,10
415,852,40,1,2.0,2.795774647887324,13
416,2502,9,1,7.0,9.501598721023182,25
417,417,37,1,2.0,2.5059952038369304,7
418,5,5,1,1.0,1.0,1
419,798,21,1,3.0,3.243107769423559,10
420,1182,24,1,3.0,4.101522842639594,25
421,1360,28,1,4.0,4.3183823529411764,20
422,774,28,1,3.0,3.0852713178294575,12
423,1660,28,1,3.0,4.164457831325302,25
424,1056,34,1,3.0,4.0710227272727275,15
425,1384,45,1,3.0,4.0606936416184976,25
426,1137,42,1,3.0,3.1688654353562007,11
427,1602,37,1,3.0,3.6485642946317105,14
428,1332,21,1,4.0,5.991741741741742,25
429,1531,86,1,2.0,2.3461789679947747,7
430,1533,38,1,3.0,3.0489236790606653,11
431,3698,2,1,11.0,11.773931855056787,25
432,2893,43,1,5.0,6.6477704804701006,25
433,2975,41,1,5.0,6.738487394957983,25
434,1088,14,1,4.0,4.663602941176471,25
435,1016,51,1,2.0,2.7588582677165356,13
436,951,21,1,3.0,4.945320715036804,25
437,1851,28,1,4.0,5.075634792004322,18
438,1768,17,1,6.0,6.788461538461538,25
439,1655,29,1,3.0,4.41631419939577,25
440,1499,49,1,3.0,3.33288859239493,12
441,3832,23,1,7.0,8.56106471816284,25
442,590,41,1,2.0,2.31864406779661,6
443,1100,29,1,3.0,3.9154545454545455,17
444,1372,36,1,3.0,3.998542274052478,25
445,663,15,1,3.0,4.399698340874812,25
446,1695,14,1,5.0,7.766961651917404,25
447,1901,35,1,3.0,4.139926354550236,17
448,2083,24,1,5.0,6.295247239558329,25
449,81,61,1,1.0,1.0123456790123457,2
450,3742,2,1,12.0,12.11865312667023,25
451,3555,1,1,12.0,12.168495077355837,25
452,1400,32,1,3.0,3.7542857142857144,15
453,2389,22,1,7.0,8.622436165759732,25
454,810,22,1,4.0,4.650617283950617,17
455,1943,40,1,4.0,5.7334019557385485,25
456,947,1,1,10.0,10.861668426610349,25
457,846,47,1,2.0,3.0189125295508275,25
458,1304,37,1,3.0,3.605828220858896,13
459,982,2,1,9.0,10.230142566191446,25
460,4585,11,1,7.0,8.859978189749182,25
461,2310,6,1,5.0,6.386147186147186,25
462,3488,37,1,4.0,4.740825688073395,25
463,160,114,1,1.0,1.0,1
464,2966,4,1,6.0,8.357383681726231,25
465,754,34,1,2.0,2.5782493368700266,7
466,2039,3,1,9.0,10.582148111819519,25
467,1813,16,1,4.0,5.19415333701048,25
468,2635,2,1,11.0,11.859582542694497,25
469,1304,31,1,3.0,3.4064417177914113,11
470,1261,48,1,3.0,3.1593973037272005,12
471,1247,48,1,3.0,3.433841218925421,25
472,60,47,1,1.0,1.0,1
473,1471,41,1,3.0,4.224337185588035,22
474,1267,55,1,3.0,3.248618784530387,25
475,4832,10,1,9.0,10.418667218543046,25
476,1159,13,1,4.0,4.88006902502157,21
477,1787,13,1,4.0,5.693340794627868,25
478,1844,38,1,3.0,4.533080260303688,25
479,1019,47,1,2.0,2.9106967615309127,12
480,978,34,1,3.0,3.2413087934560325,11
481,3834,17,1,5.0,7.001564945226917,25
482,1217,35,1,3.0,3.723911257189811,25
483,44,22,1,1.0,1.0,1
484,682,35,1,3.0,2.998533724340176,9
485,1148,51,1,2.0,3.156794425087108,14
486,3213,2,1,12.0,12.47650171179583,25
487,2047,46,1,3.0,3.764044943820225,25
488,282,35,1,1.0,1.3971631205673758,3
489,1235,43,1,3.0,3.1497975708502026,10
490,655,36,1,3.0,3.119083969465649,12
491,5575,11,1,8.0,9.659013452914799,25
492,1144,17,1,3.0,3.484265734265734,13
493,3296,15,1,6.0,8.661104368932039,25
494,2148,45,1,3.0,4.148044692737431,25
495,1710,31,1,3.0,3.278362573099415,13
496,2047,29,1,3.0,3.5710796287249633,12
497,1626,29,1,3.0,3.5928659286592866,18
498,29,28,1,1.0,1.0,1
499,8096,1,1,13.0,12.710103754940711,25
500,1933,48,1,3.0,3.5814795654423177,15
501,2591,10,1,5.0,5.834426862215361,25
502,1584,35,1,3.0,3.5202020202020203,12
503,3202,4,1,10.0,11.158026233603998,25
504,900,30,1,3.0,3.5655555555555556,13
505,1392,49,1,2.0,2.942528735632184,10
506,2291,12,1,7.0,9.309908336970755,25
507,3005,20,1,5.0,6.450249584026622,25
508,1302,49,1,3.0,2.9761904761904763,25
509,1391,50,1,3.0,3.291157440690151,14
510,1484,33,1,3.0,4.010781671159029,25
511,436,23,1,2.0,2.6605504587155964,7
