cluster,selected,selection_method,density,bottleneck_score,rank_density,rank_bottleneck
57,False,core_plus_bottleneck,0.002645,0.3421743529991889,148,118
58,False,core_plus_bottleneck,0.004205,0.24429187972219313,102,145
59,False,core_plus_bottleneck,0.000695,0.02216012322715972,215,228
60,False,core_plus_bottleneck,0.000965,0.0847517225706529,205,199
61,False,core_plus_bottleneck,0.001925,0.28711201533352415,164,132
62,False,core_plus_bottleneck,2e-05,0.0015589502371880653,256,251
66,False,core_plus_bottleneck,0.004045,0.38952642699829315,108,105
67,True,core_plus_bottleneck,0.003245,0.6429635610437059,130,54
72,False,core_plus_bottleneck,0.000395,0.017430488558510093,233,232
73,False,core_plus_bottleneck,0.00067,0.06081896073644048,218,209
74,False,core_plus_bottleneck,0.00103,0.07197277106892062,204,204
75,False,core_plus_bottleneck,0.00076,0.13732907057759344,213,184
76,False,core_plus_bottleneck,0.00064,0.06196394958043795,221,207
77,False,core_plus_bottleneck,0.000205,0.017774952978061795,240,231
78,False,core_plus_bottleneck,0.00043,0.03208197737250403,228,221
79,False,core_plus_bottleneck,0.00022,0.005256043088458732,239,241
80,False,core_plus_bottleneck,0.003145,0.18430624095739648,133,166
81,False,core_plus_bottleneck,0.004465,0.38352049086429285,98,108
86,True,core_plus_bottleneck,0.008795,1.1224417351988873,22,15
87,True,core_plus_bottleneck,0.00711,0.9832430398365871,41,22
100,False,core_plus_bottleneck,0.00175,0.12990910134744213,170,185
101,False,core_plus_bottleneck,0.002955,0.33869375367742244,141,119
102,False,core_plus_bottleneck,0.0002,0.015112403135239434,241,235
105,False,core_plus_bottleneck,6.5e-05,0.004589489034219992,247,243
106,True,core_plus_bottleneck,0.00466,0.8662527477107888,95,32
107,True,core_plus_bottleneck,0.00337,0.8830290871840266,127,28
120,False,core_plus_bottleneck,0.004315,0.2559727893732443,99,139
121,True,core_plus_bottleneck,0.009465,0.6507443094272591,18,51
122,False,core_plus_bottleneck,0.00305,0.4431041056598044,136,88
123,True,core_plus_bottleneck,0.005765,0.4781075845073436,59,81
124,True,core_plus_bottleneck,0.00686,0.69078912394232,44,41
125,False,core_plus_bottleneck,0.003505,0.3105567012971701,124,125
126,True,core_plus_bottleneck,0.00913,0.6893453200894553,19,42
127,True,core_plus_bottleneck,0.00528,1.181921916567321,76,9
132,False,core_plus_bottleneck,0.001245,0.04551793470770516,192,218
133,False,core_plus_bottleneck,0.00169,0.12643691785108646,172,187
134,False,core_plus_bottleneck,0.001105,0.08973371359792039,201,197
135,False,core_plus_bottleneck,0.00333,0.27071126839173903,129,134
136,False,core_plus_bottleneck,0.00322,0.2384257649444185,131,147
137,False,core_plus_bottleneck,0.002965,0.22605318535149252,139,150
138,False,core_plus_bottleneck,0.001975,0.07329494914121626,161,203
139,False,core_plus_bottleneck,0.00043,0.017296056053741883,229,233
140,False,core_plus_bottleneck,0.00143,0.08904127783680928,181,198
141,False,core_plus_bottleneck,0.00342,0.20119573410071157,126,160
142,False,core_plus_bottleneck,0.000685,0.06088662501479991,217,208
143,False,core_plus_bottleneck,0.001945,0.19200841692247583,162,162
144,False,core_plus_bottleneck,0.00263,0.20545038241021213,149,158
145,False,core_plus_bottleneck,0.001775,0.34289309262392936,168,117
146,True,core_plus_bottleneck,0.006525,1.297892576022476,45,4
147,False,core_plus_bottleneck,0.0036,0.34708367849716315,118,116
152,False,core_plus_bottleneck,0.00056,0.0199678190096896,224,230
153,False,core_plus_bottleneck,0.00027,0.03644004435509961,238,220
154,False,core_plus_bottleneck,0.0001,0.016635712931689868,245,234
155,False,core_plus_bottleneck,0.001405,0.14770228928159174,184,178
156,False,core_plus_bottleneck,0.001175,0.15898552605767924,196,174
157,False,core_plus_bottleneck,0.00416,0.2500999173409802,104,141
158,False,core_plus_bottleneck,0.003715,0.5366078011190374,115,73
159,False,core_plus_bottleneck,0.00054,0.05245361559795357,226,213
165,False,core_plus_bottleneck,0.00011,0.005711630884687032,244,240
166,True,core_plus_bottleneck,0.00805,0.8780467249396482,29,30
167,True,core_plus_bottleneck,0.005385,1.3587294482268337,71,2
177,False,core_plus_bottleneck,0.000605,0.0392558773091836,223,219
178,True,core_plus_bottleneck,0.006205,0.5688827491675306,52,68
179,False,core_plus_bottleneck,0.0009,0.12492140340549088,207,189
185,False,core_plus_bottleneck,0.000615,-0.008359990130131108,222,260
186,True,core_plus_bottleneck,0.007355,1.2981427782562642,38,3
187,True,core_plus_bottleneck,0.005365,1.1568469812142719,72,12
188,False,core_plus_bottleneck,3e-05,0.0018613261191408768,251,250
197,False,core_plus_bottleneck,0.0003,0.013216129425576244,236,236
198,True,core_plus_bottleneck,0.00689,0.6256046566175536,43,56
199,False,core_plus_bottleneck,0.001125,0.05756088903433079,199,210
200,False,core_plus_bottleneck,0.00166,0.10315241167134226,175,193
201,False,core_plus_bottleneck,0.003825,0.2361327189313967,114,148
202,False,core_plus_bottleneck,0.0017,0.16579482004925442,171,171
203,False,core_plus_bottleneck,0.003945,0.4251001712419845,110,94
204,True,core_plus_bottleneck,0.005415,0.7951088392550233,68,34
205,False,core_plus_bottleneck,0.00279,0.5443661302578436,144,71
206,True,core_plus_bottleneck,0.007935,1.07269631230512,30,19
207,True,core_plus_bottleneck,0.0078,1.3982498460978194,32,1
208,True,core_plus_bottleneck,0.00363,0.9034618992905261,117,26
209,True,core_plus_bottleneck,0.00595,1.204328557077304,55,7
210,True,core_plus_bottleneck,0.005805,0.664952951998619,57,47
211,False,core_plus_bottleneck,0.002585,0.35684000403883354,151,114
212,True,core_plus_bottleneck,0.00742,0.5844641165606026,37,63
213,False,core_plus_bottleneck,0.00451,0.40404583560895063,97,101
214,False,core_plus_bottleneck,0.001915,0.41118761140107407,165,98
215,True,core_plus_bottleneck,0.006485,0.6705039262896204,47,45
216,False,core_plus_bottleneck,0.00403,0.4171094639375397,109,96
217,False,core_plus_bottleneck,0.004185,0.5707656153201699,103,66
218,True,core_plus_bottleneck,0.008565,0.8820043379355038,26,29
219,False,core_plus_bottleneck,0.001295,0.08081394537558338,190,200
220,False,core_plus_bottleneck,0.003535,0.301055870255834,122,129
221,True,core_plus_bottleneck,0.00782,0.5975898047184061,31,60
222,True,core_plus_bottleneck,0.00184,0.9100045759235583,166,25
223,False,core_plus_bottleneck,0.005035,0.45413556384680953,84,84
224,True,core_plus_bottleneck,0.005955,0.631541761984764,54,55
225,False,core_plus_bottleneck,0.001425,0.18510745231148254,182,165
226,True,core_plus_bottleneck,0.005825,0.46004898121756943,56,82
227,False,core_plus_bottleneck,0.005255,0.37786157170847023,77,111
228,False,core_plus_bottleneck,0.00165,0.22452936149154332,176,151
229,True,core_plus_bottleneck,0.00732,0.6578343433249985,40,49
230,True,core_plus_bottleneck,0.006045,0.6933483751286182,53,40
231,True,core_plus_bottleneck,0.00262,1.1424327477443923,150,13
232,True,core_plus_bottleneck,0.01193,1.097074097987128,8,18
233,True,core_plus_bottleneck,0.00871,1.1637882033514126,23,11
234,False,core_plus_bottleneck,0.00283,0.3841815796954937,143,107
235,True,core_plus_bottleneck,0.009625,0.7225942690333187,17,37
236,True,core_plus_bottleneck,0.00568,0.6118061367622752,60,59
237,False,core_plus_bottleneck,0.00193,0.20702453057349368,163,156
238,False,core_plus_bottleneck,0.004935,0.2570220670587243,87,138
239,False,core_plus_bottleneck,0.001365,0.06872066576671168,186,205
240,False,core_plus_bottleneck,0.00407,0.20538412028446573,105,159
241,True,core_plus_bottleneck,0.00491,1.1127568007046245,88,17
242,False,core_plus_bottleneck,0.00041,-0.003346863649095039,230,259
251,False,core_plus_bottleneck,0.00051,0.028536387166613067,227,225
252,True,core_plus_bottleneck,0.007425,1.1954338513353115,36,8
253,False,core_plus_bottleneck,0.003885,0.2538990347110967,113,140
260,False,core_plus_bottleneck,0.004965,0.3861094517743389,86,106
261,True,core_plus_bottleneck,0.008255,0.5252507441814405,27,74
262,False,core_plus_bottleneck,1e-05,0.0007794751185940327,260,253
271,False,core_plus_bottleneck,0.00039,0.006067468556464988,234,239
272,True,core_plus_bottleneck,0.011425,0.6799327785138168,10,43
273,True,core_plus_bottleneck,0.00638,0.8393348867799736,50,33
274,False,core_plus_bottleneck,0.000405,-0.0023053034984683906,231,258
280,False,core_plus_bottleneck,0.002725,0.16196962531861517,146,173
281,True,core_plus_bottleneck,0.005145,0.9361268235929021,79,24
282,False,core_plus_bottleneck,0.00207,0.14228928538664637,159,181
283,False,core_plus_bottleneck,0.0024,0.24667735515498582,154,144
284,False,core_plus_bottleneck,0.002705,0.16514895763780355,147,172
285,False,core_plus_bottleneck,0.001675,0.15531955937716516,174,175
286,False,core_plus_bottleneck,0.001345,0.0774008725052532,187,201
287,False,core_plus_bottleneck,0.00094,0.05227829473562534,206,214
291,False,core_plus_bottleneck,0.000305,0.004341259545833518,235,244
292,True,core_plus_bottleneck,0.006415,1.1135033830086152,49,16
293,True,core_plus_bottleneck,0.00465,0.6653169948599754,96,46
294,False,core_plus_bottleneck,0.00151,0.24769714435520737,179,143
295,False,core_plus_bottleneck,0.00154,0.2005394881722763,178,161
296,False,core_plus_bottleneck,0.001385,0.18394124699289235,185,167
297,False,core_plus_bottleneck,0.001225,0.10196519422964134,194,194
298,False,core_plus_bottleneck,0.001235,0.0547969988784249,193,211
299,False,core_plus_bottleneck,0.00013,0.010133176541722426,242,237
300,False,core_plus_bottleneck,0.005315,0.4155126299112205,74,97
301,True,core_plus_bottleneck,0.01009,0.7538132197598112,14,35
302,False,core_plus_bottleneck,0.00392,0.3174056335260447,112,123
303,False,core_plus_bottleneck,0.0051,0.5027984873500252,82,76
304,False,core_plus_bottleneck,0.00507,0.32600141490849976,83,121
305,False,core_plus_bottleneck,0.00427,0.4588167415126605,100,83
306,True,core_plus_bottleneck,0.008655,0.47972124807503636,24,79
307,False,core_plus_bottleneck,0.005405,0.28983395332672607,70,131
311,False,core_plus_bottleneck,2.5e-05,0.001948687796485082,254,249
312,True,core_plus_bottleneck,0.01717,1.0306249533555365,1,21
313,True,core_plus_bottleneck,0.01166,1.035139024234419,9,20
314,False,core_plus_bottleneck,0.003945,0.3790494675625206,111,110
315,True,core_plus_bottleneck,0.007325,0.6473086018675462,39,52
316,False,core_plus_bottleneck,0.004975,0.3540243051448648,85,115
317,False,core_plus_bottleneck,0.00481,0.5952959096489023,89,61
318,True,core_plus_bottleneck,0.006525,0.33849613703029396,46,120
319,False,core_plus_bottleneck,0.00134,0.05014482555486794,188,216
320,False,core_plus_bottleneck,0.00296,0.18110349896712727,140,168
321,False,core_plus_bottleneck,0.003675,0.5460740031281175,116,70
322,False,core_plus_bottleneck,3e-05,0.002338425355782098,252,247
325,False,core_plus_bottleneck,0.000555,0.03133338816593828,225,223
326,False,core_plus_bottleneck,0.00513,0.3914900688230318,80,103
327,False,core_plus_bottleneck,0.00116,0.12650221149036414,197,186
331,False,core_plus_bottleneck,0.000405,-0.00039690655190350536,232,257
332,True,core_plus_bottleneck,0.00643,1.1243489744115542,48,14
333,False,core_plus_bottleneck,0.002485,0.22987165597714396,153,149
337,False,core_plus_bottleneck,0.0011,0.05402981786771275,202,212
338,False,core_plus_bottleneck,0.00354,0.405383523330567,121,100
339,False,core_plus_bottleneck,0.000285,0.022858161635530883,237,227
340,False,core_plus_bottleneck,0.005105,0.309714590986151,81,126
341,True,core_plus_bottleneck,0.00863,0.4925710555248179,25,78
342,False,core_plus_bottleneck,4.5e-05,0.004661313989510491,250,242
346,False,core_plus_bottleneck,0.00544,0.3041126405365969,66,127
347,False,core_plus_bottleneck,0.00476,0.4406082602553511,91,89
348,False,core_plus_bottleneck,1.5e-05,0.001169212677891049,259,252
352,True,core_plus_bottleneck,0.01509,0.6736042692103245,2,44
353,True,core_plus_bottleneck,0.00568,0.5165165901599573,61,75
357,False,core_plus_bottleneck,5.5e-05,0.0023787162057022945,248,246
358,True,core_plus_bottleneck,0.005315,1.254965596659952,75,5
359,False,core_plus_bottleneck,0.000825,0.020513520989963896,210,229
360,False,core_plus_bottleneck,0.00221,0.14952483598142935,156,177
361,False,core_plus_bottleneck,0.00541,0.38177900391560043,69,109
362,False,core_plus_bottleneck,0.001635,0.14230043219150604,177,180
363,False,core_plus_bottleneck,0.0008,0.06250269046223612,211,206
364,False,core_plus_bottleneck,0.000865,0.0927923177595724,209,196
365,False,core_plus_bottleneck,0.00075,0.07426015713232256,214,202
366,False,core_plus_bottleneck,0.002765,0.21592409221231212,145,153
367,False,core_plus_bottleneck,0.004065,0.43050119687923943,106,92
368,False,core_plus_bottleneck,0.00255,0.39065662080601965,152,104
369,False,core_plus_bottleneck,0.00168,0.17314832246028572,173,170
370,False,core_plus_bottleneck,0.00112,0.17575234071836981,200,169
371,False,core_plus_bottleneck,0.00201,0.20709158297610572,160,155
372,True,core_plus_bottleneck,0.00774,0.8727249672499064,34,31
373,False,core_plus_bottleneck,0.001415,0.185789111794869,183,164
377,False,core_plus_bottleneck,2e-05,0.00012765252726440132,257,256
378,True,core_plus_bottleneck,0.00177,0.9629477896258208,169,23
379,False,core_plus_bottleneck,0.00012,0.006587552340687568,243,238
380,False,core_plus_bottleneck,0.003025,0.10946530797156281,137,190
381,False,core_plus_bottleneck,0.00543,0.2623762363141271,67,136
382,False,core_plus_bottleneck,0.002875,0.218605446513627,142,152
383,False,core_plus_bottleneck,0.00556,0.42199343892007296,64,95
384,True,core_plus_bottleneck,0.00577,0.3177854795123847,58,122
385,False,core_plus_bottleneck,0.00213,0.24076337750008356,158,146
386,True,core_plus_bottleneck,0.00635,0.39421464320423794,51,102
387,True,core_plus_bottleneck,0.007685,0.4488078880375992,35,86
388,False,core_plus_bottleneck,0.004055,0.43921644754772415,107,90
389,True,core_plus_bottleneck,0.012615,0.7127684765072599,5,38
390,True,core_plus_bottleneck,0.01031,0.7467394806817256,12,36
391,False,core_plus_bottleneck,0.004245,0.35799489501745024,101,113
392,True,core_plus_bottleneck,0.012355,0.4289001299555628,6,93
393,False,core_plus_bottleneck,0.00561,0.24880866305889673,63,142
398,False,core_plus_bottleneck,0.002195,0.050493895847422816,157,215
399,False,core_plus_bottleneck,0.001065,0.15173121345022997,203,176
