edge_id,bank_edge_id,src,dst,repair_score,repair_reason
2849,529,21,249,4.088504908004711,low_compatibility_junction
2850,549,21,422,4.088056738754017,low_compatibility_junction
2851,3109,149,327,4.0877115640007,low_compatibility_junction
2852,10000,464,21,4.0874527619204715,low_compatibility_junction
2853,1399,64,21,4.085580799828652,low_compatibility_junction
2854,1170,54,149,4.079265273517148,low_compatibility_junction
2855,553,21,446,4.077563139384271,low_compatibility_junction
2856,8617,401,149,4.076739681583835,low_compatibility_junction
2857,3099,149,231,4.075496809803047,low_compatibility_junction
2858,557,21,468,4.072656112606134,low_compatibility_junction
2859,525,21,236,4.070841855157696,low_compatibility_junction
2860,544,21,377,4.070817877312016,low_compatibility_junction
2861,7140,327,149,4.066213372977041,low_compatibility_junction
2862,538,21,310,4.0571870300641075,low_compatibility_junction
2863,5116,242,21,4.053465820963381,low_compatibility_junction
2864,8914,412,21,4.053465820963381,low_compatibility_junction
2865,523,21,202,4.05007137012649,low_compatibility_junction
2866,4307,200,149,4.049859132850534,low_compatibility_junction
2867,560,21,479,4.0479263923243005,low_compatibility_junction
2868,548,21,416,4.045714966772113,low_compatibility_junction
2869,558,21,471,4.045714966772113,low_compatibility_junction
2870,3114,149,394,4.026781437642274,low_compatibility_junction
2871,3111,149,376,4.02487719311415,low_compatibility_junction
2872,6357,292,149,4.022612228081992,low_compatibility_junction
2873,8450,391,149,4.021415804789646,low_compatibility_junction
2874,536,21,292,4.021207746145507,low_compatibility_junction
2875,3113,149,391,4.017819811210906,low_compatibility_junction
2876,3080,149,14,4.015383185822063,low_compatibility_junction
2877,2656,130,149,4.011489764430598,low_compatibility_junction
2878,3088,149,102,4.0098375121907965,low_compatibility_junction
2879,7465,343,149,4.009055974890908,low_compatibility_junction
2880,5526,256,149,4.007189039088845,low_compatibility_junction
2881,3083,149,48,3.996317237494909,low_compatibility_junction
2882,1087,48,149,3.9921637672856067,low_compatibility_junction
2883,1887,89,149,3.9907480377217404,low_compatibility_junction
2884,10892,507,149,3.9797488919130086,low_compatibility_junction
2885,3102,149,269,3.978730669628579,low_compatibility_junction
2886,10607,491,149,3.9735157329106716,low_compatibility_junction
2887,5913,271,14,3.971807310371943,low_compatibility_junction
2888,3115,149,395,3.966627864637894,low_compatibility_junction
2889,3089,149,104,3.9633746648115946,low_compatibility_junction
2890,9881,457,271,3.9356567194399807,low_compatibility_junction
2891,3119,149,510,3.9242605200550367,low_compatibility_junction
2892,8477,392,149,3.9153702801805914,low_compatibility_junction
2893,1731,82,271,3.9085691225890207,low_compatibility_junction
2894,4776,226,259,3.90171592161158,low_compatibility_junction
2895,9606,442,271,3.893787901607129,low_compatibility_junction
2896,5960,271,442,3.892679890441264,low_compatibility_junction
2897,7917,363,271,3.8866129159586453,low_compatibility_junction
2898,5924,271,104,3.8819132724064414,low_compatibility_junction
2899,425,14,271,3.8808023217968874,low_compatibility_junction
2900,2156,104,271,3.8790090835331243,low_compatibility_junction
2901,5943,271,269,3.875688180007994,low_compatibility_junction
2902,5888,269,271,3.87563882855321,low_compatibility_junction
2903,5948,271,359,3.8551618999243815,low_compatibility_junction
2904,4271,199,278,3.850170556114398,low_compatibility_junction
2905,5936,271,192,3.8469810060758673,low_compatibility_junction
2906,2795,136,271,3.843624938185749,low_compatibility_junction
2907,8147,376,271,3.8398819355886826,low_compatibility_junction
2908,5963,271,511,3.8233801653859896,low_compatibility_junction
2909,6072,278,271,3.820182268820077,low_compatibility_junction
2910,4100,192,271,3.820036098730901,low_compatibility_junction
2911,8703,404,421,3.814549952339052,low_compatibility_junction
2912,4684,219,404,3.8065507993707857,low_compatibility_junction
2913,7287,333,199,3.8029299023015626,low_compatibility_junction
2914,11010,511,271,3.798956834079759,low_compatibility_junction
2915,9272,427,404,3.7989208587478567,low_compatibility_junction
2916,4281,199,372,3.7983125753500016,low_compatibility_junction
2917,7807,359,271,3.7962190074873634,low_compatibility_junction
2918,5923,271,102,3.7868849143652463,low_compatibility_junction
2919,5926,271,136,3.785270788466311,low_compatibility_junction
2920,9467,436,271,3.7777639723283936,low_compatibility_junction
2921,7214,330,259,3.776289562627303,low_compatibility_junction
2922,9132,422,199,3.7717199662957226,low_compatibility_junction
2923,5530,256,199,3.768421212963583,low_compatibility_junction
2924,659,25,271,3.7662487258273285,low_compatibility_junction
2925,5654,259,211,3.764236523576969,low_compatibility_junction
2926,2177,106,259,3.7611256902848225,low_compatibility_junction
2927,5925,271,130,3.7535283380428965,low_compatibility_junction
2928,4293,199,482,3.75015436961276,low_compatibility_junction
2929,8073,372,199,3.74996081654164,low_compatibility_junction
2930,480,18,404,3.747289438086398,low_compatibility_junction
2931,1431,65,259,3.745884316553698,low_compatibility_junction
2932,6329,291,271,3.742416550321205,low_compatibility_junction
2933,8696,404,345,3.7419662758497982,low_compatibility_junction
2934,8685,404,242,3.7389134235292203,low_compatibility_junction
2935,8549,395,271,3.737734810313579,low_compatibility_junction
2936,8708,404,482,3.735888306558912,low_compatibility_junction
2937,18,0,404,3.731553152964081,low_compatibility_junction
2938,377,13,199,3.728673972849842,low_compatibility_junction
2939,5944,271,293,3.7244581052801884,low_compatibility_junction
2940,8691,404,308,3.7240568213992384,low_compatibility_junction
2941,4269,199,242,3.723476793476906,low_compatibility_junction
2942,5914,271,25,3.723282866914539,low_compatibility_junction
2943,8795,408,271,3.7224606767974087,low_compatibility_junction
2944,1096,48,271,3.720932343577995,low_compatibility_junction
2945,3195,153,404,3.7201272444037814,low_compatibility_junction
2946,2636,129,199,3.717750906587222,low_compatibility_junction
2947,4279,199,334,3.7175265174622933,low_compatibility_junction
2948,8517,394,271,3.717152072976912,low_compatibility_junction
2949,4290,199,457,3.7136412839634407,low_compatibility_junction
2950,4591,215,271,3.7134806833932537,low_compatibility_junction
2951,10414,482,199,3.712560456555,low_compatibility_junction
2952,8084,372,404,3.7115723835443832,low_compatibility_junction
2953,1444,66,404,3.7075724440592315,low_compatibility_junction
2954,8669,404,18,3.707179387846108,low_compatibility_junction
2955,4287,199,420,3.7068142608476427,low_compatibility_junction
2956,4255,199,97,3.7067828904211635,low_compatibility_junction
2957,4280,199,363,3.702177879545464,low_compatibility_junction
2958,9116,421,199,3.7013919636809565,low_compatibility_junction
2959,7325,334,404,3.7011515916825775,low_compatibility_junction
2960,767,31,199,3.6992649069822883,low_compatibility_junction
2961,1503,69,404,3.698789057954284,low_compatibility_junction
2962,1468,68,271,3.6978213973014418,low_compatibility_junction
2963,8195,380,271,3.696722344888514,low_compatibility_junction
2964,7223,330,404,3.6962782109310286,low_compatibility_junction
2965,5953,271,408,3.6942988569366557,low_compatibility_junction
2966,6219,286,199,3.6942191647319196,low_compatibility_junction
2967,5938,271,201,3.6920822475470416,low_compatibility_junction
2968,5652,259,201,3.691075570463623,low_compatibility_junction
2969,2188,106,404,3.689763396271334,low_compatibility_junction
2970,633,23,474,3.687139338694639,low_compatibility_junction
2971,5655,259,219,3.6862309117670558,low_compatibility_junction
2972,3180,153,199,3.685265746695427,low_compatibility_junction
2973,1549,74,199,3.6807461395040613,low_compatibility_junction
2974,4049,189,199,3.679504223406832,low_compatibility_junction
2975,9120,421,404,3.6787421797122604,low_compatibility_junction
2976,4288,199,421,3.6760165446352513,low_compatibility_junction
2977,4278,199,327,3.67110177221132,low_compatibility_junction
2978,4268,199,241,3.6710515650832978,low_compatibility_junction
2979,5226,245,199,3.6699959859195452,low_compatibility_junction
2980,5934,271,177,3.668717011570055,low_compatibility_junction
2981,4790,226,404,3.668004694251882,low_compatibility_junction
2982,4275,199,308,3.6658373708093253,low_compatibility_junction
2983,8673,404,85,3.663639716381371,low_compatibility_junction
2984,3207,154,259,3.6609507299975736,low_compatibility_junction
2985,10315,479,199,3.6607977583530946,low_compatibility_junction
2986,8770,407,271,3.660205263391627,low_compatibility_junction
2987,8697,404,372,3.6592316868365415,low_compatibility_junction
2988,8667,404,0,3.656897886240481,low_compatibility_junction
2989,4260,199,153,3.652764858935827,low_compatibility_junction
2990,5920,271,68,3.6525655202086553,low_compatibility_junction
2991,5946,271,343,3.651976966690111,low_compatibility_junction
2992,5921,271,91,3.6494065276233183,low_compatibility_junction
2993,7653,352,404,3.649118062855558,low_compatibility_junction
2994,4345,201,271,3.638952161320396,low_compatibility_junction
2995,8706,404,473,3.633322302977135,low_compatibility_junction
2996,7504,345,199,3.6310111841816375,low_compatibility_junction
2997,6557,300,199,3.628435071474911,low_compatibility_junction
2998,4259,199,136,3.627625699816998,low_compatibility_junction
2999,8695,404,334,3.626917726702158,low_compatibility_junction
3000,5662,259,280,3.6266221624561963,low_compatibility_junction
3001,5126,242,199,3.6251762938807564,low_compatibility_junction
3002,5676,259,349,3.622147273265413,low_compatibility_junction
3003,5624,259,0,3.621362099128578,low_compatibility_junction
3004,5917,271,48,3.6205725591857583,low_compatibility_junction
3005,10427,482,404,3.6193653568652793,low_compatibility_junction
3006,10179,473,259,3.618286942093085,low_compatibility_junction
3007,5677,259,351,3.617716986838554,low_compatibility_junction
3008,8678,404,153,3.6106965176014314,low_compatibility_junction
3009,5705,259,510,3.6077422371302896,low_compatibility_junction
3010,8928,412,474,3.6075510514000273,low_compatibility_junction
3011,3376,161,271,3.605831206816617,low_compatibility_junction
3012,1608,76,259,3.6040906957207355,low_compatibility_junction
3013,5961,271,457,3.6040713973014418,low_compatibility_junction
3014,4292,199,467,3.602403494632093,low_compatibility_junction
3015,10987,510,259,3.601566586137541,low_compatibility_junction
3016,10224,474,471,3.6009559347367652,low_compatibility_junction
3017,5627,259,17,3.5978077298997335,low_compatibility_junction
3018,8329,384,474,3.5958348472057233,low_compatibility_junction
3019,5633,259,65,3.5865177516360274,low_compatibility_junction
3020,5678,259,352,3.5857760295874517,low_compatibility_junction
3021,8681,404,198,3.585735565457823,low_compatibility_junction
3022,1968,94,259,3.585551212457981,low_compatibility_junction
3023,8690,404,302,3.585283229773848,low_compatibility_junction
3024,5661,259,270,3.585235774259112,low_compatibility_junction
3025,5673,259,338,3.5847969413328045,low_compatibility_junction
3026,9275,427,474,3.5827866609300236,low_compatibility_junction
3027,4265,199,211,3.5806479019634447,low_compatibility_junction
3028,9202,424,474,3.576859120660679,low_compatibility_junction
3029,5681,259,366,3.568681455777622,low_compatibility_junction
3030,8866,410,136,3.568322685188683,low_compatibility_junction
3031,5699,259,445,3.567709633596483,low_compatibility_junction
3032,2133,102,410,3.5658042183125875,low_compatibility_junction
3033,7659,352,474,3.563373312993385,low_compatibility_junction
3034,9026,417,199,3.5632411355552223,low_compatibility_junction
3035,9510,438,259,3.5631404678930574,low_compatibility_junction
3036,5695,259,419,3.5629025111851265,low_compatibility_junction
3037,8864,410,130,3.562583177881666,low_compatibility_junction
3038,10215,474,337,3.562390351645467,low_compatibility_junction
3039,5639,259,110,3.5601114315984272,low_compatibility_junction
3040,9735,448,259,3.5596811058064515,low_compatibility_junction
3041,5649,259,177,3.5587374194773678,low_compatibility_junction
3042,5656,259,231,3.558533207466701,low_compatibility_junction
3043,7263,331,474,3.5582970777938607,low_compatibility_junction
3044,7915,363,259,3.5558768875507565,low_compatibility_junction
3045,5629,259,44,3.5558295411012733,low_compatibility_junction
3046,9932,461,259,3.5546212285889007,low_compatibility_junction
3047,5689,259,401,3.5528100611201023,low_compatibility_junction
3048,5630,259,45,3.5483252317424148,low_compatibility_junction
3049,3915,181,474,3.546277382606794,low_compatibility_junction
3050,5634,259,66,3.5457668478306434,low_compatibility_junction
3051,7392,338,259,3.544575142307196,low_compatibility_junction
3052,6391,293,410,3.543548994035208,low_compatibility_junction
3053,4899,231,259,3.542636216427153,low_compatibility_junction
3054,6451,295,404,3.5423285355057157,low_compatibility_junction
3055,5626,259,15,3.5419369014394992,low_compatibility_junction
3056,9293,428,474,3.5404163795656878,low_compatibility_junction
3057,7491,344,259,3.5403934403011204,low_compatibility_junction
3058,5631,259,54,3.5400835365941266,low_compatibility_junction
3059,1041,45,404,3.539550757727938,low_compatibility_junction
3060,4059,190,259,3.538961307269826,low_compatibility_junction
3061,5641,259,123,3.5385623060590237,low_compatibility_junction
3062,5666,259,295,3.5375448386909465,low_compatibility_junction
3063,21,0,474,3.535693558104724,low_compatibility_junction
3064,5679,259,360,3.5352899026754145,low_compatibility_junction
3065,10226,474,498,3.534363265331339,low_compatibility_junction
3066,5674,259,345,3.5329973048189887,low_compatibility_junction
3067,5104,241,259,3.5318784752689627,low_compatibility_junction
3068,10189,474,9,3.531077834390072,low_compatibility_junction
3069,5645,259,152,3.5303570649445435,low_compatibility_junction
3070,2540,123,259,3.529226868884149,low_compatibility_junction
3071,10417,482,259,3.5284062530467404,low_compatibility_junction
3072,9879,457,259,3.528239833642067,low_compatibility_junction
3073,5698,259,438,3.527804269520854,low_compatibility_junction
3074,4588,215,259,3.5262318712161442,low_compatibility_junction
3075,5692,259,408,3.525926792334382,low_compatibility_junction
3076,1730,82,259,3.5253794167462913,low_compatibility_junction
3077,2793,136,259,3.522520417440356,low_compatibility_junction
3078,5665,259,289,3.5223718619334368,low_compatibility_junction
3079,5650,259,185,3.5212200032152086,low_compatibility_junction
3080,5680,259,365,3.5181899009295567,low_compatibility_junction
3081,5648,259,168,3.51796273043578,low_compatibility_junction
3082,8897,410,457,3.5164171348750175,low_compatibility_junction
3083,5694,259,417,3.5153788549404297,low_compatibility_junction
3084,6561,300,259,3.514142424829848,low_compatibility_junction
3085,3016,145,474,3.512873802625502,low_compatibility_junction
3086,5700,259,447,3.5128208123417135,low_compatibility_junction
3087,5683,259,372,3.510814079036029,low_compatibility_junction
3088,5668,259,308,3.5107102524268368,low_compatibility_junction
3089,5635,259,67,3.5105364068550564,low_compatibility_junction
3090,5685,259,379,3.5088813377889276,low_compatibility_junction
3091,8865,410,132,3.5085602516438588,low_compatibility_junction
3092,8010,370,410,3.5070316329283178,low_compatibility_junction
3093,5670,259,327,3.500973885155943,low_compatibility_junction
3094,5636,259,69,3.4980759002245763,low_compatibility_junction
3095,8871,410,177,3.4911087469718316,low_compatibility_junction
3096,6207,284,474,3.4879717195942463,low_compatibility_junction
3097,667,25,410,3.480981477160955,low_compatibility_junction
3098,10225,474,479,3.4788155456110483,low_compatibility_junction
3099,6736,307,259,3.477563160250291,low_compatibility_junction
3100,5696,259,426,3.477023844520562,low_compatibility_junction
3101,10221,474,424,3.475253107292945,low_compatibility_junction
3102,5701,259,477,3.4751998741333674,low_compatibility_junction
3103,5646,259,162,3.4730395917736594,low_compatibility_junction
3104,8883,410,343,3.472121296586158,low_compatibility_junction
3105,5663,259,287,3.47202373161121,low_compatibility_junction
3106,5632,259,62,3.471895639392357,low_compatibility_junction
3107,5657,259,233,3.4715284695389554,low_compatibility_junction
3108,5684,259,373,3.4706964871911783,low_compatibility_junction
3109,5637,259,76,3.4692517129857805,low_compatibility_junction
3110,10223,474,428,3.4673416785938964,low_compatibility_junction
3111,10200,474,129,3.466476400797418,low_compatibility_junction
3112,5702,259,482,3.4663400838368013,low_compatibility_junction
3113,5651,259,189,3.4660465847806523,low_compatibility_junction
3114,8896,410,445,3.465574042078569,low_compatibility_junction
3115,5672,259,330,3.4627646332189568,low_compatibility_junction
3116,10191,474,35,3.4597115722150114,low_compatibility_junction
3117,6070,278,259,3.4593303083913685,low_compatibility_junction
3118,9639,443,474,3.455292396882847,low_compatibility_junction
3119,9889,457,410,3.4540908254204448,low_compatibility_junction
3120,10208,474,250,3.453414698167807,low_compatibility_junction
3121,10204,474,195,3.4496974367260056,low_compatibility_junction
3122,7122,325,474,3.449123690055172,low_compatibility_junction
3123,4521,208,474,3.4396167771216137,low_compatibility_junction
3124,8891,410,408,3.436012876068581,low_compatibility_junction
3125,6081,278,410,3.430305859983532,low_compatibility_junction
3126,2802,136,410,3.416555282958425,low_compatibility_junction
3127,10220,474,409,3.4117711214032322,low_compatibility_junction
3128,1738,82,410,3.4110262138976633,low_compatibility_junction
3129,8863,410,102,3.4106375804509867,low_compatibility_junction
3130,6476,297,104,3.390322335352397,low_compatibility_junction
3131,6480,297,130,3.3818879496574326,low_compatibility_junction
3132,8860,410,90,3.3814570572701568,low_compatibility_junction
3133,8887,410,373,3.3789836733803003,low_compatibility_junction
3134,6469,297,14,3.3734230830699876,low_compatibility_junction
3135,8551,395,297,3.3683294026495116,low_compatibility_junction
3136,8157,376,410,3.365534495805757,low_compatibility_junction
3137,8881,410,293,3.3625369813558508,low_compatibility_junction
3138,8861,410,91,3.361396596089732,low_compatibility_junction
3139,324,11,410,3.3604430603347697,low_compatibility_junction
3140,2127,102,297,3.3600843223731056,low_compatibility_junction
3141,1551,74,248,3.354324108207978,low_compatibility_junction
3142,1732,82,297,3.3493775919293634,low_compatibility_junction
3143,8894,410,434,3.3454009374062337,low_compatibility_junction
3144,220,8,231,3.34193139459945,low_compatibility_junction
3145,4323,200,410,3.3378211892450915,low_compatibility_junction
3146,4062,190,410,3.3305588593215667,low_compatibility_junction
3147,9882,457,297,3.3292423188630798,low_compatibility_junction
3148,8862,410,96,3.328540398469051,low_compatibility_junction
3149,2657,130,151,3.3284951222116925,low_compatibility_junction
3150,8885,410,359,3.326422544326507,low_compatibility_junction
3151,1474,68,410,3.324209908507335,low_compatibility_junction
3152,6333,291,410,3.3236752096928925,low_compatibility_junction
3153,8898,410,477,3.323285838546538,low_compatibility_junction
3154,3139,151,231,3.318625709800289,low_compatibility_junction
3155,8200,380,410,3.318443177955495,low_compatibility_junction
3156,2157,104,297,3.314661132605907,low_compatibility_junction
3157,4792,226,410,3.313915788093837,low_compatibility_junction
3158,8527,394,410,3.313452167349144,low_compatibility_junction
3159,8873,410,183,3.3067366987690665,low_compatibility_junction
3160,1147,52,410,3.3049470957617144,low_compatibility_junction
3161,3385,161,410,3.3023124139365407,low_compatibility_junction
3162,8561,395,410,3.302005017034857,low_compatibility_junction
3163,6073,278,297,3.2999301308283115,low_compatibility_junction
3164,8607,400,410,3.299180365209875,low_compatibility_junction
3165,8857,410,14,3.292030286147137,low_compatibility_junction
3166,2190,106,410,3.286599594798474,low_compatibility_junction
3167,1078,48,8,3.286435607508,low_compatibility_junction
3168,6477,297,106,3.2817085505614094,low_compatibility_junction
3169,11016,511,410,3.2811819126605353,low_compatibility_junction
3170,7811,359,410,3.2767176269462497,low_compatibility_junction
3171,8874,410,192,3.2683085484198116,low_compatibility_junction
3172,5874,269,8,3.2678112477828436,low_compatibility_junction
3173,8858,410,52,3.267164596038509,low_compatibility_junction
3174,9609,442,410,3.267164596038509,low_compatibility_junction
3175,3251,156,248,3.2648037535874175,low_compatibility_junction
3176,2904,141,248,3.2615609244298898,low_compatibility_junction
3177,7147,327,297,3.2563840889041127,low_compatibility_junction
3178,3146,151,343,3.249771080786365,low_compatibility_junction
3179,2125,102,151,3.2488271945795724,low_compatibility_junction
3180,204,8,48,3.2484185291400047,low_compatibility_junction
3181,231,8,391,3.2475491342040863,low_compatibility_junction
3182,6498,297,343,3.246470828254639,low_compatibility_junction
3183,8196,380,297,3.2464151419367067,low_compatibility_junction
3184,6481,297,132,3.2452854181773443,low_compatibility_junction
3185,6497,297,330,3.2452074846449883,low_compatibility_junction
3186,7918,363,297,3.2431581594551364,low_compatibility_junction
3187,9706,447,8,3.2393982093457896,low_compatibility_junction
3188,405,14,8,3.2374328751288695,low_compatibility_junction
3189,8008,370,297,3.2332731426275596,low_compatibility_junction
3190,3158,151,510,3.2246410331130884,low_compatibility_junction
3191,426,14,297,3.2197353350039526,low_compatibility_junction
3192,6488,297,201,3.2196018845322865,low_compatibility_junction
3193,6506,297,442,3.215127820963936,low_compatibility_junction
3194,768,31,248,3.2141076754420648,low_compatibility_junction
3195,3151,151,394,3.2101068535329578,low_compatibility_junction
3196,6475,297,102,3.209128153047427,low_compatibility_junction
3197,2797,136,297,3.2066428598901515,low_compatibility_junction
3198,6490,297,226,3.2050007392439506,low_compatibility_junction
3199,6474,297,91,3.2030491110904076,low_compatibility_junction
3200,8150,376,297,3.195149826664806,low_compatibility_junction
3201,8520,394,297,3.1847331599981397,low_compatibility_junction
3202,4885,231,8,3.183576625849128,low_compatibility_junction
3203,5289,248,12,3.183039818240592,low_compatibility_junction
3204,232,8,420,3.182571973022415,low_compatibility_junction
3205,1331,61,248,3.1818455152335807,low_compatibility_junction
3206,2180,106,297,3.177721337844889,low_compatibility_junction
3207,2150,104,151,3.175630725008561,low_compatibility_junction
3208,1470,68,297,3.1755645873422256,low_compatibility_junction
3209,9468,436,297,3.174916719392134,low_compatibility_junction
3210,415,14,151,3.1708632196856215,low_compatibility_junction
3211,3128,151,48,3.17048353806459,low_compatibility_junction
3212,3727,175,61,3.1684081760946743,low_compatibility_junction
3213,5883,269,151,3.16746451556887,low_compatibility_junction
3214,3145,151,327,3.1669861140297586,low_compatibility_junction
3215,2781,136,8,3.166946844756057,low_compatibility_junction
3216,7466,343,151,3.1665454910349515,low_compatibility_junction
3217,3150,151,391,3.166421523534608,low_compatibility_junction
3218,7459,343,8,3.1646449941503043,low_compatibility_junction
3219,2923,142,297,3.1642413436115304,low_compatibility_junction
3220,3725,175,43,3.1618735528819224,low_compatibility_junction
3221,8510,394,151,3.1614200009723796,low_compatibility_junction
3222,7141,327,151,3.1604867910002734,low_compatibility_junction
3223,3997,186,248,3.1601851154697154,low_compatibility_junction
3224,3723,175,31,3.1582232557997556,low_compatibility_junction
3225,5480,253,175,3.1569731114780057,low_compatibility_junction
3226,8993,415,394,3.156290408522389,low_compatibility_junction
3227,3603,171,102,3.156022797253901,low_compatibility_junction
3228,234,8,475,3.1496195998437315,low_compatibility_junction
3229,3152,151,401,3.1470891638104126,low_compatibility_junction
3230,5528,256,175,3.1459161831129028,low_compatibility_junction
3231,2903,141,175,3.1415129585981996,low_compatibility_junction
3232,229,8,372,3.141112858257794,low_compatibility_junction
3233,10995,511,8,3.1390117538717917,low_compatibility_junction
3234,3607,171,136,3.138310732279223,low_compatibility_junction
