edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit,repair_score,repair_reason
547,21,409,10,10,10,10,1,1.0,1.0,1,10,10,1.0,10,0,0,0,0.9999999999999,0.001335,0.00128,0.4564190951629047,0.259506491096278,0.4564190951629047,1.316227766016838,unique_starts,4.3401391842900585,low_compatibility_junction
5566,257,179,73,8,73,9,2,6.0,5.876712328767123,10,73,8,9.125,73,14,14,14,0.6781609195402222,0.002185,0.00165,0.331019716479402,0.3901730212642237,0.3901730212642237,6.11704114719613,unique_starts,4.334520208871834,low_compatibility_junction
521,21,186,9,9,9,9,1,1.0,1.0,1,9,9,1.0,9,8,8,8,0.0588235294117612,0.001335,0.00126,0.4564190951629047,0.289506985300499,0.4564190951629047,1.3333333333333333,unique_starts,4.332560268644118,low_compatibility_junction
10107,471,179,57,8,57,8,2,5.0,5.491228070175438,10,57,8,7.125,57,43,43,43,0.1399999999999986,0.002075,0.00165,0.3787581681329448,0.3901730212642237,0.3901730212642237,5.132453235706504,unique_starts,4.329193287703847,low_compatibility_junction
3977,186,21,8,8,8,8,1,1.0,1.0,1,8,8,1.0,8,9,9,9,-0.0588235294117612,0.00126,0.001335,0.289506985300499,0.4564190951629047,0.4564190951629047,1.3535533905932735,unique_starts,4.324182166092817,low_compatibility_junction
5341,249,179,52,7,52,7,1,5.0,5.538461538461538,10,52,7,7.428571428571429,52,6,6,6,0.7931034482758483,0.001305,0.00165,0.1592244198641944,0.3901730212642237,0.3901730212642237,5.138675049056308,unique_starts,4.321376730016854,low_compatibility_junction
518,21,156,83,53,70,83,2,3.0,3.3012048192771086,5,83,53,1.5660377358490567,83,0,0,0,0.999999999999988,0.001335,0.001425,0.4564190951629047,0.2393341275330326,0.4564190951629047,3.11952286093344,unique_starts,4.3208253234555505,low_compatibility_junction
554,21,449,107,54,78,107,2,4.0,4.074766355140187,5,107,54,1.9814814814814812,107,0,0,0,0.9999999999999908,0.001335,0.00181,0.4564190951629047,0.3120502669041659,0.4564190951629047,4.113227703414459,unique_starts,4.311124626065976,low_compatibility_junction
4997,236,179,49,5,49,6,2,6.0,5.795918367346939,10,49,5,9.8,49,27,27,27,0.2894736842105225,0.001695,0.00165,0.3041086082721078,0.3901730212642237,0.3901730212642237,6.142857142857143,unique_starts,4.303030909794025,low_compatibility_junction
4125,194,179,47,5,47,6,2,6.0,6.148936170212766,10,47,5,9.4,47,7,7,7,0.740740740740727,0.002005,0.00165,0.3050732798098872,0.3901730212642237,0.3901730212642237,6.145864991497895,unique_starts,4.300741959513678,low_compatibility_junction
3872,179,471,43,17,20,43,6,8.0,8.30232558139535,10,43,17,2.5294117647058822,43,57,57,57,-0.1399999999999986,0.00165,0.002075,0.3901730212642237,0.3787581681329448,0.3901730212642237,8.223606797749978,unique_starts,4.293862596094396,low_compatibility_junction
10039,467,179,42,5,42,6,2,6.5,6.476190476190476,10,42,5,8.4,42,0,0,0,0.999999999999976,0.001865,0.00165,0.2784268160142842,0.3901730212642237,0.3901730212642237,6.654303349962092,unique_starts,4.291368916612115,low_compatibility_junction
10867,506,179,23,2,23,4,1,4.0,4.3478260869565215,9,23,2,11.5,23,11,11,11,0.3529411764705778,0.00169,0.00165,0.2680883548448302,0.3901730212642237,0.3901730212642237,4.208514414057075,unique_starts,4.266457318854401,low_compatibility_junction
9691,446,179,24,3,24,3,1,5.0,5.375,10,24,3,8.0,24,18,18,18,0.1428571428571394,0.00141,0.00165,0.2692367546420181,0.3901730212642237,0.3901730212642237,5.204124145231932,unique_starts,4.262991531207003,low_compatibility_junction
9004,416,179,27,2,27,3,2,6.0,6.0,10,27,2,13.5,27,12,12,12,0.3846153846153747,0.00153,0.00165,0.2155298873147176,0.3901730212642237,0.3901730212642237,6.192450089729875,unique_starts,4.254267444664918,low_compatibility_junction
3840,179,236,27,9,10,27,7,8.0,8.518518518518519,10,27,9,3.0,27,49,49,49,-0.2894736842105225,0.00165,0.001695,0.3901730212642237,0.3041086082721078,0.3901730212642237,8.316227766016837,unique_starts,4.250173561392115,low_compatibility_junction
10812,504,179,19,6,19,6,5,8.0,8.263157894736842,10,19,6,3.1666666666666665,19,0,0,0,0.9999999999999476,0.001395,0.00165,0.3238553756556194,0.3901730212642237,0.3901730212642237,8.229415733870562,unique_starts,4.244850812067993,low_compatibility_junction
3177,153,179,18,8,18,8,7,9.0,9.0,10,18,8,2.25,18,0,0,0,0.9999999999999444,0.00198,0.00165,0.3267343532306246,0.3901730212642237,0.3901730212642237,9.235702260395517,unique_starts,4.244395050504502,low_compatibility_junction
504,21,12,68,26,37,68,4,6.0,5.5588235294117645,7,68,26,2.6153846153846154,68,0,0,0,0.9999999999999852,0.001335,0.001385,0.4564190951629047,0.2497553974829555,0.4564190951629047,6.164398987305358,unique_starts,4.241832364300108,low_compatibility_junction
10030,467,21,86,9,86,15,2,7.0,6.604651162790698,10,86,9,9.555555555555555,86,0,0,0,0.9999999999999885,0.001865,0.001335,0.2784268160142842,0.4564190951629047,0.4564190951629047,7.107832773203438,unique_starts,4.239575311566864,low_compatibility_junction
1581,75,179,17,3,17,3,2,6.0,5.588235294117647,10,17,3,5.666666666666667,17,24,24,24,-0.170731707317069,0.001605,0.00165,0.1739253802772296,0.3901730212642237,0.3901730212642237,6.242535625036333,unique_starts,4.236238483574368,low_compatibility_junction
9151,423,179,15,4,15,4,3,6.0,6.266666666666667,10,15,4,3.75,15,10,10,10,0.199999999999992,0.00199,0.00165,0.3175141282704288,0.3901730212642237,0.3901730212642237,6.258198889747161,unique_starts,4.234866244362878,low_compatibility_junction
10099,471,21,59,9,59,9,2,5.0,5.52542372881356,10,59,9,6.555555555555555,59,6,6,6,0.8153846153846029,0.002075,0.001335,0.3787581681329448,0.4564190951629047,0.4564190951629047,5.130188910980824,unique_starts,4.2330269015855535,low_compatibility_junction
3830,179,108,20,8,8,20,7,8.5,8.5,10,20,8,2.5,20,0,0,0,0.99999999999995,0.00165,0.00222,0.3901730212642237,0.3644640817844181,0.3901730212642237,8.853553390593273,unique_starts,4.231774331067211,low_compatibility_junction
3213,155,21,57,9,57,10,2,6.0,6.12280701754386,10,57,9,6.333333333333333,57,0,0,0,0.9999999999999823,0.00202,0.001335,0.331414950278739,0.4564190951629047,0.4564190951629047,6.132453235706504,unique_starts,4.222792657551404,low_compatibility_junction
3829,179,75,24,4,8,24,7,9.0,8.666666666666666,10,24,4,6.0,24,17,17,17,0.170731707317069,0.00165,0.001605,0.3901730212642237,0.1739253802772296,0.3901730212642237,9.353553390593271,unique_starts,4.222046753102874,low_compatibility_junction
3870,179,446,18,7,7,18,7,9.0,8.777777777777779,10,18,7,2.571428571428572,18,24,24,24,-0.1428571428571394,0.00165,0.00141,0.3901730212642237,0.2692367546420181,0.3901730212642237,9.377964473009229,unique_starts,4.221351863300145,low_compatibility_junction
4985,236,21,41,7,41,8,2,4.0,4.7560975609756095,10,41,7,5.857142857142857,41,9,9,9,0.6399999999999871,0.001695,0.001335,0.3041086082721078,0.4564190951629047,0.4564190951629047,4.156173761888606,unique_starts,4.220295572348957,low_compatibility_junction
7701,354,21,52,6,52,8,2,5.0,5.326923076923077,10,52,6,8.666666666666666,52,46,46,46,0.0612244897959177,0.002235,0.001335,0.3607660103765312,0.4564190951629047,0.4564190951629047,5.138675049056308,unique_starts,4.217708150800921,low_compatibility_junction
3848,179,257,14,7,7,14,7,8.0,8.214285714285714,10,14,7,2.0,14,73,73,73,-0.6781609195402222,0.00165,0.002185,0.3901730212642237,0.331019716479402,0.3901730212642237,8.377964473009227,unique_starts,4.217112004898811,low_compatibility_junction
2019,96,179,15,3,15,4,6,9.0,8.466666666666667,10,15,3,5.0,15,0,0,0,0.9999999999999332,0.001595,0.00165,0.2700050992681595,0.3901730212642237,0.3901730212642237,9.25819888974716,unique_starts,4.215745323736591,low_compatibility_junction
3869,179,444,15,7,7,15,8,9.0,9.333333333333334,10,15,7,2.142857142857143,15,0,0,0,0.9999999999999332,0.00165,0.00186,0.3901730212642237,0.3711090130171952,0.3901730212642237,9.377964473009229,unique_starts,4.215745323736591,low_compatibility_junction
10346,480,179,13,4,13,4,5,9.0,8.461538461538462,10,13,4,3.25,13,0,0,0,0.9999999999999232,0.001605,0.00165,0.2987756243709868,0.3901730212642237,0.3901730212642237,9.277350098112615,unique_starts,4.2134900505988835,low_compatibility_junction
5123,242,179,13,3,13,3,5,8.0,8.153846153846153,10,13,3,4.333333333333333,13,0,0,0,0.9999999999999232,0.00172,0.00165,0.2932030195494564,0.3901730212642237,0.3901730212642237,8.277350098112615,unique_starts,4.211730241083708,low_compatibility_junction
3854,179,300,12,8,8,12,9,10.0,9.666666666666666,10,12,8,1.5,12,0,0,0,0.9999999999999166,0.00165,0.00191,0.3901730212642237,0.3665128161028859,0.3901730212642237,10.353553390593271,unique_starts,4.211716704107826,low_compatibility_junction
7074,323,179,11,5,11,5,7,9.0,9.090909090909092,10,11,5,2.2,11,0,0,0,0.9999999999999092,0.001865,0.00165,0.3311779695758955,0.3901730212642237,0.3901730212642237,9.301511344577763,unique_starts,4.209121472651194,low_compatibility_junction
3853,179,292,12,7,7,12,8,10.0,9.5,10,12,7,1.7142857142857142,12,0,0,0,0.9999999999999166,0.00165,0.001825,0.3901730212642237,0.3852385323442434,0.3901730212642237,10.377964473009229,unique_starts,4.206193402385219,low_compatibility_junction
3875,179,479,11,7,7,11,8,10.0,9.545454545454543,10,11,7,1.5714285714285714,11,0,0,0,0.9999999999999092,0.00165,0.00188,0.3901730212642237,0.3657196036223152,0.3901730212642237,10.377964473009229,unique_starts,4.203582044012114,low_compatibility_junction
10860,506,21,41,5,41,6,2,5.0,5.439024390243903,10,41,5,8.2,41,26,26,26,0.223880597014922,0.00169,0.001335,0.2680883548448302,0.4564190951629047,0.4564190951629047,5.156173761888606,unique_starts,4.201050310276702,low_compatibility_junction
3104,149,278,365,22,112,99,1,5.0,5.131506849315069,10,365,22,16.59090909090909,365,1,0,0,0.9999999999999972,0.002245,0.001495,0.5869552819932353,0.3074153656252049,0.5869552819932353,5.094491118252307,unique_starts,4.200582768938834,low_compatibility_junction
3852,179,286,12,5,5,12,8,9.0,9.25,10,12,5,2.4,12,0,0,0,0.9999999999999166,0.00165,0.001875,0.3901730212642237,0.3311740974988428,0.3901730212642237,9.447213595499958,unique_starts,4.1954806560184865,low_compatibility_junction
5555,257,21,40,5,40,5,2,5.5,5.75,10,40,5,8.0,40,14,14,14,0.4814814814814726,0.002185,0.001335,0.331019716479402,0.4564190951629047,0.4564190951629047,5.6581138830084186,unique_starts,4.195153669977323,low_compatibility_junction
4118,194,21,42,6,42,7,2,7.5,7.214285714285714,10,42,6,7.0,42,1,0,0,0.999999999999976,0.002005,0.001335,0.3050732798098872,0.4564190951629047,0.4564190951629047,7.654303349962092,unique_starts,4.189317394340232,low_compatibility_junction
3867,179,423,10,4,5,10,7,9.5,9.2,10,10,4,2.5,10,15,15,15,-0.199999999999992,0.00165,0.00199,0.3901730212642237,0.3175141282704288,0.3901730212642237,9.947213595499958,unique_starts,4.184293719979682,low_compatibility_junction
3865,179,416,12,3,4,12,7,8.5,8.583333333333334,10,12,3,4.0,12,27,27,27,-0.3846153846153747,0.00165,0.00153,0.3901730212642237,0.2155298873147176,0.3901730212642237,9.0,unique_starts,4.183332848816873,low_compatibility_junction
5332,249,21,40,3,40,5,2,6.0,5.975,10,40,3,13.333333333333334,40,17,17,17,0.4035087719298175,0.001305,0.001335,0.1592244198641944,0.4564190951629047,0.4564190951629047,6.1581138830084186,unique_starts,4.181858878255886,low_compatibility_junction
542,21,354,46,12,15,46,6,8.0,8.065217391304348,10,46,12,3.8333333333333335,46,52,52,52,-0.0612244897959177,0.001335,0.002235,0.4564190951629047,0.3607660103765312,0.4564190951629047,8.258198889747161,unique_starts,4.181470599886541,low_compatibility_junction
3879,179,506,11,3,4,11,7,9.0,8.636363636363637,10,11,3,3.6666666666666665,11,23,23,23,-0.3529411764705778,0.00165,0.00169,0.3901730212642237,0.2680883548448302,0.3901730212642237,9.5,unique_starts,4.179087503515663,low_compatibility_junction
1576,75,21,33,4,33,4,2,6.0,5.909090909090909,10,33,4,8.25,33,19,19,19,0.269230769230764,0.001605,0.001335,0.1739253802772296,0.4564190951629047,0.4564190951629047,6.174077655955698,unique_starts,4.1765936788613205,low_compatibility_junction
10337,480,21,31,8,31,8,3,8.0,7.741935483870968,10,31,8,3.875,31,0,0,0,0.9999999999999678,0.001605,0.001335,0.2987756243709868,0.4564190951629047,0.4564190951629047,8.179605302026776,unique_starts,4.176559493117523,low_compatibility_junction
522,21,193,31,3,6,31,1,3.0,3.2580645161290325,6,31,3,10.333333333333334,31,0,0,0,0.9999999999999678,0.001335,0.000155,0.4564190951629047,0.0095169246721012,0.4564190951629047,3.408248290463863,unique_starts,4.173993749051386,low_compatibility_junction
3866,179,422,7,4,4,7,8,9.0,9.285714285714286,10,7,4,1.75,7,0,0,0,0.9999999999998572,0.00165,0.001375,0.3901730212642237,0.2377620006553734,0.3901730212642237,9.5,unique_starts,4.171091413218776,low_compatibility_junction
3862,179,354,8,3,4,8,7,9.0,8.75,10,8,3,2.6666666666666665,8,62,62,62,-0.7714285714285605,0.00165,0.002235,0.3901730212642237,0.3607660103765312,0.3901730212642237,9.5,unique_starts,4.169702001568964,low_compatibility_junction
9711,447,149,282,14,82,63,1,6.0,5.851063829787234,10,282,14,20.142857142857142,282,0,0,0,0.9999999999999964,0.002265,0.002245,0.3867985892417394,0.5869552819932353,0.5869552819932353,6.110431526074847,unique_starts,4.166602104052633,low_compatibility_junction
535,21,286,35,11,14,33,6,9.0,8.857142857142858,10,35,11,3.1818181818181817,35,0,0,0,0.9999999999999714,0.001335,0.001875,0.4564190951629047,0.3311740974988428,0.4564190951629047,9.267261241912424,unique_starts,4.165909747714469,low_compatibility_junction
524,21,235,39,3,7,39,1,4.0,3.5641025641025643,6,39,3,13.0,39,0,0,0,0.9999999999999744,0.001335,0.00028,0.4564190951629047,0.0283547858579526,0.4564190951629047,4.377964473009227,unique_starts,4.1635712781254774,low_compatibility_junction
3838,179,194,7,3,3,7,7,9.0,8.714285714285714,10,7,3,2.333333333333333,7,47,47,47,-0.740740740740727,0.00165,0.002005,0.3901730212642237,0.3050732798098872,0.3901730212642237,9.577350269189626,unique_starts,4.160627349743981,low_compatibility_junction
3118,149,457,205,19,80,66,2,7.0,7.209756097560976,10,205,19,10.789473684210526,205,0,0,0,0.9999999999999952,0.002245,0.00183,0.5869552819932353,0.3301676118613675,0.5869552819932353,7.111803398874989,unique_starts,4.1564624741171174,low_compatibility_junction
10231,475,179,5,2,5,2,7,9.0,8.8,10,5,2,2.5,5,0,0,0,0.9999999999998,0.001925,0.00165,0.1631674152096074,0.3901730212642237,0.3901730212642237,9.447213595499958,unique_starts,4.154003498658585,low_compatibility_junction
4360,202,21,27,2,27,3,2,6.0,6.0,10,27,2,13.5,27,7,7,7,0.5882352941176298,0.00109,0.001335,0.1282700485490093,0.4564190951629047,0.4564190951629047,6.192450089729875,unique_starts,4.153729766969714,low_compatibility_junction
8162,377,21,27,2,27,3,2,6.0,6.0,10,27,2,13.5,27,12,12,12,0.3846153846153747,0.00055,0.001335,0.0423151735985542,0.4564190951629047,0.4564190951629047,6.192450089729875,unique_starts,4.153729766969714,low_compatibility_junction
4894,231,149,214,16,44,79,1,6.0,5.607476635514018,10,214,16,13.375,214,39,39,39,0.6916996047430802,0.00225,0.002245,0.3328472618379923,0.5869552819932353,0.5869552819932353,6.150755672288882,unique_starts,4.146217577586297,low_compatibility_junction
511,21,108,27,9,10,27,6,9.0,8.666666666666666,10,27,9,3.0,27,0,0,0,0.999999999999963,0.001335,0.00222,0.4564190951629047,0.3644640817844181,0.4564190951629047,9.316227766016835,unique_starts,4.146163661474689,low_compatibility_junction
550,21,423,26,9,10,26,6,9.0,8.846153846153847,10,26,9,2.888888888888889,26,24,24,24,0.0399999999999991,0.001335,0.00199,0.4564190951629047,0.3175141282704288,0.4564190951629047,9.316227766016835,unique_starts,4.14497718296995,low_compatibility_junction
3843,179,249,6,2,2,6,8,9.0,9.0,10,6,2,3.0,6,52,52,52,-0.7931034482758483,0.00165,0.001305,0.3901730212642237,0.1592244198641944,0.3901730212642237,9.707106781186548,unique_starts,4.142780422245095,low_compatibility_junction
9141,423,21,24,3,16,4,2,7.0,6.625,10,24,3,8.0,24,26,26,26,-0.0399999999999991,0.00199,0.001335,0.3175141282704288,0.4564190951629047,0.4564190951629047,7.25,unique_starts,4.139125537153796,low_compatibility_junction
552,21,444,22,9,9,22,6,9.0,8.954545454545455,10,22,9,2.4444444444444446,22,0,0,0,0.9999999999999546,0.001335,0.00186,0.4564190951629047,0.3711090130171952,0.4564190951629047,9.333333333333334,unique_starts,4.137511342721203,low_compatibility_junction
8999,416,21,18,2,18,2,2,6.0,6.0,10,18,2,9.0,18,6,6,6,0.4999999999999792,0.00153,0.001335,0.2155298873147176,0.4564190951629047,0.4564190951629047,6.235702260395516,unique_starts,4.131987173758816,low_compatibility_junction
3878,179,492,4,2,2,4,8,9.5,9.25,10,4,2,2.0,4,0,0,0,0.99999999999975,0.00165,0.001725,0.3901730212642237,0.3251916880941145,0.3901730212642237,10.207106781186548,unique_starts,4.130341174201091,low_compatibility_junction
562,21,506,26,5,7,26,6,8.0,8.384615384615385,10,26,5,5.2,26,41,41,41,-0.223880597014922,0.001335,0.00169,0.4564190951629047,0.2680883548448302,0.4564190951629047,8.377964473009227,unique_starts,4.129005348313223,low_compatibility_junction
9685,446,21,14,2,14,2,2,5.0,5.285714285714286,10,14,2,7.0,14,12,12,12,0.0769230769230739,0.00141,0.001335,0.2692367546420181,0.4564190951629047,0.4564190951629047,5.267261241912425,unique_starts,4.127065834796495,low_compatibility_junction
531,21,257,14,6,6,14,7,8.0,8.142857142857142,10,14,6,2.333333333333333,14,40,40,40,-0.4814814814814726,0.001335,0.002185,0.4564190951629047,0.331019716479402,0.4564190951629047,8.408248290463863,unique_starts,4.1103125241621505,low_compatibility_junction
10805,504,21,11,5,11,5,6,9.0,8.818181818181818,10,11,5,2.2,11,0,0,0,0.9999999999999092,0.001395,0.001335,0.3238553756556194,0.4564190951629047,0.4564190951629047,9.301511344577763,unique_starts,4.108583794955991,low_compatibility_junction
510,21,75,19,4,5,19,6,9.0,8.526315789473685,10,19,4,4.75,19,33,33,33,-0.269230769230764,0.001335,0.001605,0.4564190951629047,0.1739253802772296,0.4564190951629047,9.447213595499958,unique_starts,4.104722201587414,low_compatibility_junction
2009,96,21,12,3,12,4,7,9.0,8.833333333333334,10,12,3,4.0,12,0,0,0,0.9999999999999166,0.001595,0.001335,0.2700050992681595,0.4564190951629047,0.4564190951629047,9.288675134594811,unique_starts,4.1035649963422305,low_compatibility_junction
529,21,249,17,2,4,17,6,8.0,8.352941176470589,10,17,2,8.5,17,40,40,40,-0.4035087719298175,0.001335,0.001305,0.4564190951629047,0.1592244198641944,0.4564190951629047,8.5,unique_starts,4.088504908004711,low_compatibility_junction
