result_set,condition,env,variant,first_plan_edges_bucket,count,mean,std
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,full_bars,0,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,full_bars,1,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,full_bars,2,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,reachability,0,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,reachability,1,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,reachability,2,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,reachability,3+,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,shortest,0,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,shortest,1,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,shortest,2,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-play-v2,shortest,3+,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,reachability,3+,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-diverse-v2,shortest,3+,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,full_bars,0,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,full_bars,1,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,full_bars,2,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,reachability,0,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,reachability,1,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,reachability,2,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,reachability,3+,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,shortest,0,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,shortest,1,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,shortest,2,0,,
stage18_medium100_best_loaded,direct_goal_fallback,antmaze-medium-play-v2,shortest,3+,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,reachability,3+,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-diverse-v2,shortest,3+,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,full_bars,0,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,full_bars,1,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,full_bars,2,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,reachability,0,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,reachability,1,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,reachability,2,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,reachability,3+,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,shortest,0,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,shortest,1,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,shortest,2,0,,
stage18_medium100_best_loaded,direct_goal_only,antmaze-medium-play-v2,shortest,3+,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,reachability,3+,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,shortest,3+,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,full_bars,0,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,full_bars,1,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,full_bars,2,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,reachability,0,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,reachability,1,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,reachability,2,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,reachability,3+,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,shortest,0,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,shortest,1,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,shortest,2,0,,
stage18_medium100_best_loaded,horizon_threshold_only,antmaze-medium-play-v2,shortest,3+,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,reachability,3+,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_medium100_best_loaded,original,antmaze-medium-diverse-v2,shortest,3+,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,full_bars,0,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,full_bars,1,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,full_bars,2,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,reachability,0,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,reachability,1,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,reachability,2,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,reachability,3+,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,shortest,0,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,shortest,1,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,shortest,2,0,,
stage18_medium100_best_loaded,original,antmaze-medium-play-v2,shortest,3+,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,reachability,3+,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-diverse-v2,shortest,3+,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,full_bars,0,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,full_bars,1,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,full_bars,2,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,reachability,0,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,reachability,1,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,reachability,2,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,reachability,3+,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,shortest,0,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,shortest,1,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,shortest,2,0,,
stage18_medium100_best_loaded,planner_fallback_only,antmaze-medium-play-v2,shortest,3+,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,reachability,3+,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-diverse-v2,shortest,3+,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,full_bars,0,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,full_bars,1,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,full_bars,2,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,reachability,0,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,reachability,1,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,reachability,2,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,reachability,3+,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,shortest,0,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,shortest,1,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,shortest,2,0,,
stage18_medium100_best_loaded,time_only,antmaze-medium-play-v2,shortest,3+,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,reachability,3+,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,shortest,3+,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,full_bars,0,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,full_bars,1,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,full_bars,2,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,reachability,0,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,reachability,1,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,reachability,2,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,reachability,3+,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,shortest,0,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,shortest,1,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,shortest,2,0,,
stage18_medium100_best_loaded,tuned_no_fallback,antmaze-medium-play-v2,shortest,3+,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,full_bars,3+,300,0.41333333333333333,0.493254385198226
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,reachability,3+,300,0.35,0.47776654295295456
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-diverse-v2,shortest,3+,300,0.29333333333333333,0.4560506142576407
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,full_bars,0,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,full_bars,1,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,full_bars,2,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,full_bars,3+,300,0.49,0.5007352453674271
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,reachability,0,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,reachability,1,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,reachability,2,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,reachability,3+,300,0.30666666666666664,0.4618802153517005
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,shortest,0,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,shortest,1,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,shortest,2,0,,
stage18_medium100_best_loaded,unknown,antmaze-medium-play-v2,shortest,3+,300,0.21,0.4079887859958013
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,reachability,3+,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-diverse-v2,shortest,3+,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-play-v2,direct_goal,0,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-play-v2,direct_goal,1,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-play-v2,direct_goal,2,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-play-v2,direct_goal,3+,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-play-v2,full_bars,0,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-play-v2,full_bars,1,0,,
stage18_online_tuned_h50_thr1_lb01,direct_goal_after3,antmaze-medium-play-v2,full_bars,2,0,,
