cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
107,2855,72,1,4.0,5.030122591943958,25
120,5361,50,1,6.0,8.643163588882672,25
121,16842,80,1,7.0,9.865633535209595,25
122,3336,58,1,4.0,5.150479616306955,23
123,6902,81,1,5.0,7.588959721819762,25
124,10296,84,1,7.0,9.490384615384615,25
125,3554,72,1,4.0,4.651941474395048,19
126,11320,124,1,5.0,7.704593639575972,25
127,6895,63,1,6.0,9.395213923132705,25
132,1943,16,1,6.0,8.025733401955739,25
133,2336,21,1,5.0,6.001284246575342,25
134,1103,22,1,4.0,4.266545784224841,16
135,5568,35,1,7.0,9.344288793103448,25
136,3702,47,1,4.0,6.820367368989735,25
137,4235,45,1,5.0,5.984887839433294,25
138,3749,22,1,8.0,10.067484662576687,25
139,371,9,1,4.0,8.032345013477089,25
140,948,28,1,3.0,6.457805907172996,25
141,3503,40,1,5.0,8.648872395089922,25
142,441,20,1,3.0,3.2222222222222223,12
143,1655,36,1,4.0,7.125075528700906,25
144,2282,40,1,4.0,6.8071866783523225,25
145,2361,36,1,5.0,7.192291401948327,25
146,7055,109,1,4.0,6.191353649893692,25
147,3430,59,1,4.0,6.32128279883382,25
152,601,8,1,4.0,7.033277870216306,25
153,300,4,1,4.0,6.673333333333333,25
154,65,3,1,3.0,3.1538461538461537,8
155,1478,17,1,5.0,8.938430311231393,25
156,1115,22,1,4.0,5.161434977578475,25
157,10800,45,1,10.0,10.70861111111111,25
158,3874,66,1,4.0,6.249870934434693,25
159,423,12,1,3.0,4.791962174940898,25
165,95,2,1,4.0,5.378947368421053,25
166,11814,88,1,6.0,8.246402573218216,25
167,6135,63,1,5.0,8.347677261613692,25
177,676,11,1,8.0,9.566568047337277,25
178,9288,84,1,6.0,7.916343669250646,25
179,696,21,1,3.0,5.2155172413793105,25
185,2775,1,1,12.0,12.531531531531531,25
186,10634,94,1,6.0,8.590652623659958,25
187,6608,71,1,6.0,8.201725181598063,25
188,10,1,1,2.0,2.0,4
197,177,11,1,5.0,8.259887005649718,25
198,9932,93,1,6.0,7.5455094643576315,25
199,1061,23,1,4.0,5.319509896324222,25
200,1544,25,1,5.0,8.262305699481866,25
201,4325,51,1,5.0,8.694335260115606,25
202,1392,42,1,3.0,4.098419540229885,17
203,3454,68,1,4.0,5.673132599884192,25
204,5904,74,1,5.0,7.8433265582655824,25
205,2761,57,1,4.0,4.595436436073887,25
206,9528,116,1,5.0,7.101700251889169,25
207,10733,117,1,6.0,8.024690207770428,25
208,4548,64,1,5.0,5.7240545294635,24
209,6449,87,1,5.0,7.801364552643821,25
210,7716,92,1,6.0,8.449585277345776,25
211,2608,53,1,4.0,4.4593558282208585,18
212,9523,86,1,6.0,9.247506038013231,25
213,4358,75,1,4.0,6.444011014226709,25
214,1518,49,1,3.0,3.673254281949934,14
215,8439,77,1,6.0,9.074771892404314,25
216,4413,77,1,5.0,7.261500113301609,25
217,7096,75,1,7.0,8.778466741826382,25
218,11038,113,1,5.0,7.546657003080268,25
219,1039,31,1,4.0,5.462945139557267,25
220,3665,46,1,5.0,7.663028649386084,25
221,11809,88,1,6.0,9.075366246083496,25
222,1648,45,1,4.0,5.285800970873787,25
223,5602,56,1,5.0,8.738486254908961,25
224,8124,58,1,6.0,9.505662235352043,25
225,1094,37,1,3.0,3.6544789762340035,13
226,7711,64,1,6.0,9.448190896122423,25
227,6959,59,1,6.0,9.284811036068401,25
228,1333,43,1,3.0,3.9234808702175545,17
229,10809,75,1,7.0,10.20316402997502,25
230,7264,70,1,5.0,8.768997797356828,25
231,2609,60,1,4.0,5.3545419701034875,24
232,18007,133,1,7.0,9.578386183150997,25
233,9945,121,1,5.0,7.252287581699346,25
234,2131,72,1,3.0,3.4791177850774284,15
235,16193,97,1,8.0,10.423207558821714,25
236,5916,88,1,4.0,7.373394185260311,25
237,1356,56,1,3.0,3.4446902654867255,14
238,9349,45,1,9.0,10.642100759439511,25
239,1133,27,1,4.0,5.8649602824360105,25
240,6711,64,1,7.0,9.50052153181344,25
241,5212,73,1,4.0,6.437643898695319,25
242,1627,3,1,12.0,12.186232329440688,25
251,1236,6,1,9.0,10.331715210355988,25
252,10838,98,1,6.0,8.044104078243219,25
253,3968,70,1,4.0,5.573336693548387,25
260,5714,66,1,5.0,7.027651382569128,25
261,15413,69,1,8.0,10.005644585739311,25
271,1163,1,1,10.0,11.154772141014618,25
272,21634,105,1,8.0,10.122723490801516,25
273,8543,64,1,5.0,7.764836708416247,25
274,1602,3,1,12.0,12.173533083645443,25
280,2602,56,1,4.0,5.203305149884704,25
281,5594,91,1,4.0,5.466571326421166,25
282,2489,45,1,5.0,6.241060666934512,25
283,1887,59,1,3.0,4.293057763645999,25
284,3114,55,1,5.0,7.132947976878612,25
285,1513,38,1,4.0,4.214805023132849,17
286,859,34,1,3.0,5.771827706635623,25
287,516,22,1,3.0,4.511627906976744,25
291,813,3,1,11.0,11.661746617466175,25
292,7512,108,1,5.0,6.800053248136315,25
293,5598,90,1,5.0,6.444801714898178,25
294,1729,33,1,4.0,5.951417004048583,25
295,1097,35,1,3.0,3.960802187784868,25
296,1017,38,1,3.0,3.7010816125860373,13
297,1164,26,1,4.0,4.584192439862543,20
298,1046,20,1,4.0,6.1500956022944555,25
299,47,5,1,2.0,2.148936170212766,6
300,6486,72,1,5.0,7.981190255935862,25
301,17789,120,1,7.0,9.449940974759683,25
302,3827,86,1,4.0,4.697151816043899,24
303,5993,87,1,5.0,7.556983147004839,25
304,7306,75,1,6.0,8.758417738844786,25
305,6124,72,1,6.0,7.4756694970607445,25
306,13997,92,1,7.0,9.413088518968351,25
307,9093,37,1,7.0,9.764984053667657,25
311,6,1,1,1.5,1.6666666666666667,3
312,39632,120,1,9.0,10.927508074283407,25
313,14294,145,1,5.0,8.116062683643486,25
314,3327,90,1,3.0,3.976254884280132,21
315,14897,89,1,9.0,10.45895146673827,25
316,6392,84,1,5.0,8.287546933667084,25
317,8183,76,1,7.0,8.71892948796285,25
318,14105,73,1,9.0,10.60560085076214,25
319,1291,20,1,4.0,5.983733539891557,25
320,2757,59,1,4.0,4.493652520856003,25
321,3901,67,1,4.0,5.180722891566265,25
322,15,1,1,2.0,2.3333333333333335,5
325,891,5,1,7.0,9.457912457912458,25
326,8953,64,1,6.0,8.173014631966938,25
327,1045,31,1,4.0,4.462200956937799,17
331,1541,1,1,12.0,12.248539909149903,25
332,7150,109,1,4.0,5.8076923076923075,25
333,2737,50,1,5.0,5.9879430032882714,25
337,3938,6,1,11.0,11.793550025393602,25
338,4851,52,1,5.0,5.797773654916512,25
339,296,9,1,4.0,4.905405405405405,15
340,7027,62,1,5.0,7.98591148427494,25
341,18377,75,1,8.0,9.994286336181096,25
342,11,2,1,2.0,4.454545454545454,11
346,8857,56,1,6.0,8.63068759173535,25
347,8123,45,1,6.0,8.833928351594238,25
348,3,1,1,1.0,1.3333333333333333,2
352,34828,116,1,9.0,10.634575628804411,25
353,7335,68,1,6.0,9.028493524199046,25
357,19,3,1,2.0,2.1052631578947367,5
358,14006,47,1,10.0,10.807582464658005,25
359,707,18,1,4.0,6.155586987270156,25
360,2193,47,1,4.0,4.423620611035112,16
361,10065,77,1,7.0,9.1625434674615,25
362,1967,35,1,5.0,6.602440264361973,25
363,529,25,1,3.0,4.2438563327032135,25
364,646,24,1,3.0,4.0510835913312695,15
365,527,24,1,3.0,4.1138519924098675,20
366,2711,64,1,4.0,5.178900774621911,25
367,5047,75,1,5.0,6.288091935803448,25
368,2611,55,1,4.0,4.971275373420146,22
369,1215,48,1,3.0,4.196707818930041,20
370,856,35,1,3.0,4.414719626168225,19
371,2895,44,1,7.0,8.53160621761658,25
372,12845,112,1,6.0,8.231374075515765,25
373,1128,33,1,3.0,3.8652482269503547,13
377,2,2,1,1.0,1.0,1
378,2158,26,1,4.0,5.281278962001854,25
379,79,3,1,3.0,3.0253164556962027,8
380,4358,31,1,6.0,8.288664525011473,25
381,9818,60,1,8.0,9.702485231207985,25
382,2663,65,1,4.0,4.436725497559144,18
383,7886,70,1,6.0,8.550342378899316,25
384,10126,71,1,7.0,9.44578313253012,25
385,1721,51,1,3.0,3.78965717606043,14
386,10259,77,1,7.0,9.236865191539136,25
387,12621,94,1,7.0,9.178908168924808,25
388,3597,97,1,4.0,4.5451765360022245,25
389,26117,120,1,9.0,10.583489681050656,25
390,15057,124,1,6.0,8.586571030085674,25
391,4894,88,1,5.0,6.561912545974663,25
392,30117,90,1,10.0,11.256134409137696,25
393,7620,47,1,6.0,9.140682414698162,25
398,5761,21,1,10.0,11.122895330671758,25
399,1096,18,1,4.0,5.8549270072992705,25
