cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
219,1110,33,1,2.0,2.6027027027027025,5
220,1165,22,1,3.0,2.6909871244635193,5
221,1146,29,1,2.0,2.630017452006981,5
222,1786,26,1,3.0,2.7082866741321387,5
223,1792,2,1,3.0,2.963169642857143,5
224,2172,39,1,2.0,2.638121546961326,5
225,605,12,1,3.0,2.740495867768595,5
226,4,4,1,1.5,1.75,3
227,1704,23,1,3.0,2.7065727699530515,5
228,1414,23,1,2.0,2.6294200848656293,5
229,2194,33,1,3.0,2.824065633546035,5
230,1746,53,1,2.0,2.5635738831615122,5
231,1251,38,1,2.0,2.6410871302957633,5
232,1129,48,1,2.0,2.5491585473870684,5
233,484,72,1,1.0,1.6962809917355373,5
234,1390,34,1,2.0,2.6258992805755397,5
235,130,4,1,2.0,2.230769230769231,5
236,948,23,1,2.0,2.5928270042194095,5
237,1278,29,1,3.0,2.719092331768388,5
238,1177,37,1,2.0,2.468139337298216,5
239,1616,18,1,3.0,2.7617574257425743,5
240,1841,15,1,3.0,2.7626290059750134,5
241,878,44,1,2.0,2.5148063781321186,5
242,874,33,1,2.0,2.5217391304347827,5
243,1390,63,1,2.0,2.527338129496403,5
244,1601,23,1,3.0,2.7520299812617113,5
245,183,47,1,1.0,1.3442622950819672,3
246,1839,17,1,3.0,2.879825992387167,5
247,1895,15,1,3.0,2.7313984168865435,5
248,91,65,1,1.0,1.0,1
249,982,12,1,3.0,2.788187372708758,5
250,6,6,1,1.0,1.0,1
251,1189,69,1,2.0,2.370058873002523,5
252,2425,33,1,3.0,2.811958762886598,5
253,379,93,1,1.0,1.4485488126649078,4
254,931,27,1,2.0,2.605800214822771,5
255,1039,44,1,2.0,2.4023099133782484,5
256,89,70,1,1.0,1.0,1
257,1354,26,1,3.0,2.686115214180207,5
258,1201,50,1,2.0,2.4462947543713573,5
259,52,30,1,1.0,1.7115384615384615,5
260,1139,13,1,3.0,2.7919227392449515,5
261,2069,29,1,3.0,2.751570807153214,5
262,2264,6,1,3.0,2.8723498233215548,5
263,959,33,1,2.0,2.403545359749739,5
264,1074,8,1,3.0,2.8603351955307263,5
265,916,25,1,2.0,2.5775109170305677,5
266,2149,38,1,2.0,2.5267566309911587,5
267,1389,16,1,3.0,2.735781137508999,5
268,1390,41,1,2.0,2.4863309352517984,5
269,334,39,1,2.0,2.035928143712575,5
270,434,36,1,2.0,2.30184331797235,5
271,153,66,1,1.0,1.738562091503268,5
272,1881,18,1,3.0,2.7028176501860712,5
273,1595,65,1,2.0,2.5272727272727273,5
274,1378,32,1,3.0,2.706821480406386,5
275,1115,23,1,2.0,2.6358744394618836,5
276,635,13,1,2.0,2.622047244094488,5
277,869,1,1,3.0,2.9792865362485617,5
278,638,42,1,2.0,2.3197492163009406,5
279,1737,34,1,2.0,2.6453655728267127,5
280,1409,23,1,3.0,2.7047551454932575,5
281,2147,42,1,2.0,2.5910572892408013,5
282,1201,2,1,3.0,2.874271440466278,5
283,1071,30,1,2.0,2.465919701213819,5
284,725,40,1,2.0,2.313103448275862,5
285,1033,4,1,3.0,2.844143272023233,5
286,915,34,1,2.0,2.4371584699453552,5
287,1453,24,1,3.0,2.7673778389538883,5
288,1945,33,1,3.0,2.730077120822622,5
289,851,33,1,2.0,2.601645123384254,5
290,1569,58,1,2.0,2.5379222434671767,5
291,982,35,1,2.0,2.486761710794297,5
292,886,47,1,2.0,2.4164785553047405,5
293,459,27,1,2.0,2.440087145969499,5
294,1472,52,1,2.0,2.614130434782609,5
295,18,16,1,1.0,1.0,1
296,1236,55,1,2.0,2.4336569579288025,5
297,654,42,1,2.0,2.4648318042813457,5
298,1028,34,1,2.0,2.559338521400778,5
299,1991,14,1,3.0,2.8392767453540935,5
300,1005,49,1,2.0,2.546268656716418,5
301,1038,41,1,2.0,2.611753371868979,5
302,6,6,1,1.0,1.0,1
303,1476,32,1,2.0,2.6036585365853657,5
304,1544,39,1,2.0,2.5012953367875648,5
305,205,4,1,2.0,2.6097560975609757,5
306,1379,18,1,2.0,2.6352429296591735,5
307,1361,20,1,2.0,2.65686994856723,5
308,1012,20,1,2.0,2.6353754940711465,5
309,1550,41,1,2.0,2.525161290322581,5
310,1675,2,1,3.0,2.9044776119402984,5
311,1527,35,1,2.0,2.6686313032089064,5
312,783,1,1,3.0,2.955300127713921,5
313,305,51,1,1.0,1.3868852459016394,3
314,1877,6,1,3.0,2.894512519978689,5
315,1625,29,1,2.0,2.5378461538461536,5
316,1288,53,1,2.0,2.520186335403727,5
317,1312,32,1,2.0,2.6013719512195124,5
318,2035,31,1,3.0,2.691891891891892,5
319,289,95,1,1.0,1.2110726643598615,3
320,1269,44,1,2.0,2.512214342001576,5
321,1624,24,1,2.0,2.646551724137931,5
322,77,49,1,1.0,1.0389610389610389,2
323,999,36,1,2.0,2.5955955955955954,5
324,2291,24,1,3.0,2.7468354430379747,5
325,1072,32,1,2.0,2.519589552238806,5
326,1839,16,1,3.0,2.8053289831430126,5
327,1219,33,1,3.0,2.6808859721082854,5
328,1452,49,1,2.0,2.4862258953168044,5
329,1684,62,1,2.0,2.6549881235154396,5
330,83,32,1,2.0,2.1204819277108435,5
331,908,53,1,2.0,2.354625550660793,5
332,1595,41,1,2.0,2.6106583072100316,5
333,117,65,1,1.0,1.1367521367521367,2
334,1303,31,1,2.0,2.629316960859555,5
335,2296,23,1,3.0,2.7852787456445993,5
336,563,35,1,2.0,2.30550621669627,5
337,1108,49,1,2.0,2.4521660649819497,5
338,1318,31,1,3.0,2.6828528072837634,5
339,842,35,1,2.0,2.378859857482185,5
340,1577,24,1,2.0,2.6315789473684212,5
341,342,62,1,1.0,1.6695906432748537,5
342,1117,1,1,3.0,2.973142345568487,5
343,987,39,1,2.0,2.4174265450861196,5
344,1453,11,1,3.0,2.823124569855471,5
345,1359,28,1,3.0,2.7277409860191315,5
346,1008,52,1,2.0,2.324404761904762,5
347,1584,37,1,2.0,2.6073232323232323,5
348,1195,30,1,2.0,2.5364016736401673,5
349,971,34,1,2.0,2.621009268795057,5
350,982,18,1,3.0,2.7291242362525456,5
351,41,24,1,1.0,1.829268292682927,5
352,895,41,1,2.0,2.518435754189944,5
353,106,40,1,1.0,1.0,1
354,1225,27,1,2.0,2.555918367346939,5
355,930,45,1,2.0,2.518279569892473,5
356,1158,32,1,2.0,2.638169257340242,5
357,1829,6,1,3.0,2.8999453253143797,5
358,585,9,1,3.0,2.786324786324786,5
359,551,41,1,2.0,2.413793103448276,5
360,568,31,1,2.0,2.443661971830986,5
361,1391,55,1,2.0,2.5729690869877784,5
362,1252,49,1,2.0,2.4384984025559104,5
363,1062,33,1,2.0,2.481167608286252,5
364,1375,27,1,2.0,2.6538181818181816,5
365,605,7,1,3.0,2.9041322314049585,5
366,1237,16,1,3.0,2.7696038803556995,5
367,1225,1,1,3.0,2.9591836734693877,5
368,345,1,1,3.0,2.971014492753623,5
369,876,38,1,2.0,2.5993150684931505,5
370,134,28,1,2.0,2.425373134328358,5
371,25,24,1,1.0,1.28,4
372,981,34,1,2.0,2.583078491335372,5
373,881,46,1,2.0,2.4154370034052213,5
374,477,3,1,3.0,2.8238993710691824,5
375,1211,49,1,2.0,2.398018166804294,5
376,1125,24,1,2.0,2.608,5
377,460,2,1,3.0,2.869565217391304,5
378,1961,18,1,3.0,2.787353391126976,5
379,838,26,1,2.0,2.616945107398568,5
380,798,9,1,3.0,2.7518796992481205,5
381,171,50,1,1.0,1.1695906432748537,2
382,1796,37,1,2.0,2.584632516703786,5
383,1648,62,1,2.0,2.5400485436893203,5
384,982,30,1,2.0,2.5733197556008145,5
385,2165,43,1,2.0,2.6203233256351037,5
386,1444,1,1,3.0,2.953601108033241,5
387,1208,40,1,2.0,2.5099337748344372,5
388,1503,30,1,3.0,2.695276114437791,5
389,2061,25,1,3.0,2.7700145560407567,5
390,1065,42,1,2.0,2.447887323943662,5
391,1150,32,1,2.0,2.6739130434782608,5
392,34,30,1,1.0,1.0,1
393,265,3,1,3.0,2.7735849056603774,5
394,1052,28,1,2.0,2.634980988593156,5
395,897,44,1,2.0,2.4158305462653287,5
396,188,6,1,2.0,2.49468085106383,5
397,1324,30,1,2.0,2.501510574018127,5
398,2103,33,1,3.0,2.6690442225392297,5
399,1043,1,1,3.0,2.864813039309684,5
400,1512,7,1,3.0,2.884259259259259,5
401,1182,19,1,3.0,2.8485617597292725,5
402,960,47,1,2.0,2.41875,5
403,733,4,1,3.0,2.7748976807639836,5
404,915,56,1,2.0,2.3114754098360657,5
405,882,33,1,2.0,2.3253968253968256,5
406,1494,53,1,2.0,2.4912985274431056,5
407,739,20,1,2.0,2.5588633288227336,5
408,1266,16,1,3.0,2.7243285939968405,5
409,26,24,1,1.0,1.0,1
410,432,87,1,1.5,2.0069444444444446,5
411,1671,19,1,3.0,2.770197486535009,5
412,711,25,1,2.0,2.6751054852320677,5
413,1461,30,1,2.0,2.652292950034223,5
414,1371,57,1,2.0,2.397520058351568,5
415,773,39,1,2.0,2.332470892626132,5
416,1044,9,1,3.0,2.7279693486590038,5
417,397,37,1,2.0,2.3148614609571787,5
418,5,5,1,1.0,1.0,1
419,676,21,1,2.0,2.6050295857988166,5
420,879,24,1,2.0,2.6678043230944253,5
421,959,28,1,2.0,2.6402502606882168,5
422,673,28,1,2.0,2.4918276374442794,5
423,1218,28,1,2.0,2.6371100164203614,5
424,778,34,1,2.0,2.4460154241645244,5
425,1055,45,1,2.0,2.56303317535545,5
426,963,42,1,2.0,2.469366562824507,5
427,1269,37,1,2.0,2.617021276595745,5
428,795,21,1,3.0,2.7144654088050313,5
429,1504,86,1,2.0,2.2799202127659575,5
430,1336,38,1,2.0,2.4775449101796405,5
431,1001,2,1,3.0,2.888111888111888,5
432,1614,43,1,2.0,2.6164807930607186,5
433,1685,41,1,2.0,2.618991097922849,5
434,744,14,1,2.0,2.59005376344086,5
435,942,51,1,2.0,2.4097664543524417,5
436,689,21,1,2.0,2.486211901306241,5
437,1155,28,1,3.0,2.690909090909091,5
438,878,17,1,3.0,2.8109339407744875,5
439,1232,29,1,2.0,2.6217532467532467,5
440,1239,49,1,2.0,2.5577078288942694,5
441,1602,23,1,3.0,2.785892634207241,5
442,578,41,1,2.0,2.2422145328719725,5
443,834,29,1,2.0,2.538369304556355,5
444,1054,36,1,2.0,2.564516129032258,5
445,498,15,1,2.0,2.5863453815261046,5
446,912,14,1,2.0,2.6589912280701755,5
447,1377,35,1,3.0,2.670297748729121,5
448,1067,21,1,3.0,2.823805060918463,5
449,81,61,1,1.0,1.0123456790123457,2
450,897,2,1,3.0,2.9442586399108137,5
451,847,1,1,3.0,2.936245572609209,5
452,1081,32,1,2.0,2.62904717853839,5
453,1012,22,1,3.0,2.733201581027668,5
454,548,22,1,2.0,2.6313868613138687,5
455,1311,40,1,2.0,2.5202135774218153,5
456,290,1,1,3.0,2.8620689655172415,5
457,761,47,1,2.0,2.314060446780552,5
458,1026,37,1,2.0,2.5331384015594542,5
459,315,2,1,3.0,2.9047619047619047,5
460,1772,11,1,3.0,2.865124153498871,5
461,1194,6,1,3.0,2.8174204355108876,5
462,2277,37,1,3.0,2.7369345630215194,5
463,160,114,1,1.0,1.0,1
464,1319,4,1,3.0,2.8119787717968157,5
465,721,34,1,2.0,2.4119278779472952,5
466,695,3,1,3.0,2.818705035971223,5
467,1221,16,1,3.0,2.692874692874693,5
468,686,2,1,3.0,2.883381924198251,5
469,1068,31,1,2.0,2.5861423220973783,5
470,1077,48,1,2.0,2.4976787372330547,5
471,1049,47,1,2.0,2.521448999046711,5
472,60,47,1,1.0,1.0,1
473,1060,41,1,2.0,2.621698113207547,5
474,1072,55,1,2.0,2.4151119402985075,5
475,1541,10,1,3.0,2.884490590525633,5
476,746,13,1,3.0,2.7493297587131367,5
477,1082,13,1,2.0,2.6506469500924212,5
478,1358,38,1,2.0,2.6119293078055965,5
479,911,47,1,2.0,2.4270032930845225,5
480,823,34,1,2.0,2.5127582017010934,5
481,1990,17,1,3.0,2.7261306532663316,5
482,946,34,1,2.0,2.5623678646934462,5
483,44,22,1,1.0,1.0,1
484,598,35,1,2.0,2.4749163879598663,5
485,986,51,1,2.0,2.4036511156186613,5
486,720,2,1,3.0,2.9444444444444446,5
487,1589,46,1,2.0,2.526117054751416,5
488,282,35,1,1.0,1.3971631205673758,3
489,1058,43,1,2.0,2.5293005671077506,5
490,566,36,1,2.0,2.477031802120141,5
491,1892,11,1,3.0,2.8932346723044398,5
492,925,17,1,2.0,2.5427027027027025,5
493,1522,15,1,2.0,2.6655716162943497,5
494,1611,45,1,2.0,2.5903165735567972,5
495,1445,31,1,2.0,2.6027681660899655,5
496,1636,29,1,2.0,2.6399755501222493,5
497,1314,29,1,2.0,2.490867579908676,5
498,29,28,1,1.0,1.0,1
499,1709,1,1,3.0,2.9900526623756583,5
500,1537,48,1,2.0,2.58295380611581,5
501,1475,10,1,3.0,2.8047457627118644,5
502,1276,35,1,2.0,2.6120689655172415,5
503,941,4,1,3.0,2.8437832093517534,5
504,714,30,1,2.0,2.5364145658263304,5
505,1236,49,1,2.0,2.469255663430421,5
506,1000,12,1,2.0,2.639,5
507,1584,20,1,3.0,2.7998737373737375,5
508,1161,49,1,2.0,2.476313522825151,5
509,1168,50,1,2.0,2.5111301369863015,5
510,1095,32,1,2.0,2.6593607305936073,5
511,412,21,1,2.0,2.4514563106796117,5
