cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
302,3528,86,1,3.0,3.9081632653061225,10
303,4545,87,1,3.0,3.9584158415841584,10
304,4904,75,1,4.0,4.17862969004894,10
305,4522,72,1,4.0,4.38390092879257,10
306,8995,92,1,4.0,4.344858254585881,10
307,5670,37,1,4.0,4.3883597883597885,10
311,6,1,1,1.5,1.6666666666666667,3
312,21358,120,1,4.0,4.741876580204139,10
313,10474,145,1,3.0,3.983196486538094,10
314,3205,90,1,3.0,3.622464898595944,10
315,8357,89,1,4.0,4.5731721909776235,10
316,4473,84,1,3.0,3.994858037111558,10
317,5473,76,1,4.0,4.482916133747488,10
318,7809,73,1,4.0,4.692534255346395,10
319,1085,20,1,3.0,3.8506912442396315,10
320,2608,59,1,3.0,3.9980828220858897,10
321,3521,67,1,4.0,4.149957398466345,10
322,15,1,1,2.0,2.3333333333333335,5
325,548,5,1,4.0,4.412408759124087,10
326,6296,64,1,4.0,4.662484116899619,10
327,987,31,1,3.0,3.989868287740628,10
331,682,1,1,5.0,5.338709677419355,10
332,6214,109,1,4.0,4.2067911168329575,10
333,2296,50,1,4.0,4.199477351916376,10
337,1857,6,1,5.0,5.262250942380183,10
338,4197,52,1,4.0,4.526566595187038,10
339,274,9,1,4.0,4.328467153284672,10
340,5155,62,1,4.0,4.2709990300678955,10
341,11003,75,1,4.0,4.758520403526311,10
342,10,2,1,2.0,3.8,10
346,6162,56,1,4.0,4.466244725738397,10
347,5569,45,1,4.0,4.519662416950979,10
348,3,1,1,1.0,1.3333333333333333,2
352,19249,116,1,4.0,4.792976258506935,10
353,4846,68,1,3.0,3.9312835328105655,10
357,19,3,1,2.0,2.1052631578947367,5
358,7536,47,1,5.0,4.963375796178344,10
359,584,18,1,3.0,3.566780821917808,10
360,2094,47,1,4.0,4.060171919770774,10
361,6467,77,1,4.0,4.704963661666924,10
362,1568,35,1,4.0,4.288265306122449,10
363,494,25,1,3.0,3.5668016194331984,10
364,629,24,1,3.0,3.83147853736089,10
365,501,24,1,3.0,3.586826347305389,10
366,2442,64,1,3.0,4.012694512694512,10
367,4146,74,1,4.0,4.266280752532562,10
368,2378,55,1,4.0,4.108494533221195,10
369,1153,48,1,3.0,3.714657415437988,10
370,799,34,1,3.0,3.788485607008761,10
371,1928,44,1,4.0,4.4429460580912865,10
372,9059,112,1,4.0,4.610884203554476,10
373,1108,33,1,3.0,3.7274368231046933,10
377,2,2,1,1.0,1.0,1
378,1966,26,1,4.0,4.371820956256358,10
379,79,3,1,3.0,3.0253164556962027,8
380,3131,31,1,4.0,4.38933248163526,10
381,6041,60,1,4.0,4.629862605528886,10
382,2502,65,1,3.0,3.913269384492406,10
383,5489,70,1,4.0,4.203315722353799,10
384,6354,71,1,4.0,4.495121183506453,10
385,1696,51,1,3.0,3.673938679245283,10
386,6649,77,1,4.0,4.339148744172056,10
387,8219,94,1,4.0,4.378634870422193,10
388,3333,97,1,3.0,3.787878787878788,10
389,14509,120,1,4.0,4.589840788476118,10
390,10347,124,1,4.0,4.220547018459457,10
391,3941,88,1,4.0,4.075107840649581,10
392,15496,90,1,4.0,4.80072276716572,10
393,5048,47,1,4.0,4.072503961965134,10
398,2942,21,1,5.0,4.96736913664174,10
399,945,18,1,3.0,3.9523809523809526,10
