cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
316,1582,53,1,3.0,3.411504424778761,10
317,1767,32,1,3.0,3.874929258630447,10
318,2840,31,1,4.0,4.074647887323944,10
319,289,95,1,1.0,1.2110726643598615,3
320,1443,44,1,3.0,3.0242550242550243,10
321,2158,24,1,3.0,3.8303985171455053,10
324,3417,24,1,4.0,4.379572724612233,10
328,1641,49,1,3.0,2.98842169408897,10
329,2166,62,1,3.0,3.6971375807940903,10
332,2061,41,1,3.0,3.690441533236293,10
337,1168,49,1,2.0,2.6446917808219177,8
340,2124,24,1,3.0,3.882768361581921,10
346,1114,52,1,2.0,2.7594254937163374,10
347,1980,37,1,3.0,3.5515151515151517,10
348,1376,30,1,3.0,3.1068313953488373,10
355,1224,47,1,3.0,3.7107843137254903,10
360,689,31,1,3.0,3.3105950653120466,10
361,1706,55,1,3.0,3.4361078546307153,10
362,1449,49,1,3.0,3.072463768115942,10
364,1753,27,1,3.0,3.6337706788362807,10
369,1215,40,1,3.0,4.020576131687243,10
371,27,25,1,1.0,1.7037037037037037,7
375,1378,49,1,2.0,3.0007256894049346,10
376,1425,24,1,3.0,3.60140350877193,10
382,2178,37,1,3.0,3.3755739210284665,10
383,1987,62,1,3.0,3.3241066935078005,10
384,1181,30,1,3.0,3.331922099915326,10
385,3036,43,1,3.0,4.087615283267457,10
387,1533,40,1,3.0,3.5590345727332027,10
390,1250,42,1,3.0,3.136,10
395,937,44,1,2.0,2.582710779082177,8
397,1555,30,1,3.0,3.1819935691318326,10
398,2801,33,1,3.0,3.863977151017494,10
402,1088,47,1,2.0,2.9503676470588234,10
404,970,56,1,2.0,2.556701030927835,9
405,921,33,1,2.0,2.49728555917481,9
406,1712,53,1,3.0,3.057242990654206,10
410,527,90,1,2.0,2.876660341555977,10
413,1845,30,1,3.0,3.6,10
414,1553,57,1,2.0,2.93947198969736,10
415,845,40,1,2.0,2.7218934911242605,10
425,1328,45,1,3.0,3.5414156626506026,10
429,1531,86,1,2.0,2.3461789679947747,7
430,1532,38,1,3.0,3.043733681462141,10
432,2307,43,1,4.0,4.143909839618552,10
433,2315,41,1,3.0,3.9827213822894167,10
435,1010,51,1,2.0,2.705940594059406,10
440,1494,49,1,3.0,3.3058902275769744,10
444,1300,36,1,3.0,3.463846153846154,10
447,1835,35,1,3.0,3.8544959128065397,10
455,1621,40,1,3.0,3.437384330660086,10
462,3261,37,1,4.0,4.196872125114996,10
463,160,114,1,1.0,1.0,1
470,1258,48,1,3.0,3.1399046104928456,10
471,1226,48,1,3.0,3.1574225122349104,10
474,1247,55,1,3.0,3.1050521251002405,10
478,1705,38,1,3.0,3.554838709677419,10
481,2920,17,1,4.0,4.293150684931507,10
482,1195,35,1,3.0,3.5439330543933054,10
485,1131,51,1,2.0,3.026525198938992,10
487,2006,46,1,3.0,3.5214356929212363,10
489,1235,43,1,3.0,3.1497975708502026,10
494,2050,45,1,3.0,3.615609756097561,10
495,1704,31,1,3.0,3.248826291079812,10
496,2033,29,1,3.0,3.5179537629119526,10
497,1577,29,1,3.0,3.3056436271401397,10
500,1909,48,1,3.0,3.4761655316919855,10
505,1392,49,1,2.0,2.942528735632184,10
508,1298,49,1,2.5,2.9198767334360554,10
509,1376,50,1,3.0,3.1969476744186047,10
