cluster,count,density,crossing,betweenness,removal_impact,normalized_crossing,normalized_betweenness,normalized_removal_impact,normalized_density,bottleneck_score
102,40.0,0.0002,39.0,0.0001611028341113007,0.0,0.018457169900615238,0.002687696885064072,0.0,0.011524056467876694,0.017687649845316303
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,13.0,6.5e-05,12.0,2.0615669348053073e-06,0.0,0.005679129200189304,3.439335539683496e-05,0.0,0.003745318352059925,0.004589927049968162
106,919.0,0.004595,701.0,0.021330240384768082,3.949447077407452e-05,0.3317557974443919,0.3558548237593521,0.006778289793751241,0.264765197349467,0.6149593517926553
107,674.0,0.00337,582.0,0.01938578973891905,0.0,0.27543776620918126,0.32341533271725953,0.0,0.19418035148372229,0.5405989934813241
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,870.0,0.00435,663.0,0.0020026458754635905,0.0,0.31377188831045905,0.03341036866956237,0.0,0.25064822817631804,0.271987788527126
121,1904.0,0.00952,1392.0,0.0072678186414136675,9.330657768155781e-05,0.6587789872219593,0.1212498441228099,0.016013862467146357,0.5485450878709306,0.6314791674506364
122,610.0,0.00305,519.0,0.0050845612121000585,7.036510942759036e-05,0.2456223379081874,0.08482631238031295,0.012076503209718006,0.17574186113511958,0.2898025951576825
123,1161.0,0.005805,927.0,0.012605530011214113,0.00013904867173456325,0.43871273071462374,0.21029948934551562,0.023864408712921732,0.334485738980121,0.5725309070790248
124,1378.0,0.00689,1117.0,0.005391016334950258,7.898894154817008e-06,0.5286322763842878,0.08993893801250617,0.0013556579587506092,0.3970037453183521,0.5008257487600389
125,701.0,0.003505,607.0,0.008435800986791687,6.789038379192938e-05,0.2872692853762423,0.14073542629024446,0.011651775211348508,0.20195908959953904,0.3790687599979736
126,1819.0,0.009095,1474.0,0.029974027910307816,0.00017663248094932314,0.6975863700899195,0.5000601131057747,0.030314778737323474,0.5240564678766927,1.07074432157001
127,1064.0,0.00532,881.0,0.010506994033147431,0.0,0.4169427354472314,0.17528937519973928,0.0,0.30653990204552006,0.5002701400333147
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,249.0,0.001245,141.0,3.197771438646869e-06,0.0,0.06672976810222432,5.334878422349969e-05,0.0,0.07173725151253242,0.045261941432688094
133,339.0,0.001695,215.0,0.00010140347589876909,0.0,0.10175106483672504,0.0016917257093037924,0.0,0.09766637856525497,0.07414287697645233
134,221.0,0.001105,195.0,0.0016544355918993833,0.0,0.0922858495030762,0.02760113694719412,0.0,0.06367041198501873,0.10078586285476471
135,668.0,0.00334,480.0,0.0047380717708290256,5.07567368032359e-05,0.22716516800757217,0.07904578966543402,0.008711190814673067,0.1924517430135408,0.25718662558361705
136,651.0,0.003255,511.0,0.0063394082201303934,1.1222010984367069e-05,0.24183625177472787,0.1057610675838437,0.0019259921966249486,0.18755401901469318,0.29325710585078857
137,593.0,0.002965,408.0,0.005231812087092816,3.7461221047553674e-05,0.19309039280643633,0.08728291545762178,0.00642933067113728,0.170844137136272,0.23554939779431378
138,400.0,0.002,225.0,0.001230024351594245,0.0,0.10648367250354945,0.02052063600599879,0.0,0.11524056467876694,0.09243213910591816
139,87.0,0.000435,52.0,0.0,0.0,0.024609559867486985,0.0,0.0,0.025064822817631807,0.017090113022197442
140,288.0,0.00144,240.0,4.433093230205899e-06,0.0,0.11358258400378608,7.39577980222959e-05,0.0,0.0829732065687122,0.08876457983119472
141,690.0,0.00345,538.0,0.0013931434620695535,0.0,0.2546142924751538,0.02324197065872143,0.0,0.19878997407087295,0.21821927091261334
142,137.0,0.000685,135.0,0.0024642129168073235,0.0,0.06389020350212968,0.041110744060914785,0.0,0.039469893402477675,0.09315997954230115
143,392.0,0.00196,315.0,0.004870170730764753,0.0,0.14907714150496923,0.08124961162237222,0.0,0.11293575338519159,0.196446027111784
144,529.0,0.002645,446.0,0.004092727378961146,0.0,0.21107430194036914,0.06827943585555278,0.0,0.15240564678766927,0.23363204375962116
145,355.0,0.001775,272.0,0.00382362895350493,3.1685678073503514e-05,0.12872692853762424,0.0637900362502383,0.005438095613999254,0.10227600115240566,0.1672722600561401
146,1293.0,0.006465,1033.0,0.054022744746278856,0.00018498457834947157,0.48887837198296263,0.9012675883583366,0.03174821829112058,0.3725151253241141,1.3101396410351858
147,725.0,0.003625,586.0,0.03439812820587845,1.5760441292350933e-05,0.277330809275911,0.5738678809778245,0.0027049061871993467,0.20887352348026508,0.7912415393968553
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,113.0,0.000565,63.0,1.8209748862002117e-05,0.0,0.029815428300993846,0.00030379530915259685,0.0,0.03255545952175166,0.02035258575362095
153,54.0,0.00027,35.0,2.0177608208861723e-05,0.0,0.01656412683388547,0.000336625330213212,0.0,0.015557476231633536,0.012233509294608619
154,20.0,0.0001,20.0,0.0001045335367895658,0.0,0.00946521533364884,0.0017439448707646217,0.0,0.005762028233938347,0.009480551734231957
155,281.0,0.001405,233.0,0.0008770584535024038,0.0,0.110269758637009,0.014632065826160227,0.0,0.08095649668683377,0.10061487545711909
156,236.0,0.00118,165.0,0.0018029630289346634,0.0,0.07808802650260294,0.03007903705409404,0.0,0.0679919331604725,0.08776948360855523
157,833.0,0.004165,395.0,0.0031645918917944204,0.0,0.1869380028395646,0.0527952460736894,0.0,0.23998847594353215,0.16773670613019437
158,743.0,0.003715,619.0,0.010304225593420988,0.00016898477424789874,0.2929484145764316,0.1719065662823893,0.029002231151196645,0.21405934889080958,0.4296394073427747
159,108.0,0.00054,93.0,0.00032966604908230967,0.0,0.04401325130146711,0.005499856151616584,0.0,0.031114952463267072,0.04017862171410357
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,22.0,0.00011,16.0,0.0,0.0,0.007572172266919072,0.0,0.0,0.006338231057332181,0.005670702949719417
166,1552.0,0.00776,1094.0,0.03756898114633439,0.00023522469593893227,0.5177472787505916,0.6267675808376787,0.04037074366287583,0.4471333909536157,1.0507455859650614
167,1019.0,0.005095,832.0,0.017099699157148807,0.0,0.39375295787979175,0.28527622380901224,0.0,0.29357533851915874,0.5909565801330564
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,121.0,0.000605,83.0,1.1525079369644738e-05,0.0,0.03928064363464269,0.00019227420853757364,0.0,0.03486027081532699,0.029014836598582165
178,1244.0,0.00622,892.0,0.015092590418448043,0.00012698789908863466,0.42214860388073827,0.25179140068501904,0.02179446295777273,0.35839815615096515,0.5882150206782405
179,181.0,0.000905,153.0,0.0010385342929183498,0.0,0.07240889730241364,0.017325985601100432,0.0,0.052146355517142036,0.07409097624837147
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,124.0,0.00062,5.0,0.0,0.0,0.00236630383341221,0.0,0.0,0.03572457505041775,-0.008351068681713113
186,1436.0,0.00718,1004.0,0.02726180644692311,0.00024936847264632066,0.4751538097491718,0.45481181428499273,0.04279818769293282,0.4137136271967733,0.8486497235680653
187,1035.0,0.005175,778.0,0.01972534857748265,7.537990721315094e-05,0.3681968764789399,0.3290802313997548,0.0129371743867554,0.29818496110630943,0.6207587939335572
188,6.0,3e-05,5.0,8.455369289746275e-06,0.0,0.00236630383341221,0.00014106188651167486,0.0,0.001728608470181504,0.0019887831788694336
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,60.0,0.0003,34.0,8.331533651848591e-05,0.0,0.01609086606720303,0.0013899592249512886,0.0,0.017286084701815037,0.01229499988160981
198,1381.0,0.006905,999.0,0.01897720382137887,0.00022721291551226305,0.4727875059157596,0.3165988474337349,0.03899571145123986,0.3978680495534428,0.7090216499347015
199,225.0,0.001125,160.0,0.0017979459757406125,0.0,0.07572172266919072,0.02999533698564872,0.0,0.06482281763180639,0.08627021436529753
200,332.0,0.00166,279.0,1.4208489248442095e-05,0.0,0.1320397539044013,0.0002370418404192769,0.0,0.09564966868337656,0.10358189513980763
201,763.0,0.003815,598.0,0.0007926635987865089,0.0,0.28300993847610034,0.013224096876472862,0.0,0.21982137712474792,0.2302876222151488
202,330.0,0.00165,304.0,0.012620163056861242,3.6896479021707724e-05,0.14387127307146239,0.21054361410856987,0.006332406088154722,0.09507346585998272,0.3322252535101921
203,782.0,0.00391,676.0,0.013216435931814532,8.867890446835459e-05,0.31992427827733083,0.22049130222653912,0.015219632047164068,0.22529530394698938,0.48804662136693716
204,1048.0,0.00524,837.0,0.00908578378845354,0.00017390289449110012,0.396119261713204,0.15157916321770826,0.02984630991958,0.30193027945836937,0.4869656510129815
205,549.0,0.002745,467.0,0.018122504638404143,0.00017759254239326945,0.22101277804070044,0.30233980385812076,0.030479550528395228,0.1581676750216076,0.5063818299207341
206,1579.0,0.007895,1258.0,0.04930033348117008,0.0003086789167548725,0.5953620444865121,0.8224830646890908,0.052977419622981914,0.4549121290694324,1.3343488900777554
207,1565.0,0.007825,1155.0,0.059940849359380106,0.0006693721364023769,0.5466161855182206,1.0,0.1148818614725194,0.45087870930567564,1.5262344341990373
208,726.0,0.00363,561.0,0.0277209329975341,0.00025282758592413187,0.26549929010885,0.46247147469217614,0.04339186249770595,0.209161624891962,0.7086141398311434
209,1200.0,0.006,997.0,0.026770306229881847,4.796542272822012e-05,0.4718409843823947,0.44661206032264167,0.008232127914601152,0.3457216940363008,0.8229686644087472
210,1167.0,0.005835,872.0,0.016266030152396072,4.113273216261741e-05,0.41268338854708947,0.27136802908600444,0.007059458530331615,0.33621434745030254,0.5902465719283347
211,517.0,0.002585,449.0,0.013814650647090145,0.0,0.21249408424041646,0.2304713862872265,0.0,0.14894842984730627,0.39828094157345106
212,1504.0,0.00752,1158.0,0.012451067984484044,0.0,0.5480359678182679,0.2077225818044833,0.0,0.43330452319216367,0.6257671926651022
213,903.0,0.004515,745.0,0.012217571512692838,3.054239073195644e-05,0.3525792711784193,0.2038271336370531,0.0052418774405018995,0.2601555747623163,0.4836016098272794
214,383.0,0.001915,364.0,0.0037261978109020184,0.0,0.1722669190724089,0.06216458142862315,0.0,0.11034284067991934,0.20132864829705627
215,1305.0,0.006525,1016.0,0.008187096540447683,9.45179584120794e-06,0.4808329389493611,0.13658626175550662,0.0016221767256882934,0.3759723422644771,0.5062496747512129
216,814.0,0.00407,638.0,0.006645608353216645,9.469696969695076e-06,0.301940369143398,0.1108694391928345,0.001625249030093006,0.2345145491212907,0.34408069262993823
217,838.0,0.00419,573.0,0.0066458672037650315,9.469696969695076e-06,0.2711784193090393,0.11087375762594234,0.001625249030093006,0.24142898300201673,0.3112487310644696
218,1721.0,0.008605,1317.0,0.01687027782556139,0.00023012111637699408,0.6232844297207761,0.28144876166859606,0.03949483519826636,0.49582252953039474,0.7954812677285201
219,263.0,0.001315,186.0,0.00026653057830627603,0.0,0.08802650260293422,0.004446559919567887,0.0,0.07577067127628925,0.06974186113961534
220,698.0,0.00349,566.0,0.002344771614614363,0.0,0.26786559394226217,0.03911809124619005,0.0,0.2010947853644483,0.24665524957911772
221,1559.0,0.007795,1161.0,0.019018161911077903,0.0003220890062994729,0.5494557501183152,0.31728215589760844,0.05527894364170919,0.4491501008354941,0.7872718194069845
