cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
402,960,47,1,2.0,2.41875,5
404,915,56,1,2.0,2.3114754098360657,5
405,882,33,1,2.0,2.3253968253968256,5
406,1494,53,1,2.0,2.4912985274431056,5
410,432,87,1,1.5,2.0069444444444446,5
414,1371,57,1,2.0,2.397520058351568,5
415,773,39,1,2.0,2.332470892626132,5
429,1504,86,1,2.0,2.2799202127659575,5
430,1336,38,1,2.0,2.4775449101796405,5
432,1614,43,1,2.0,2.6164807930607186,5
433,1685,41,1,2.0,2.618991097922849,5
449,81,61,1,1.0,1.0123456790123457,2
463,160,114,1,1.0,1.0,1
472,60,47,1,1.0,1.0,1
474,1072,55,1,2.0,2.4151119402985075,5
485,986,51,1,2.0,2.4036511156186613,5
487,1589,46,1,2.0,2.526117054751416,5
488,282,35,1,1.0,1.3971631205673758,3
494,1611,45,1,2.0,2.5903165735567972,5
500,1537,48,1,2.0,2.58295380611581,5
508,1161,49,1,2.0,2.476313522825151,5
509,1168,50,1,2.0,2.5111301369863015,5
