cluster,selected,selection_method,density,bottleneck_score,rank_density,rank_bottleneck
49,False,bottleneck,0.000975,0.011740374053517445,458,497
50,False,bottleneck,0.00344,0.2695197024834009,15,322
51,False,bottleneck,0.002095,0.41788662977020846,217,132
52,False,bottleneck,0.00227,0.0902674529840386,170,468
53,False,bottleneck,0.001785,0.17804612604079673,305,408
54,False,bottleneck,0.00184,0.1829335798433436,288,401
55,False,bottleneck,0.002095,0.3808158952798189,218,170
56,True,bottleneck,0.003085,0.5476821446904186,36,41
57,False,bottleneck,0.002505,0.3859177915559212,113,165
58,False,bottleneck,0.0027,0.33284162381605453,87,241
59,False,bottleneck,0.00233,0.3567713868945306,148,201
60,False,bottleneck,0.0023,0.22464478986617673,155,366
61,False,bottleneck,0.0015,0.4683824714458353,374,83
62,False,bottleneck,0.00186,0.22663573511227103,279,364
63,False,bottleneck,0.00318,0.4193809362318285,30,129
64,False,bottleneck,0.001235,0.20798264094935948,419,380
65,False,bottleneck,0.0008,0.3781250565214521,477,175
66,False,bottleneck,0.001135,0.16734533293202003,432,417
67,False,bottleneck,0.00209,0.2068463427021528,220,381
68,False,bottleneck,0.00229,0.25520245205232817,158,339
69,False,bottleneck,0.00211,0.298232601898362,213,284
70,False,bottleneck,0.00091,0.08283578986972123,464,471
71,False,bottleneck,0.00172,-0.09548522728078447,320,512
72,False,bottleneck,9e-05,0.024422442593203076,512,491
73,False,bottleneck,0.00207,0.35351300509004513,225,208
74,False,bottleneck,0.001315,0.4908567732544501,406,67
75,False,bottleneck,0.001605,0.13848699967856165,346,429
76,False,bottleneck,0.00192,0.40477619288505157,264,144
77,False,bottleneck,0.00234,0.4507143482763388,146,100
78,False,bottleneck,0.002165,0.19063608836733015,198,396
79,False,bottleneck,0.003325,0.48513466242436665,22,76
80,True,bottleneck,0.003105,0.5419181148278562,33,46
81,False,bottleneck,0.001505,0.15664888517566122,373,422
82,False,bottleneck,0.00174,0.4142664416945642,315,136
83,False,bottleneck,0.00184,0.3510365192304151,289,214
84,False,bottleneck,0.003185,0.42300317768968754,29,122
85,False,bottleneck,0.001585,0.42548076254191514,353,121
86,False,bottleneck,0.00185,0.38504001314865244,285,167
87,False,bottleneck,0.00228,0.38015219419454793,165,173
88,False,bottleneck,0.00285,0.30345165765119986,72,274
89,False,bottleneck,0.001085,0.2850134872447496,441,295
90,False,bottleneck,0.002275,0.3280559661454962,167,246
91,False,bottleneck,0.001495,0.1824126880260027,376,402
92,False,bottleneck,0.0022,0.3654107552865026,187,192
93,False,bottleneck,0.002125,0.3286684713629871,210,244
94,False,bottleneck,0.00132,0.21014950785290248,405,378
95,False,bottleneck,0.002285,0.40977285136519104,162,141
96,False,bottleneck,0.001595,0.2487450033260939,350,345
97,False,bottleneck,0.001955,0.16408826564041767,252,419
98,False,bottleneck,0.00306,0.28864032575445275,40,293
99,False,bottleneck,0.001855,0.11794165538764613,283,444
100,False,bottleneck,0.0028,0.44408629710463454,77,107
101,False,bottleneck,0.00229,0.04190129159067579,159,484
102,False,bottleneck,0.00135,0.2591990242659518,398,334
103,False,bottleneck,0.00015,0.06287493183872736,511,479
104,False,bottleneck,0.001405,0.27756693912693675,391,307
105,False,bottleneck,0.0007,-0.010770273563789935,486,504
106,False,bottleneck,0.000865,0.31952496324736696,471,255
107,False,bottleneck,0.00043,-0.016799709795245442,496,508
108,False,bottleneck,0.00222,0.36721504130459026,181,186
109,False,bottleneck,0.002985,0.46233469697177787,49,90
110,False,bottleneck,0.0009,0.10823352573966133,466,452
111,False,bottleneck,0.001065,0.15613057330704422,445,423
112,False,bottleneck,0.00296,0.42177230832403034,52,125
113,False,bottleneck,0.00241,0.4272816115380378,128,120
114,False,bottleneck,0.00263,0.2715602975505238,97,316
115,False,bottleneck,0.002855,0.47040391597183084,70,82
116,False,bottleneck,0.00133,0.07145619142522465,404,476
117,True,bottleneck,0.002995,0.4917030780433945,48,64
118,False,bottleneck,0.002715,0.25434003828564167,84,341
119,False,bottleneck,0.002345,0.34723843207047866,145,222
120,True,bottleneck,0.00351,0.5342397966828107,11,48
121,True,bottleneck,0.00212,0.6546644199338965,211,16
122,False,bottleneck,0.00154,0.13773395068602837,363,431
123,False,bottleneck,0.002055,0.2994786443882783,228,281
124,False,bottleneck,0.00177,0.2931056681087943,308,288
125,False,bottleneck,0.004175,0.23811265801510284,2,358
126,False,bottleneck,0.00242,0.21169882222992498,123,374
127,False,bottleneck,0.000335,0.03707582963271105,506,488
128,False,bottleneck,0.00158,0.21908554369359273,354,370
129,True,bottleneck,0.001675,0.5133197125707872,336,58
130,False,bottleneck,0.00218,0.4033784238911564,194,146
131,False,bottleneck,0.001795,0.1730859278577328,303,412
132,False,bottleneck,0.001725,0.34043215691763007,317,228
133,False,bottleneck,0.003455,0.3499976886249412,13,217
134,False,bottleneck,0.002225,0.2809179872856665,180,301
135,False,bottleneck,0.00185,0.41214443236490744,286,140
136,False,bottleneck,0.00209,0.37255970300218333,221,181
137,False,bottleneck,0.0013,0.2513950894394326,409,343
138,False,bottleneck,0.002785,0.30224112032384104,78,275
139,True,bottleneck,0.00315,0.6565164438605436,31,14
140,False,bottleneck,0.00296,0.3850976852945749,53,166
141,True,bottleneck,0.001665,0.5186644470041212,338,54
142,False,bottleneck,0.001685,0.2836468039940186,332,296
143,False,bottleneck,0.003425,0.37925676707941836,19,174
144,False,bottleneck,0.00326,0.3341156701216954,26,237
145,False,bottleneck,0.0014,0.18779428850384083,392,398
146,True,bottleneck,0.00289,0.5888593846705106,64,23
147,False,bottleneck,0.00412,0.45545081942502896,3,95
148,False,bottleneck,0.001155,0.1519690151916597,430,425
149,True,bottleneck,0.002245,0.6554996967578548,174,15
150,False,bottleneck,0.00157,0.1669804063989404,357,418
151,True,bottleneck,0.00229,0.4967551736264397,160,63
152,False,bottleneck,0.001695,0.15583542019512198,326,424
153,False,bottleneck,0.00198,0.38405435499651697,246,168
154,False,bottleneck,0.00042,0.11595920619653718,497,447
155,False,bottleneck,0.00202,0.2668902756088436,233,325
156,False,bottleneck,0.001425,0.4892239201535476,387,71
157,True,bottleneck,0.00224,0.5685202702921979,177,27
158,False,bottleneck,0.000985,0.3145222161441705,456,263
159,False,bottleneck,0.00075,0.01169899556742765,482,498
160,False,bottleneck,0.001525,0.21684926927738252,367,371
161,False,bottleneck,0.002015,0.42146131342150445,235,127
162,False,bottleneck,0.00066,0.07321311977564368,489,475
163,True,bottleneck,0.000755,0.6774189602191467,481,12
164,False,bottleneck,0.002755,0.48609135967319306,82,74
165,False,bottleneck,0.00214,0.28599484001854847,204,294
166,False,bottleneck,0.00289,0.4544519253993631,65,96
167,True,bottleneck,0.002905,0.6471630424319675,60,18
168,False,bottleneck,0.001035,0.130755545273488,448,435
169,True,bottleneck,0.003075,0.5772946527520272,37,25
170,False,bottleneck,0.002505,0.09419121043482084,114,462
171,True,bottleneck,0.00343,0.7182700165677158,18,7
172,False,bottleneck,0.00297,0.3754804722325053,51,178
173,True,bottleneck,0.002675,0.5552785381327531,89,33
174,False,bottleneck,0.002005,0.30753339019549975,236,269
175,True,bottleneck,0.00503,0.8135368683831736,1,3
176,False,bottleneck,0.00293,0.24315268246589486,57,351
177,False,bottleneck,0.001995,0.24735794070866388,239,346
178,False,bottleneck,0.00168,0.2813670895061583,334,297
179,True,bottleneck,0.00165,0.5564168064445675,340,31
180,False,bottleneck,0.002315,0.4339323655813638,150,111
181,False,bottleneck,0.001805,0.249959396679601,300,344
182,False,bottleneck,0.002065,0.33753228289798265,227,232
183,False,bottleneck,0.00183,0.3418923911776371,293,227
184,False,bottleneck,0.00261,0.4035667922099194,99,145
185,False,bottleneck,0.001485,0.06851327660036531,380,478
186,False,bottleneck,0.00126,0.43115922502005144,417,115
187,False,bottleneck,0.001145,0.040828036529430706,431,487
188,False,bottleneck,0.001855,0.3650275500198826,284,194
189,False,bottleneck,0.001185,0.06864305590130151,429,477
190,False,bottleneck,0.00169,0.13830084687191246,328,430
191,False,bottleneck,0.00229,0.32171587616173225,161,254
192,False,bottleneck,0.000585,0.1924389345433125,493,392
193,False,bottleneck,0.000155,0.1081259188775944,510,453
194,False,bottleneck,0.002005,0.2669906730269162,237,324
195,False,bottleneck,0.0012,0.37381557077521704,425,179
196,False,bottleneck,0.00287,0.3938063547620109,69,156
197,False,bottleneck,0.00076,0.006515091217361296,480,499
198,False,bottleneck,0.000925,0.28128880140264007,462,299
199,True,bottleneck,0.00268,0.677505695382239,88,11
200,False,bottleneck,0.00169,0.41886074404887574,329,130
201,False,bottleneck,0.00175,0.2991652446301266,314,283
202,False,bottleneck,0.00109,0.09075428917253311,438,467
203,False,bottleneck,0.00251,0.3239805318900079,111,249
204,False,bottleneck,0.00152,0.31930216655417937,369,256
205,True,bottleneck,0.00069,0.5552344884024416,487,34
206,False,bottleneck,0.002645,0.44925811615597827,93,102
207,True,bottleneck,0.002905,0.5763715552336803,61,26
208,True,bottleneck,0.00182,0.5469046266322539,297,42
209,False,bottleneck,0.001525,0.026477581501280642,368,490
210,False,bottleneck,0.00157,0.10190672861319655,358,457
211,False,bottleneck,0.00039,0.30158954608733846,499,276
212,False,bottleneck,0.001495,0.2781733847056589,377,306
213,False,bottleneck,0.00257,0.30746336484048786,103,270
214,False,bottleneck,0.00152,0.10418291154200136,370,455
215,False,bottleneck,0.00101,0.20144217856142754,450,386
216,False,bottleneck,0.00166,0.23478408674323942,339,361
217,False,bottleneck,0.003145,0.38848546606478296,32,163
218,False,bottleneck,0.001955,0.26477844333890715,253,329
219,False,bottleneck,0.001905,0.3479624922278498,269,219
220,False,bottleneck,0.00174,0.17604966125874488,316,409
221,False,bottleneck,0.001905,0.2548694053851168,270,340
222,False,bottleneck,0.00284,0.36891735569835515,74,185
223,False,bottleneck,0.001925,0.09785193781031883,261,459
224,False,bottleneck,0.003435,0.4648130695486773,17,88
225,False,bottleneck,0.000915,0.1359216581067267,463,433
226,False,bottleneck,0.000385,0.1808349734804302,500,405
227,False,bottleneck,0.0025,0.33215979519790406,117,242
228,False,bottleneck,0.0024,0.34382437104381003,131,225
229,False,bottleneck,0.00306,0.2561171877032327,41,338
230,True,bottleneck,0.00344,0.6230454517375743,16,21
231,False,bottleneck,0.00225,0.36693840203843997,173,189
232,False,bottleneck,0.0021,0.3803225835973342,215,172
233,True,bottleneck,0.00191,0.54658928569215,266,43
234,False,bottleneck,0.0024,0.35526830514215224,132,205
235,False,bottleneck,0.00028,0.09293633520611827,509,465
236,False,bottleneck,0.001695,0.27055900819576295,327,320
237,False,bottleneck,0.001965,0.21142543748540962,248,377
238,True,bottleneck,0.002405,0.511758450797145,129,61
239,False,bottleneck,0.002245,0.1677289386202892,175,416
240,False,bottleneck,0.00261,0.2928361528589011,100,289
241,False,bottleneck,0.00195,0.3578386298098367,255,199
242,False,bottleneck,0.00172,0.3067360403872219,321,272
243,True,bottleneck,0.002845,0.513207298120322,73,59
244,False,bottleneck,0.00236,0.23849200336352894,142,357
245,False,bottleneck,0.00107,0.4274154862127174,443,119
246,False,bottleneck,0.00238,0.15054241536239152,140,426
247,False,bottleneck,0.002885,0.4574474061470344,66,94
248,True,bottleneck,0.002135,0.6565680456870195,206,13
249,False,bottleneck,0.001305,0.11709441728572463,407,446
250,False,bottleneck,0.0009,0.30826581664392183,467,268
251,True,bottleneck,0.002675,0.5555110650015325,90,32
252,False,bottleneck,0.00348,0.35089712995435174,12,215
253,True,bottleneck,0.00182,0.5660124793136384,298,29
254,False,bottleneck,0.00156,0.22887089469623684,360,363
255,False,bottleneck,0.00203,0.3477156077066278,232,221
256,False,bottleneck,0.001515,0.48949311877734414,371,69
257,False,bottleneck,0.002185,0.29255428091833025,192,291
258,False,bottleneck,0.00251,0.4663088800443811,112,86
259,True,bottleneck,0.00102,1.4075260507168101,449,2
260,False,bottleneck,0.001595,0.11717543567938708,351,445
261,False,bottleneck,0.003005,0.2538314043050963,47,342
262,False,bottleneck,0.00278,0.3995505808677091,79,151
263,False,bottleneck,0.00213,0.4677694417137528,208,84
264,False,bottleneck,0.001345,0.10035078144231911,399,458
265,False,bottleneck,0.00156,0.20229441804528409,361,384
266,True,bottleneck,0.0038,0.533221432280336,6,50
267,False,bottleneck,0.002135,0.2661339345469004,207,328
268,False,bottleneck,0.00255,0.41416726537688014,106,137
269,False,bottleneck,0.001065,0.25793908064582804,446,335
270,False,bottleneck,0.00109,0.32817993378164867,439,245
271,True,bottleneck,0.002355,0.7393293140999965,143,6
272,False,bottleneck,0.00276,0.2595463427209469,81,331
273,True,bottleneck,0.0032,0.5441214359287948,28,45
274,False,bottleneck,0.002095,0.23728409022709113,219,359
275,False,bottleneck,0.001845,0.2788420552328821,287,302
276,False,bottleneck,0.000995,0.10559319196216005,453,454
277,False,bottleneck,0.0009,-0.04218502946035437,468,511
278,False,bottleneck,0.001495,0.3378695252546816,378,230
279,False,bottleneck,0.00293,0.3994312951191994,58,152
280,False,bottleneck,0.002285,0.27093201853814086,163,319
281,True,bottleneck,0.003665,0.5278483875793643,8,51
282,False,bottleneck,0.001445,0.08109844035242479,383,472
283,False,bottleneck,0.00216,0.3665714509289658,199,190
284,False,bottleneck,0.00168,0.37191249356578004,335,182
285,False,bottleneck,0.001305,0.31051344648115076,408,266
286,False,bottleneck,0.001875,0.36917385189314356,275,184
287,False,bottleneck,0.00209,0.16252079311153517,222,420
288,False,bottleneck,0.002855,0.31616717710720577,71,260
289,False,bottleneck,0.00141,0.19078473661456835,389,395
290,True,bottleneck,0.002905,0.6509701161632078,62,17
291,False,bottleneck,0.001995,0.35328584292951104,240,209
292,False,bottleneck,0.001825,0.4123078768189066,296,139
293,False,bottleneck,0.001115,0.24532338214316657,434,350
294,False,bottleneck,0.00253,0.43014113432217216,107,117
295,False,bottleneck,0.0004,0.12327727664981303,498,441
296,False,bottleneck,0.002385,0.4313394877969873,137,114
297,False,bottleneck,0.001635,0.4467015809554916,341,104
298,False,bottleneck,0.001935,0.3478877796989055,257,220
299,False,bottleneck,0.002525,0.13726557047333235,109,432
300,False,bottleneck,0.00191,0.35589246154449145,267,202
301,False,bottleneck,0.00186,0.37381333399715966,280,180
302,False,bottleneck,0.00104,0.351670374377101,447,212
303,False,bottleneck,0.00247,0.3262160334887899,121,248
304,False,bottleneck,0.003015,0.48705688644882317,46,73
305,False,bottleneck,0.000325,0.040955595811285245,507,485
306,False,bottleneck,0.00231,0.3420671359625387,152,226
307,False,bottleneck,0.002215,0.26635557311203484,184,327
308,False,bottleneck,0.00172,0.3009394399695959,322,280
309,True,bottleneck,0.003055,0.5364209769251034,43,47
310,False,bottleneck,0.001915,0.11310469151356961,265,449
311,False,bottleneck,0.00259,0.4140441067152972,101,138
312,False,bottleneck,0.00085,-0.019755215433588737,473,509
313,True,bottleneck,0.001605,0.5515643026284701,347,39
314,False,bottleneck,0.002295,0.10374655407228989,156,456
315,True,bottleneck,0.00307,0.5209512736159742,38,52
316,True,bottleneck,0.0025,0.5195947139241824,118,53
317,False,bottleneck,0.002415,0.3885877163610998,126,162
318,False,bottleneck,0.003055,0.31724128288236864,44,258
319,True,bottleneck,0.002245,0.7112287454915991,176,8
320,False,bottleneck,0.002285,0.33372896035155203,164,238
321,False,bottleneck,0.00259,0.31900964532655324,102,257
322,False,bottleneck,0.001085,0.3908722261695453,442,159
323,False,bottleneck,0.001865,0.35252996820110705,276,210
324,False,bottleneck,0.00328,0.2663563079233178,24,326
325,False,bottleneck,0.001995,0.3335801641828685,241,239
326,False,bottleneck,0.002405,0.11506587127545595,130,448
327,False,bottleneck,0.0021,0.27114066296027606,216,318
328,False,bottleneck,0.00278,0.4464995292574605,80,106
329,False,bottleneck,0.00267,0.31532860681423663,91,262
330,False,bottleneck,0.00072,0.22649715535490575,484,365
331,False,bottleneck,0.00202,0.41490767438192394,234,135
332,False,bottleneck,0.00266,0.35537465968439264,92,204
333,False,bottleneck,0.00127,0.3965335314380654,416,154
334,False,bottleneck,0.002275,0.33348800345526247,168,240
335,False,bottleneck,0.003265,0.27433166917150265,25,311
336,False,bottleneck,0.001285,0.2697679644840096,412,321
337,False,bottleneck,0.002115,0.36707745598810837,212,188
338,False,bottleneck,0.002155,0.2592266186645671,201,333
339,False,bottleneck,0.001785,0.33463632585191966,306,235
340,False,bottleneck,0.00264,0.33996301445195065,94,229
341,False,bottleneck,0.0015,0.4488772426503113,375,103
342,False,bottleneck,0.001195,-0.00812425205723799,428,503
343,False,bottleneck,0.00204,0.3977158388969841,230,153
344,False,bottleneck,0.00193,0.17180227862804176,259,414
345,False,bottleneck,0.00213,0.2463933187738529,209,349
346,False,bottleneck,0.002195,0.4498243155811216,188,101
347,False,bottleneck,0.002635,0.3512754256088999,96,213
348,False,bottleneck,0.00217,0.40718882337138645,195,143
349,False,bottleneck,0.00154,0.19562758004974992,364,389
350,False,bottleneck,0.00144,0.12045688558128821,385,442
351,False,bottleneck,0.000495,0.24640475111541096,495,348
352,False,bottleneck,0.001835,0.42242827819956275,292,124
353,False,bottleneck,0.00139,0.451688583295074,394,99
354,False,bottleneck,0.002235,0.36233408244076654,178,196
355,False,bottleneck,0.00217,0.4726666291061638,196,80
356,False,bottleneck,0.00207,0.28110091600464526,226,300
357,False,bottleneck,0.00214,0.09354838523964751,205,464
358,False,bottleneck,0.000845,0.07952648928391742,474,473
359,False,bottleneck,0.001345,0.3040876705680747,400,273
360,False,bottleneck,0.001235,0.3779058632430512,420,176
361,False,bottleneck,0.002415,0.39265460396995855,127,157
362,False,bottleneck,0.002515,0.46099070498120004,110,92
363,False,bottleneck,0.001945,0.3539991088006991,256,207
364,False,bottleneck,0.002195,0.2672532772893375,189,323
365,False,bottleneck,0.00075,0.024040554914801684,483,494
366,False,bottleneck,0.0018,0.1809662996617821,302,404
367,False,bottleneck,0.0013,0.0005468697040599685,410,500
368,False,bottleneck,0.00036,-0.011230848365274756,501,505
369,False,bottleneck,0.001995,0.4672553907988093,242,85
370,False,bottleneck,0.00066,0.1924893608585097,490,391
371,True,bottleneck,0.00072,2.0371612517940676,485,1
372,False,bottleneck,0.001885,0.27843464863071316,273,304
373,False,bottleneck,0.001765,0.3464093372894309,311,223
374,False,bottleneck,0.000635,0.04243602474983903,491,483
375,False,bottleneck,0.002455,0.4610313318477487,122,91
376,False,bottleneck,0.00193,0.35700836626814353,260,200
377,False,bottleneck,0.00055,0.024079728663250578,494,493
378,False,bottleneck,0.00272,0.19717590739484592,83,388
379,False,bottleneck,0.00138,0.18199678934778318,396,403
380,False,bottleneck,0.001205,0.1720174715144694,424,413
381,True,bottleneck,0.001595,0.5810507181516483,352,24
382,False,bottleneck,0.00306,0.4358051523872219,42,110
383,False,bottleneck,0.00295,0.4802692742212701,54,78
384,False,bottleneck,0.001705,0.3805558484640921,324,171
385,True,bottleneck,0.00381,0.6274492235751779,5,20
386,False,bottleneck,0.001555,-0.011430996464897425,362,506
387,False,bottleneck,0.002385,0.4606692057569812,138,93
388,False,bottleneck,0.00235,0.2568409250607486,144,337
389,False,bottleneck,0.002875,0.20032615397219591,68,387
390,False,bottleneck,0.00231,0.4329073111672668,153,113
391,False,bottleneck,0.0019,0.2647614723986054,272,330
392,False,bottleneck,0.001005,0.33507059222257773,452,234
393,False,bottleneck,0.000355,0.044713651199529664,503,482
394,False,bottleneck,0.00199,0.2748753127897924,243,309
395,False,bottleneck,0.00179,0.43037093484833006,304,116
396,False,bottleneck,0.00035,0.056000886803551045,504,480
397,False,bottleneck,0.0024,0.35939069141417646,133,198
398,False,bottleneck,0.00324,0.3827528232611447,27,169
399,False,bottleneck,0.00128,0.09417511388289193,413,463
400,False,bottleneck,0.00183,0.05536011893232769,294,481
401,False,bottleneck,0.001625,0.12993736709194498,343,437
402,False,bottleneck,0.00217,0.4858530824978042,197,75
403,False,bottleneck,0.00101,0.0860560858479058,451,469
404,True,bottleneck,0.00219,0.601518813857977,191,22
405,False,bottleneck,0.001965,0.46556746602071886,249,87
406,True,bottleneck,0.002805,0.5172113057375602,76,55
407,False,bottleneck,0.00146,0.3352724812759949,382,233
408,False,bottleneck,0.001965,0.273557667219982,250,313
409,False,bottleneck,0.00128,0.40308796563907545,414,147
410,True,bottleneck,0.002505,0.8051218492835395,115,4
411,False,bottleneck,0.0024,0.1884128122589351,134,397
412,False,bottleneck,0.0012,0.20569515422980716,426,382
413,False,bottleneck,0.00231,0.27359372099818624,154,312
414,False,bottleneck,0.002705,0.4797559814282025,86,79
415,True,bottleneck,0.00186,0.5118627323420963,281,60
416,False,bottleneck,0.00153,0.18475567289069783,366,399
417,False,bottleneck,0.00107,0.22401327992118986,444,367
418,False,bottleneck,0.00083,0.27868830303492287,476,303
419,False,bottleneck,0.001105,0.1286614654499167,435,438
420,False,bottleneck,0.00149,0.21155797095844994,379,375
421,False,bottleneck,0.001705,0.20225916342787997,325,385
422,False,bottleneck,0.001375,0.24726254938531034,397,347
423,False,bottleneck,0.00199,0.291562627498439,244,292
424,False,bottleneck,0.001685,0.41553998824582195,333,134
425,False,bottleneck,0.002055,0.39038715566341653,229,160
426,False,bottleneck,0.00184,0.35486032683461577,290,206
427,False,bottleneck,0.002075,0.296963759177733,223,285
428,False,bottleneck,0.001345,0.21452034103443118,401,373
429,True,bottleneck,0.0033,0.7518556148223536,23,5
430,False,bottleneck,0.00263,0.47178657386879375,98,81
431,False,bottleneck,0.0012,0.0852219616820299,427,470
432,False,bottleneck,0.002895,0.45243207986655737,63,98
433,False,bottleneck,0.00295,0.4213611471738389,55,128
434,False,bottleneck,0.0013,0.19485472830593714,411,390
435,False,bottleneck,0.002,0.4010789448363633,238,150
436,False,bottleneck,0.00154,0.33093765242314244,365,243
437,False,bottleneck,0.00177,0.21151779874656385,309,376
438,False,bottleneck,0.001245,0.12690784462806576,418,439
439,False,bottleneck,0.002185,0.3129454565503628,193,264
440,False,bottleneck,0.002505,0.40227718606239404,116,149
441,False,bottleneck,0.002275,0.2208392280881557,169,368
442,False,bottleneck,0.001445,0.3069299033454031,384,271
443,False,bottleneck,0.00169,0.41763931888127326,330,133
444,False,bottleneck,0.00186,0.3671808446400463,282,187
445,False,bottleneck,0.00093,0.170995193234746,461,415
446,False,bottleneck,0.00141,0.3225658862641694,390,252
447,False,bottleneck,0.002265,0.32245763661646754,171,253
448,False,bottleneck,0.001615,0.17572704594760544,344,410
449,True,bottleneck,0.00181,0.5534149473626686,299,37
450,False,bottleneck,0.000995,-0.0012627903908027857,454,501
451,False,bottleneck,0.00094,-0.003849967853109093,460,502
452,False,bottleneck,0.00176,0.23723977357327364,313,360
453,False,bottleneck,0.001565,0.1588057532714,359,421
454,False,bottleneck,0.00096,0.1476575542530666,459,427
455,False,bottleneck,0.00253,0.4184711233173013,108,131
456,False,bottleneck,0.00035,0.020163404768992612,505,495
457,False,bottleneck,0.00183,0.4081883740973976,295,142
458,False,bottleneck,0.002035,0.3519671089959333,231,211
459,False,bottleneck,0.00036,0.0242306965246654,502,492
460,False,bottleneck,0.00221,0.12690523580811996,185,440
461,False,bottleneck,0.001575,0.17313595034823473,356,411
462,False,bottleneck,0.00335,0.2947876642418097,21,287
463,True,bottleneck,0.00216,0.6919300385434763,200,10
464,False,bottleneck,0.001725,0.13422867154283308,318,434
465,False,bottleneck,0.00144,0.28134855837708883,386,298
466,False,bottleneck,0.000905,0.09712721777804603,465,460
467,False,bottleneck,0.001865,0.20349592234855562,277,383
468,False,bottleneck,0.000835,0.0408830450425147,475,486
469,False,bottleneck,0.001805,0.24207348312691168,301,355
470,False,bottleneck,0.00222,0.3860457503786458,182,164
471,False,bottleneck,0.002075,0.36165820787167763,224,197
472,False,bottleneck,0.001335,0.43333798303583104,403,112
473,False,bottleneck,0.001865,0.362556686862763,278,195
474,True,bottleneck,0.002335,0.5662756700833872,147,28
475,False,bottleneck,0.001925,0.11147583590892195,262,450
476,False,bottleneck,0.00109,0.12020875033860445,440,443
477,False,bottleneck,0.001775,0.272204160302474,307,314
478,False,bottleneck,0.002385,0.36515494612332033,139,193
479,False,bottleneck,0.00188,0.4029859318040665,274,148
480,False,bottleneck,0.001605,0.2763105282284227,348,308
481,False,bottleneck,0.00295,0.29684736175418913,56,286
482,False,bottleneck,0.00184,0.3444334462445505,291,224
483,False,bottleneck,0.000865,0.259460094131962,472,332
484,False,bottleneck,0.001235,0.24243415522796663,421,353
485,True,bottleneck,0.002155,0.5337987433077557,202,49
486,False,bottleneck,0.00078,-0.012140583211649795,478,507
487,True,bottleneck,0.00309,0.5490151345006965,35,40
488,True,bottleneck,0.001465,0.5517834882014472,381,38
489,False,bottleneck,0.001985,0.3172367480750897,245,259
490,False,bottleneck,0.0011,0.19202356910469437,436,394
491,False,bottleneck,0.002265,0.14129936089573883,172,428
492,False,bottleneck,0.001725,0.3227233186070295,319,251
493,False,bottleneck,0.00239,0.2712967885851034,136,317
494,False,bottleneck,0.002885,0.42997516423474713,67,118
495,False,bottleneck,0.0024,0.34872617037260367,135,218
496,False,bottleneck,0.002565,0.3083929596453917,105,267
