cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
67,2112,67,1,3.0,2.7211174242424243,5
72,210,10,1,2.0,2.4714285714285715,5
73,298,25,1,2.0,2.379194630872483,5
74,606,30,1,2.0,2.6006600660066006,5
75,399,25,1,2.0,2.508771929824561,5
76,350,19,1,2.0,2.56,5
77,68,10,1,2.0,2.1323529411764706,5
78,239,12,1,2.0,2.5523012552301254,5
79,114,8,1,2.0,2.473684210526316,5
80,2071,37,1,3.0,2.7049734427812653,5
81,3150,42,1,3.0,2.746984126984127,5
86,6372,86,1,3.0,2.76789077212806,5
87,4758,81,1,3.0,2.7023959646910467,5
100,1069,36,1,2.0,2.656688493919551,5
101,2006,47,1,3.0,2.7318045862412763,5
102,110,6,1,2.0,2.5727272727272728,5
105,20,3,1,2.0,2.35,5
106,3094,83,1,3.0,2.729153199741435,5
107,1997,72,1,2.0,2.6104156234351525,5
120,2670,50,1,2.0,2.6397003745318353,5
121,6776,80,1,3.0,2.761806375442739,5
122,2136,58,1,3.0,2.728932584269663,5
123,3792,81,1,3.0,2.6719409282700424,5
124,4607,84,1,3.0,2.700021706099414,5
125,2399,72,1,3.0,2.7090454355981657,5
126,6035,124,1,3.0,2.6969345484672744,5
127,3229,63,1,2.0,2.625270981728089,5
132,907,16,1,3.0,2.775082690187431,5
133,1293,21,1,3.0,2.79969064191802,5
134,781,22,1,3.0,2.7285531370038414,5
135,2363,35,1,3.0,2.749471011426153,5
136,2184,47,1,3.0,2.688644688644689,5
137,2298,45,1,3.0,2.8181026979982593,5
138,1400,22,1,3.0,2.7585714285714285,5
139,229,9,1,2.0,2.497816593886463,5
140,664,28,1,2.0,2.4051204819277108,5
141,1921,40,1,2.0,2.5684539302446643,5
142,374,20,1,2.0,2.5320855614973263,5
143,1001,36,1,2.0,2.5054945054945055,5
144,1443,40,1,2.0,2.5613305613305615,5
145,1223,36,1,3.0,2.7473426001635324,5
146,4241,109,1,3.0,2.695119075689696,5
147,2137,59,1,2.0,2.601310248011231,5
152,357,8,1,2.0,2.619047619047619,5
153,177,4,1,3.0,2.6836158192090394,5
154,56,3,1,2.0,2.607142857142857,5
155,818,17,1,2.0,2.595354523227384,5
156,715,22,1,2.0,2.674125874125874,5
157,3359,45,1,3.0,2.8675200952664484,5
158,2403,66,1,3.0,2.6737411568872242,5
159,291,12,1,2.0,2.5463917525773194,5
165,56,2,1,2.0,2.625,5
166,5451,88,1,3.0,2.753072830673271,5
167,3243,63,1,2.0,2.6651248843663273,5
177,280,11,1,2.0,2.45,5
178,4485,84,1,3.0,2.76164994425864,5
179,492,21,1,2.0,2.5304878048780486,5
185,605,1,1,3.0,2.9834710743801653,5
186,4896,94,1,3.0,2.739174836601307,5
187,3233,71,1,2.0,2.6702752861119703,5
188,10,1,1,2.0,2.0,4
197,90,11,1,2.0,1.9555555555555555,5
198,4944,93,1,3.0,2.763551779935275,5
199,664,23,1,2.0,2.61144578313253,5
200,854,25,1,2.0,2.5046838407494145,5
201,2239,51,1,2.0,2.6047342563644484,5
202,1024,41,1,2.0,2.646484375,5
203,2289,68,1,2.0,2.6068152031454783,5
204,3270,74,1,2.0,2.6556574923547402,5
205,1867,57,1,3.0,2.7080878414568827,5
206,5225,116,1,3.0,2.6999043062200956,5
207,5258,117,1,3.0,2.721186763027767,5
208,2649,63,1,3.0,2.7659494148735373,5
209,3640,87,1,2.0,2.6244505494505495,5
210,3782,91,1,3.0,2.6858804865150714,5
211,1794,53,1,3.0,2.7235228539576366,5
212,4661,86,1,2.0,2.64170778802832,5
213,2697,75,1,2.0,2.628476084538376,5
214,1189,49,1,2.0,2.6248948696383514,5
215,4071,77,1,2.0,2.657577990665684,5
216,2500,77,1,2.0,2.6468,5
217,3031,74,1,3.0,2.772682283074893,5
218,5955,113,1,3.0,2.7205709487825356,5
219,699,31,1,2.0,2.5221745350500715,5
220,2079,46,1,2.0,2.6277056277056277,5
221,5344,88,1,3.0,2.7292290419161676,5
222,1117,45,1,2.0,2.6365264100268577,5
223,2983,56,1,2.0,2.610794502179014,5
224,3662,58,1,2.0,2.671764063353359,5
225,860,37,1,2.0,2.619767441860465,5
226,3645,64,1,2.0,2.639506172839506,5
227,3252,59,1,2.0,2.646678966789668,5
228,1019,43,1,2.0,2.617271835132483,5
229,4637,75,1,2.0,2.654518007332327,5
230,3645,70,1,2.0,2.6087791495198904,5
231,1686,60,1,3.0,2.6725978647686834,5
232,7904,133,1,3.0,2.695723684210526,5
233,5558,121,1,2.0,2.663727959697733,5
234,1740,72,1,2.0,2.6057471264367815,5
235,6444,97,1,3.0,2.6944444444444446,5
236,3459,88,1,2.0,2.618386816999133,5
237,1111,56,1,2.0,2.5733573357335735,5
238,3380,45,1,3.0,2.7257396449704143,5
239,756,26,1,2.0,2.566137566137566,5
240,2726,64,1,3.0,2.747615553925165,5
241,3117,73,1,3.0,2.67404555662496,5
242,377,3,1,3.0,2.962864721485411,5
251,400,6,1,3.0,2.855,5
252,5222,98,1,3.0,2.7481807736499424,5
253,2529,70,1,3.0,2.686041913799921,5
260,3262,66,1,3.0,2.706928264868179,5
261,5988,69,1,3.0,2.768370073480294,5
271,320,1,1,3.0,2.93125,5
272,8333,104,1,3.0,2.7693507740309613,5
273,4364,64,1,3.0,2.7170027497708524,5
274,372,3,1,3.0,2.9623655913978495,5
280,1695,56,1,3.0,2.680825958702065,5
281,3463,91,1,3.0,2.7138319376263356,5
282,1389,45,1,3.0,2.7192224622030237,5
283,1400,59,1,2.0,2.585714285714286,5
284,1727,55,1,3.0,2.6780544296467865,5
285,1077,38,1,3.0,2.6750232126276696,5
286,619,34,1,2.0,2.4361873990306946,5
287,423,22,1,2.0,2.368794326241135,5
291,213,3,1,3.0,2.8497652582159625,5
292,4181,108,1,3.0,2.6962449174838556,5
293,3089,90,1,3.0,2.706053739074134,5
294,1021,33,1,3.0,2.725759059745348,5
295,849,35,1,2.0,2.5724381625441697,5
296,786,38,1,2.0,2.5966921119592876,5
297,799,26,1,3.0,2.6846057571964956,5
298,695,20,1,2.0,2.553956834532374,5
299,46,5,1,2.0,2.0652173913043477,5
300,3437,72,1,3.0,2.680826302007565,5
301,7408,120,1,3.0,2.775917926565875,5
302,2617,86,1,3.0,2.6931601069927398,5
303,3331,87,1,3.0,2.674872410687481,5
304,3436,75,1,3.0,2.7127473806752036,5
305,3026,72,1,3.0,2.7531394580304034,5
306,6071,92,1,3.0,2.749299950584747,5
307,3786,37,1,3.0,2.740623349181194,5
311,6,1,1,1.5,1.6666666666666667,3
312,13120,120,1,3.0,2.8121951219512193,5
313,7644,145,1,3.0,2.6780481423338567,5
314,2530,90,1,2.0,2.6600790513833994,5
315,5358,89,1,3.0,2.784434490481523,5
316,3265,83,1,3.0,2.693415007656968,5
317,3588,76,1,3.0,2.7879041248606464,5
318,4859,73,1,3.0,2.798106606297592,5
319,811,20,1,2.0,2.6103575832305794,5
320,1895,59,1,3.0,2.6934036939313986,5
321,2475,67,1,3.0,2.7006060606060607,5
322,15,1,1,2.0,2.3333333333333335,5
325,365,5,1,3.0,2.728767123287671,5
326,3947,64,1,3.0,2.816316189511021,5
327,718,31,1,2.5,2.671309192200557,5
331,357,1,1,3.0,2.9439775910364148,5
332,4314,109,1,3.0,2.724849327770051,5
333,1595,50,1,3.0,2.6940438871473353,5
337,996,6,1,3.0,2.9377510040160644,5
338,2714,52,1,3.0,2.803610906411201,5
339,184,9,1,3.0,2.6956521739130435,5
340,3530,62,1,3.0,2.7328611898017,5
341,6733,75,1,3.0,2.8303876429526214,5
342,7,2,1,1.0,1.5714285714285714,3
346,4048,56,1,3.0,2.780632411067194,5
347,3615,45,1,3.0,2.7983402489626554,5
348,3,1,1,1.0,1.3333333333333333,2
352,11678,116,1,3.0,2.8277958554547014,5
353,3575,68,1,2.0,2.6475524475524477,5
357,19,3,1,2.0,2.1052631578947367,5
358,4379,47,1,3.0,2.869376569993149,5
359,462,18,1,2.0,2.554112554112554,5
360,1504,47,1,3.0,2.71343085106383,5
361,4006,77,1,3.0,2.7988017973040438,5
362,1069,35,1,3.0,2.713751169317119,5
363,384,25,1,2.0,2.421875,5
364,465,24,1,2.0,2.5827956989247314,5
365,392,24,1,2.0,2.5535714285714284,5
366,1764,64,1,3.0,2.68140589569161,5
367,2850,74,1,3.0,2.7442105263157894,5
368,1689,55,1,3.0,2.700414446417999,5
369,880,48,1,2.0,2.5272727272727273,5
370,602,34,1,2.0,2.568106312292359,5
371,1267,44,1,3.0,2.687450670876085,5
372,5743,112,1,3.0,2.8001044750130593,5
373,848,33,1,2.0,2.6214622641509435,5
377,2,2,1,1.0,1.0,1
378,1319,26,1,3.0,2.78013646702047,5
379,70,3,1,2.0,2.5714285714285716,5
380,2094,31,1,3.0,2.768863419293219,5
381,3815,60,1,3.0,2.7918741808650065,5
382,1858,65,1,3.0,2.689989235737352,5
383,3826,70,1,3.0,2.723993727130162,5
384,4148,70,1,3.0,2.7663934426229506,5
385,1319,51,1,2.0,2.654283548142532,5
386,4493,77,1,3.0,2.7505007789895393,5
387,5510,94,1,3.0,2.7626134301270415,5
388,2540,97,1,2.0,2.648425196850394,5
389,9269,119,1,3.0,2.7779695760060417,5
390,7196,124,1,3.0,2.7285992217898833,5
391,2824,88,1,3.0,2.7106940509915014,5
392,9392,90,1,3.0,2.820272572402044,5
393,3620,47,1,3.0,2.680939226519337,5
398,1707,21,1,3.0,2.8271821909783243,5
399,696,18,1,3.0,2.682471264367816,5
