edge_id,bank_edge_id,src,dst,repair_score,repair_reason
5974,8823,179,96,4.10919438587298,low_compatibility_junction
5975,8801,179,25,4.10356938587298,low_compatibility_junction
5976,1214,21,141,4.071389162166943,low_compatibility_junction
5977,1185,21,31,4.067845826239735,low_compatibility_junction
5978,1283,21,381,4.053001711442639,low_compatibility_junction
5979,1191,21,74,4.037965500858059,low_compatibility_junction
5980,1293,21,409,4.030438615122609,low_compatibility_junction
5981,1219,21,156,4.006467275953616,low_compatibility_junction
5982,1305,21,449,3.9961908103949972,low_compatibility_junction
5983,22701,467,21,3.938856454703736,low_compatibility_junction
5984,1182,21,12,3.927924985415669,low_compatibility_junction
5985,22828,471,21,3.91541112207344,low_compatibility_junction
5986,7422,155,21,3.9134443025716275,low_compatibility_junction
5987,17459,354,21,3.911861670482935,low_compatibility_junction
5988,16528,334,21,3.911813860942358,low_compatibility_junction
5989,11425,236,21,3.9100274120591747,low_compatibility_junction
5990,24524,506,21,3.9026726061390056,low_compatibility_junction
5991,23370,480,21,3.902376445219443,low_compatibility_junction
5992,3716,75,21,3.8953024322330214,low_compatibility_junction
5993,12113,249,21,3.8935722138156743,low_compatibility_junction
5994,11684,242,21,3.8907677758506947,low_compatibility_junction
5995,9453,194,21,3.886660449965107,low_compatibility_junction
5996,1279,21,354,3.8860948882372797,low_compatibility_junction
5997,12594,257,21,3.8850321159770695,low_compatibility_junction
5998,1258,21,286,3.884125957238228,low_compatibility_junction
5999,1303,21,444,3.8820826694418917,low_compatibility_junction
6000,1298,21,423,3.8770918767496894,low_compatibility_junction
6001,4722,96,21,3.8768367289656855,low_compatibility_junction
6002,1297,21,422,3.8737282179616814,low_compatibility_junction
6003,20764,423,21,3.8705221446115896,low_compatibility_junction
6004,18418,377,21,3.8671723539634177,low_compatibility_junction
6005,24416,504,21,3.8652298438717803,low_compatibility_junction
6006,20196,412,21,3.8648511154054423,low_compatibility_junction
6007,16867,343,21,3.861873188683828,low_compatibility_junction
6008,1227,21,193,3.861846728048389,low_compatibility_junction
6009,22643,464,21,3.858525284122596,low_compatibility_junction
6010,1188,21,51,3.8585011385636396,low_compatibility_junction
6011,2670,51,21,3.857663236812501,low_compatibility_junction
6012,19187,394,21,3.8565758570751987,low_compatibility_junction
6013,15171,308,21,3.8543568102878827,low_compatibility_junction
6014,1203,21,108,3.8533850934874674,low_compatibility_junction
6015,1274,21,334,3.853087212372143,low_compatibility_junction
6016,1237,21,235,3.8509130291963607,low_compatibility_junction
6017,5118,108,21,3.8501042028108095,low_compatibility_junction
6018,20717,422,21,3.849886617883078,low_compatibility_junction
6019,9987,202,21,3.8492925453022506,low_compatibility_junction
6020,19868,408,21,3.848778646076981,low_compatibility_junction
6021,20431,416,21,3.839372844205252,low_compatibility_junction
6022,3324,64,21,3.835266209659114,low_compatibility_junction
6023,1186,21,36,3.834311108326153,low_compatibility_junction
6024,1320,21,506,3.830265700925835,low_compatibility_junction
6025,1265,21,308,3.8291600673794197,low_compatibility_junction
6026,2813,55,21,3.8284649098080776,low_compatibility_junction
6027,21967,447,21,3.82783781471042,low_compatibility_junction
6028,2768,54,21,3.8263300752715783,low_compatibility_junction
6029,1259,21,291,3.825091205412695,low_compatibility_junction
6030,1192,21,75,3.823432685987911,low_compatibility_junction
6031,7340,153,21,3.823136385904179,low_compatibility_junction
6032,1262,21,298,3.822428322866962,low_compatibility_junction
6033,15938,323,21,3.821361512841131,low_compatibility_junction
6034,1249,21,257,3.819660693683654,low_compatibility_junction
6035,19799,407,21,3.8192623221146658,low_compatibility_junction
6036,21932,446,21,3.816654692279114,low_compatibility_junction
6037,8710,177,21,3.81527263775736,low_compatibility_junction
6038,16335,331,21,3.8143739352013792,low_compatibility_junction
6039,17289,352,21,3.810770329346516,low_compatibility_junction
6040,1094,18,21,3.80962245705043,low_compatibility_junction
6041,23512,482,21,3.809508855369749,low_compatibility_junction
6042,4790,97,21,3.8072615574166915,low_compatibility_junction
6043,2628,49,21,3.8069476463886844,low_compatibility_junction
6044,1246,21,249,3.8065302502113316,low_compatibility_junction
6045,6115,130,21,3.8062582643532004,low_compatibility_junction
6046,1309,21,467,3.8034376466353574,low_compatibility_junction
6047,13965,286,21,3.8022146505020906,low_compatibility_junction
6048,1197,21,85,3.80037189546644,low_compatibility_junction
6049,1292,21,407,3.7971541478917765,low_compatibility_junction
6050,1316,21,482,3.7971277230719997,low_compatibility_junction
6051,1314,21,479,3.795552286713964,low_compatibility_junction
6052,1263,21,300,3.7935844746877887,low_compatibility_junction
6053,18203,372,21,3.7930852872327407,low_compatibility_junction
6054,21671,441,21,3.792881304988561,low_compatibility_junction
6055,10454,214,21,3.791165913345929,low_compatibility_junction
6056,17970,366,21,3.7903489198818767,low_compatibility_junction
6057,1282,21,377,3.790040694662311,low_compatibility_junction
6058,6200,132,21,3.7893708662444783,low_compatibility_junction
6059,1267,21,310,3.7892247079484083,low_compatibility_junction
6060,11181,231,21,3.7876026223637895,low_compatibility_junction
6061,1260,21,292,3.786886564147319,low_compatibility_junction
6062,1189,21,55,3.786583670930762,low_compatibility_junction
6063,1318,21,492,3.786398503146514,low_compatibility_junction
6064,1304,21,446,3.7862254545633043,low_compatibility_junction
6065,8524,174,21,3.785338183814358,low_compatibility_junction
6066,1290,21,394,3.7844038062002596,low_compatibility_junction
6067,1310,21,468,3.784276000180943,low_compatibility_junction
6068,2566,48,21,3.782355622239121,low_compatibility_junction
6069,9862,200,21,3.78105312177393,low_compatibility_junction
6070,4202,85,21,3.77974010349457,low_compatibility_junction
6071,16095,327,21,3.7795928128486147,low_compatibility_junction
6072,8986,181,21,3.778282599255858,low_compatibility_junction
6073,3417,66,21,3.776573489177117,low_compatibility_junction
6074,23290,479,21,3.774307859701675,low_compatibility_junction
6075,22207,453,21,3.7717791747079836,low_compatibility_junction
6076,1308,21,464,3.7671842387063488,low_compatibility_junction
6077,23988,492,21,3.76715392758114,low_compatibility_junction
6078,1238,21,236,3.766890101714023,low_compatibility_junction
6079,1230,21,202,3.76438848384395,low_compatibility_junction
6080,1221,21,161,3.7634682310873235,low_compatibility_junction
6081,13878,284,21,3.7616023219519876,low_compatibility_junction
6082,12873,260,21,3.761515255533932,low_compatibility_junction
6083,1183,21,18,3.761097186929155,low_compatibility_junction
6084,19051,391,21,3.756753350772027,low_compatibility_junction
6085,1200,21,96,3.7559223481881134,low_compatibility_junction
6086,17377,353,21,3.75524178464561,low_compatibility_junction
6087,1322,21,510,3.7544112229221698,low_compatibility_junction
6088,1312,21,473,3.754103100319523,low_compatibility_junction
6089,1289,21,391,3.753473931656238,low_compatibility_junction
6090,7774,161,21,3.7527952522962744,low_compatibility_junction
6091,1281,21,376,3.7517416986688117,low_compatibility_junction
6092,21407,436,21,3.7507049670264343,low_compatibility_junction
6093,21766,443,21,3.7507049670264343,low_compatibility_junction
6094,21840,444,21,3.750545887353692,low_compatibility_junction
6095,22021,448,21,3.7482820350170996,low_compatibility_junction
6096,1193,21,76,3.747693863599417,low_compatibility_junction
6097,1300,21,436,3.747544863618785,low_compatibility_junction
6098,1295,21,416,3.7458260043015628,low_compatibility_junction
6099,1235,21,231,3.740071581932036,low_compatibility_junction
6100,12500,256,21,3.7393534413878595,low_compatibility_junction
6101,1311,21,471,3.737049907777768,low_compatibility_junction
6102,3754,76,21,3.7367775544462183,low_compatibility_junction
6103,1231,21,214,3.734649577569514,low_compatibility_junction
6104,14478,295,21,3.734538076317129,low_compatibility_junction
6105,1278,21,352,3.732010214827879,low_compatibility_junction
6106,1251,21,260,3.731705336779098,low_compatibility_junction
6107,1218,21,155,3.7306213259389898,low_compatibility_junction
6108,1276,21,343,3.7269366765641982,low_compatibility_junction
6109,1177,21,0,3.7253279249554465,low_compatibility_junction
6110,1199,21,94,3.72121402345486,low_compatibility_junction
6111,20633,420,21,3.7189819729052807,low_compatibility_junction
6112,1209,21,123,3.716438205650108,low_compatibility_junction
6113,20666,421,21,3.712236710833026,low_compatibility_junction
6114,1256,21,278,3.7115406392390615,low_compatibility_junction
6115,6745,142,21,3.7102759265193006,low_compatibility_junction
6116,1302,21,441,3.709879229340396,low_compatibility_junction
6117,1296,21,421,3.7091070285681953,low_compatibility_junction
6118,20822,424,21,3.699694347311496,low_compatibility_junction
6119,3157,61,186,3.6406512281311145,low_compatibility_junction
6120,14908,302,186,3.5844756963397146,low_compatibility_junction
6121,9540,195,186,3.564201448689293,low_compatibility_junction
6122,9259,186,381,3.495787442042284,low_compatibility_junction
6123,9206,186,141,3.493169384153191,low_compatibility_junction
6124,9177,186,31,3.4863429683153946,low_compatibility_junction
6125,9266,186,409,3.484409962962452,low_compatibility_junction
6126,9185,186,74,3.4586115327833435,low_compatibility_junction
6127,9211,186,156,3.426171089554511,low_compatibility_junction
6128,9277,186,449,3.4111844342880904,low_compatibility_junction
6129,19964,409,186,3.4101762996252263,low_compatibility_junction
6130,17480,354,186,3.4058845799099844,low_compatibility_junction
6131,23389,480,186,3.3372668359614726,low_compatibility_junction
6132,11445,236,186,3.3323930927838736,low_compatibility_junction
6133,20785,423,186,3.331471329966158,low_compatibility_junction
6134,12609,257,186,3.325477394300136,low_compatibility_junction
6135,7361,153,186,3.3185569709761427,low_compatibility_junction
6136,22846,471,186,3.3163205450814526,low_compatibility_junction
6137,9274,186,444,3.3162685366339493,low_compatibility_junction
6138,11704,242,186,3.314044584885346,low_compatibility_junction
6139,9271,186,423,3.30485817468074,low_compatibility_junction
6140,9287,186,482,3.3043082256208485,low_compatibility_junction
6141,21942,446,186,3.301180184421961,low_compatibility_junction
6142,3725,75,186,3.300829751232651,low_compatibility_junction
6143,20438,416,186,3.300458027849455,low_compatibility_junction
6144,16123,327,186,3.2965698100936067,low_compatibility_junction
6145,9239,186,286,3.294268595797233,low_compatibility_junction
6146,24438,504,186,3.2913838575232077,low_compatibility_junction
6147,22651,464,186,3.289506750641677,low_compatibility_junction
6148,9246,186,308,3.288989746313818,low_compatibility_junction
6149,9180,186,51,3.287865179135497,low_compatibility_junction
6150,9241,186,292,3.2848290251437082,low_compatibility_junction
6151,9255,186,354,3.284137669667481,low_compatibility_junction
6152,9223,186,236,3.2800706683835927,low_compatibility_junction
6153,9178,186,36,3.276063115384274,low_compatibility_junction
6154,2690,51,186,3.272652323594465,low_compatibility_junction
6155,9186,186,75,3.272576188622229,low_compatibility_junction
6156,16546,334,186,3.265392417460244,low_compatibility_junction
6157,24535,506,186,3.2637707450801505,low_compatibility_junction
6158,9231,186,257,3.257143979270688,low_compatibility_junction
6159,2785,54,186,3.256346632021792,low_compatibility_junction
6160,9213,186,161,3.256300980824103,low_compatibility_junction
6161,17963,365,186,3.254828014281519,low_compatibility_junction
6162,1109,18,186,3.2539712201826165,low_compatibility_junction
6163,9257,186,372,3.2494585472838073,low_compatibility_junction
6164,2591,48,186,3.248023910131857,low_compatibility_junction
6165,13900,284,186,3.2450694777210773,low_compatibility_junction
6166,23535,482,186,3.2432102417620357,low_compatibility_junction
6167,9181,186,55,3.2392934512704987,low_compatibility_junction
6168,4741,96,186,3.238978164331984,low_compatibility_junction
6169,2003,36,186,3.238717702281476,low_compatibility_junction
6170,9173,186,12,3.238430625725398,low_compatibility_junction
6171,21426,436,186,3.2377929435220656,low_compatibility_junction
6172,2832,55,186,3.232598944678846,low_compatibility_junction
6173,18227,372,186,3.2309824579476203,low_compatibility_junction
6174,9291,186,506,3.22963071755211,low_compatibility_junction
6175,9270,186,422,3.226675203504324,low_compatibility_junction
6176,9289,186,492,3.2250497636445568,low_compatibility_junction
6177,9952,201,186,3.2237721416996186,low_compatibility_junction
6178,22717,467,186,3.2207422003792443,low_compatibility_junction
6179,9286,186,480,3.2193613703320434,low_compatibility_junction
6180,9174,186,18,3.2193525274285957,low_compatibility_junction
6181,20687,421,186,3.218796681500198,low_compatibility_junction
6182,7872,162,186,3.2181108904674725,low_compatibility_junction
6183,9275,186,446,3.217995618319566,low_compatibility_junction
6184,9883,200,186,3.217790374951356,low_compatibility_junction
6185,7315,152,186,3.2177138903871345,low_compatibility_junction
6186,7800,161,186,3.217094494188897,low_compatibility_junction
6187,9258,186,376,3.214277384391083,low_compatibility_junction
6188,15186,308,186,3.213620778472952,low_compatibility_junction
6189,7085,148,186,3.212768444213087,low_compatibility_junction
6190,12532,256,186,3.2125758585028183,low_compatibility_junction
6191,9184,186,64,3.212285368687703,low_compatibility_junction
6192,9268,186,416,3.209451959195211,low_compatibility_junction
6193,9281,186,464,3.2092636203236227,low_compatibility_junction
6194,21862,444,186,3.2085950438494395,low_compatibility_junction
6195,19884,408,186,3.207090247880095,low_compatibility_junction
6196,9283,186,471,3.2053729700484253,low_compatibility_junction
6197,15410,314,186,3.2045663056839557,low_compatibility_junction
6198,25,0,186,3.2038798079776756,low_compatibility_junction
6199,9221,186,231,3.2035383844855074,low_compatibility_junction
6200,9471,194,186,3.202646565908471,low_compatibility_junction
6201,13984,286,186,3.2019465883993483,low_compatibility_junction
6202,9265,186,394,3.1983752139199257,low_compatibility_junction
6203,19213,394,186,3.198079742071064,low_compatibility_junction
6204,9194,186,96,3.197169989111746,low_compatibility_junction
6205,22220,453,186,3.1937019046223454,low_compatibility_junction
6206,6139,130,186,3.1936843207553705,low_compatibility_junction
6207,21688,441,186,3.1926514242745134,low_compatibility_junction
6208,9253,186,334,3.1904859721722385,low_compatibility_junction
6209,9190,186,81,3.1888824846841772,low_compatibility_junction
6210,14308,292,186,3.1887893828144906,low_compatibility_junction
6211,16472,333,186,3.18812418850758,low_compatibility_junction
6212,9282,186,467,3.1848268530512684,low_compatibility_junction
6213,9225,186,242,3.1845569041347854,low_compatibility_junction
6214,9217,186,194,3.1840723880108994,low_compatibility_junction
6215,11207,231,186,3.182807729949418,low_compatibility_junction
6216,9191,186,85,3.1822781296376936,low_compatibility_junction
6217,9269,186,421,3.180957094894462,low_compatibility_junction
6218,20735,422,186,3.1763685259036016,low_compatibility_junction
6219,9264,186,391,3.1715264184290652,low_compatibility_junction
6220,16892,343,186,3.168343452634377,low_compatibility_junction
6221,9237,186,278,3.1651209200143358,low_compatibility_junction
6222,9187,186,76,3.1639460457908704,low_compatibility_junction
6223,15892,322,186,3.161274522333533,low_compatibility_junction
6224,9243,186,298,3.1589115241153642,low_compatibility_junction
6225,9244,186,300,3.1578291404247762,low_compatibility_junction
6226,23999,492,186,3.157082019356255,low_compatibility_junction
6227,6765,142,186,3.1564241246194134,low_compatibility_junction
6228,19071,391,186,3.1564241246194134,low_compatibility_junction
6229,4034,81,186,3.156015563129309,low_compatibility_junction
6230,4460,89,186,3.1547936898368043,low_compatibility_junction
6231,13161,267,186,3.1547936898368043,low_compatibility_junction
6232,9201,186,123,3.154718146891228,low_compatibility_junction
6233,3420,66,186,3.1543407912860797,low_compatibility_junction
6234,9273,186,436,3.1519136597117408,low_compatibility_junction
6235,9249,186,314,3.1515990470686344,low_compatibility_junction
6236,9240,186,291,3.1513347764555264,low_compatibility_junction
6237,9169,186,5,3.1495562588692714,low_compatibility_junction
6238,17648,358,186,3.147632299419053,low_compatibility_junction
6239,17725,360,186,3.146313907856759,low_compatibility_junction
6240,10687,219,186,3.1443228675381922,low_compatibility_junction
6241,9293,186,510,3.14276455148564,low_compatibility_junction
6242,9276,186,447,3.1387846878742316,low_compatibility_junction
6243,9278,186,454,3.138088616280267,low_compatibility_junction
6244,9285,186,479,3.1346035283660796,low_compatibility_junction
6245,22110,449,186,3.12537275913531,low_compatibility_junction
6246,10922,226,259,2.988644137571877,low_compatibility_junction
6247,16291,330,259,2.864534226446028,low_compatibility_junction
6248,12786,259,211,2.8554045142418767,low_compatibility_junction
6249,5079,106,259,2.8459942746238345,low_compatibility_junction
6250,20070,410,136,2.830996736890569,low_compatibility_junction
6251,3395,65,259,2.826066320015234,low_compatibility_junction
6252,5002,102,410,2.8216479311405163,low_compatibility_junction
6253,20066,410,130,2.8206570121366483,low_compatibility_junction
6254,20067,410,132,2.801474916472137,low_compatibility_junction
6255,14388,293,410,2.8013589280308584,low_compatibility_junction
6256,12783,259,201,2.784049938318459,low_compatibility_junction
6257,12788,259,219,2.7731969386524113,low_compatibility_junction
6258,18097,370,410,2.7716468670010186,low_compatibility_junction
6259,1569,25,410,2.7671848676391932,low_compatibility_junction
6260,20107,410,297,2.766406047918193,low_compatibility_junction
6261,14264,291,410,2.757854830935772,low_compatibility_junction
6262,20112,410,343,2.7550227998177426,low_compatibility_junction
6263,7412,154,259,2.750010072968184,low_compatibility_junction
6264,14833,301,259,2.7490759684375403,low_compatibility_junction
6265,20080,410,177,2.745592192788657,low_compatibility_junction
6266,13633,278,259,2.742202488073349,low_compatibility_junction
6267,20138,410,445,2.7311182077072638,low_compatibility_junction
6268,20048,410,48,2.722699359692609,low_compatibility_junction
6269,20074,410,161,2.7208263946493956,low_compatibility_junction
6270,20140,410,457,2.720806230507489,low_compatibility_junction
6271,22405,457,410,2.7194984452096804,low_compatibility_junction
6272,13649,278,410,2.7186851372308456,low_compatibility_junction
6273,23022,473,259,2.7183542616154313,low_compatibility_junction
6274,12801,259,280,2.717407427683827,low_compatibility_junction
6275,12826,259,351,2.7164437740229923,low_compatibility_junction
6276,19236,394,410,2.7162335303172007,low_compatibility_junction
6277,3778,76,259,2.7155537720276386,low_compatibility_junction
6278,12727,259,0,2.713917754772688,low_compatibility_junction
6279,9918,200,410,2.7098893240424586,low_compatibility_junction
6280,3664,74,248,2.7096862258145333,low_compatibility_junction
6281,12825,259,349,2.7090683745811535,low_compatibility_junction
6282,2618,48,410,2.7086784509761213,low_compatibility_junction
6283,23548,482,259,2.7075219027488195,low_compatibility_junction
6284,2872,55,410,2.704959371885972,low_compatibility_junction
6285,13321,271,14,2.7030422599524635,low_compatibility_junction
