edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit,repair_score,repair_reason,bank_edge_id,is_repair_edge
36,3,430,74,13,48,29,18,24.0,23.635135135135137,25,74,13,5.6923076923076925,74,3273,3273,3273,-0.955781296683597,0.003565,0.00263,0.5904218374331804,0.4511191932618322,0.5904218374331804,24.14433756729741,unique_starts,,,,False
37,3,487,1322,33,299,331,13,23.0,22.14750378214826,25,1322,33,40.06060606060606,1322,608,608,608,0.3699481865284972,0.003565,0.00309,0.5904218374331804,0.4986519883489159,0.5904218374331804,23.057831493196623,unique_starts,,,,False
38,4,8,144,6,44,28,5,15.0,15.28472222222222,25,144,6,24.0,144,57,57,57,0.4328358208955202,0.0034,0.00305,0.4266532782400278,0.5406985617322061,0.5406985617322061,15.150755672288884,unique_starts,,,,False
39,4,22,69,6,26,22,13,24.0,22.956521739130437,25,69,6,11.5,69,1,0,0,0.9999999999999856,0.0034,0.00375,0.4266532782400278,0.6446610524678009,0.6446610524678009,24.196116135138183,unique_starts,,,,False
40,4,63,679,9,92,110,1,8.0,8.004418262150221,19,679,9,75.44444444444444,679,151,151,151,0.6361445783132522,0.0034,0.00318,0.4266532782400278,0.5301456261038152,0.5301456261038152,8.104257207028537,unique_starts,,,,False
41,4,79,69,5,31,16,15,22.0,21.3768115942029,25,69,5,13.8,69,182,182,182,-0.4501992031872492,0.0034,0.003325,0.4266532782400278,0.5566279042981374,0.5566279042981374,22.179605302026776,unique_starts,,,,False
42,4,80,96,3,22,12,9,17.0,16.729166666666668,24,96,3,32.0,96,122,122,122,-0.119266055045871,0.0034,0.003105,0.4266532782400278,0.54911977059455,0.54911977059455,17.21320071635561,unique_starts,,,,False
43,4,86,103,6,29,31,18,23.0,23.07766990291262,25,103,6,17.166666666666668,103,62,62,62,0.2484848484848469,0.0034,0.00185,0.4266532782400278,0.3855622639111357,0.4266532782400278,23.18569533817705,unique_starts,,,,False
44,4,138,27,2,11,6,1,4.0,4.518518518518518,9,27,2,13.5,27,0,0,0,0.999999999999963,0.0034,0.002785,0.4266532782400278,0.3702177886661436,0.4266532782400278,4.301511344577763,unique_starts,,,,False
45,4,149,256,8,75,36,9,19.0,18.90234375,25,256,8,32.0,256,183,183,183,0.1662870159453299,0.0034,0.002245,0.4266532782400278,0.4477196573186491,0.4477196573186491,19.115470053837925,unique_starts,,,,False
46,4,151,231,5,57,26,7,15.0,15.203463203463205,24,231,5,46.2,231,246,246,246,-0.031446540880503,0.0034,0.00229,0.4266532782400278,0.4109427680966658,0.4266532782400278,15.132453235706503,unique_starts,,,,False
47,4,166,323,18,100,97,18,24.0,23.260061919504643,25,323,18,17.944444444444443,323,276,276,276,0.0784641068447411,0.0034,0.00289,0.4266532782400278,0.4782304215414501,0.4782304215414501,24.1,unique_starts,,,,False
48,4,184,712,13,108,107,5,19.0,19.0,25,712,13,54.76923076923077,712,1201,1201,1201,-0.2556194458964975,0.0034,0.00261,0.4266532782400278,0.4440022572428347,0.4440022572428347,19.096225044864937,unique_starts,,,,False
49,4,230,366,9,104,66,7,20.0,19.898907103825135,25,366,9,40.66666666666666,366,2418,2418,2418,-0.7370689655172411,0.0034,0.00344,0.4266532782400278,0.5276863910046072,0.5276863910046072,20.09805806756909,unique_starts,,,,False
50,4,268,79,2,15,16,16,23.0,22.21518987341772,25,79,2,39.5,79,0,0,0,0.9999999999999876,0.0034,0.00255,0.4266532782400278,0.4379197821916272,0.4379197821916272,23.25819888974716,unique_starts,,,,False
51,4,273,57,4,22,18,17,24.0,23.19298245614035,25,57,4,14.25,57,166,166,166,-0.4887892376681592,0.0034,0.0032,0.4266532782400278,0.505500130278,0.505500130278,24.21320071635561,unique_starts,,,,False
52,4,332,60,5,23,23,19,24.0,23.683333333333334,25,60,5,12.0,60,813,813,813,-0.8625429553264594,0.0034,0.00266,0.4266532782400278,0.3973389111790975,0.4266532782400278,24.208514414057078,unique_starts,,,,False
53,4,390,45,3,24,9,15,22.0,21.77777777777778,25,45,3,15.0,45,232,232,232,-0.6750902527075787,0.0034,0.00231,0.4266532782400278,0.375115628251879,0.4266532782400278,22.20412414523193,unique_starts,,,,False
54,4,415,60,2,15,8,5,12.0,11.833333333333334,17,60,2,30.0,60,0,0,0,0.9999999999999832,0.0034,0.00186,0.4266532782400278,0.3936440364296782,0.4266532782400278,12.25819888974716,unique_starts,,,,False
55,4,500,2640,26,400,287,8,20.0,19.336742424242424,25,2640,26,101.53846153846152,2640,658,658,658,0.6009702850212248,0.0034,0.00264,0.4266532782400278,0.4147440177769019,0.4266532782400278,20.05,unique_starts,,,,False
56,4,505,279,9,80,38,13,21.0,20.85304659498208,25,279,9,31.0,279,35,35,35,0.777070063694265,0.0034,0.002375,0.4266532782400278,0.4136235142851899,0.4266532782400278,21.11180339887499,unique_starts,,,,False
57,6,7,16,4,7,9,19,21.0,21.4375,25,16,4,4.0,16,19,0,0,0.9999999999999376,0.003095,0.00345,0.5183369733262979,0.473565075387291,0.5183369733262979,21.37796447300923,unique_starts,,,,False
58,6,10,154,11,57,41,19,23.0,23.149350649350648,25,154,11,14.0,154,45,45,45,0.547738693467334,0.003095,0.003525,0.5183369733262979,0.4994611098590362,0.5183369733262979,23.132453235706503,unique_starts,,,,False
59,6,21,95,11,95,11,2,7.0,7.7894736842105265,25,95,11,8.636363636363637,95,21,21,21,0.6379310344827531,0.003095,0.001335,0.5183369733262979,0.7000075364621832,0.7000075364621832,7.102597835208515,unique_starts,,,,False
60,6,24,7,2,7,2,20,23.0,22.857142857142858,25,7,2,3.5,7,0,0,0,0.9999999999998572,0.003095,0.002975,0.5183369733262979,0.4451639107771672,0.5183369733262979,23.37796447300923,unique_starts,,,,False
61,6,80,26,4,18,6,17,21.0,21.07692307692308,25,26,4,6.5,26,1,0,0,0.9999999999999616,0.003095,0.003105,0.5183369733262979,0.54911977059455,0.54911977059455,21.23570226039552,unique_starts,,,,False
62,6,87,23,2,11,5,20,23.0,23.08695652173913,25,23,2,11.5,23,5,0,0,0.9999999999999566,0.003095,0.00228,0.5183369733262979,0.3952603098520618,0.5183369733262979,23.301511344577765,unique_starts,,,,False
63,6,113,661,14,119,94,9,18.0,17.927382753403933,25,661,14,47.21428571428572,661,32,32,32,0.9076479076479064,0.003095,0.00241,0.5183369733262979,0.4103723565273706,0.5183369733262979,18.09166984970282,unique_starts,,,,False
64,6,117,236,12,57,68,13,22.0,21.50423728813559,25,236,12,19.666666666666668,236,16,16,16,0.8730158730158696,0.003095,0.002995,0.5183369733262979,0.4921561459247037,0.5183369733262979,22.132453235706503,unique_starts,,,,False
65,6,121,365,20,206,46,7,12.0,12.008219178082191,25,365,20,18.25,365,0,0,0,0.9999999999999972,0.003095,0.00212,0.5183369733262979,0.4790562634901327,0.5183369733262979,12.069673301429162,unique_starts,,,,False
66,6,125,270,7,39,56,1,14.0,13.537037037037036,25,270,7,38.57142857142857,270,810,810,810,-0.4999999999999995,0.003095,0.004175,0.5183369733262979,0.3723974808647528,0.5183369733262979,14.160128153805086,unique_starts,,,,False
67,6,133,51,5,22,16,18,23.0,22.7843137254902,25,51,5,10.2,51,8,8,8,0.7288135593220215,0.003095,0.003455,0.5183369733262979,0.4083481346523558,0.5183369733262979,23.21320071635561,unique_starts,,,,False
68,6,135,75,5,19,27,13,21.0,20.57333333333333,25,75,5,15.0,75,4,0,0,0.9999999999999868,0.003095,0.00185,0.5183369733262979,0.3995990381287526,0.5183369733262979,21.22941573387056,unique_starts,,,,False
69,6,147,264,10,41,64,9,19.0,19.079545454545453,25,264,10,26.4,264,1065,1065,1065,-0.6027088036117377,0.003095,0.00412,0.5183369733262979,0.4966726365256857,0.5183369733262979,19.156173761888606,unique_starts,,,,False
70,6,157,45,3,16,13,20,24.0,23.42222222222222,25,45,3,15.0,45,0,0,0,0.9999999999999776,0.003095,0.00224,0.5183369733262979,0.4360808470049738,0.5183369733262979,24.25,unique_starts,,,,False
71,6,179,184,19,184,23,2,6.0,7.25,25,184,19,9.68421052631579,184,47,47,47,0.5930735930735905,0.003095,0.00165,0.5183369733262979,0.5689519284458886,0.5689519284458886,6.073720978077448,unique_starts,,,,False
72,6,186,98,8,80,11,2,6.0,7.489795918367347,24,98,8,12.25,98,97,97,97,0.0051282051282051,0.003095,0.00126,0.5183369733262979,0.4246314878988181,0.5183369733262979,6.111803398874989,unique_starts,,,,False
73,6,196,98,7,38,20,17,23.0,22.275510204081638,25,98,7,14.0,98,1,0,0,0.99999999999999,0.003095,0.00287,0.5183369733262979,0.3628020170889462,0.5183369733262979,23.162221421130763,unique_starts,,,,False
74,6,199,103,6,44,15,16,21.0,21.3495145631068,25,103,6,17.166666666666668,103,0,0,0,0.9999999999999905,0.003095,0.00268,0.5183369733262979,0.5690552560543798,0.5690552560543798,21.15075567228888,unique_starts,,,,False
75,6,243,6,4,6,4,1,1.0,1.3333333333333333,2,6,4,1.5,6,19,19,19,-0.5199999999999793,0.003095,0.002845,0.5183369733262979,0.4779828849492784,0.5183369733262979,1.4082482904638631,unique_starts,,,,False
76,6,246,143,3,31,23,15,22.0,21.53846153846154,25,143,3,47.66666666666666,143,36,36,36,0.5977653631284883,0.003095,0.00238,0.5183369733262979,0.1124543915141181,0.5183369733262979,22.179605302026776,unique_starts,,,,False
77,6,259,36,2,24,3,12,18.5,18.5,25,36,2,18.0,36,2,0,0,0.999999999999972,0.003095,0.00102,0.5183369733262979,1.0660615445434949,1.0660615445434949,18.70412414523193,unique_starts,,,,False
78,6,263,33,3,11,12,20,24.0,23.363636363636363,25,33,3,11.0,33,20,20,20,0.2452830188679199,0.003095,0.00213,0.5183369733262979,0.4038605139346778,0.5183369733262979,24.301511344577765,unique_starts,,,,False
79,6,281,1249,22,212,171,8,17.0,17.147317854283425,25,1249,22,56.77272727272727,1249,837,837,837,0.1975071907957813,0.003095,0.003665,0.5183369733262979,0.5084243360159619,0.5183369733262979,17.068680281974345,unique_starts,,,,False
80,6,309,1035,26,171,240,1,12.0,11.827053140096618,25,1035,26,39.80769230769231,1035,1260,1260,1260,-0.0980392156862744,0.003095,0.003055,0.5183369733262979,0.484841045792548,0.5183369733262979,12.076471911290188,unique_starts,,,,False
81,6,319,172,14,112,29,2,7.0,8.354651162790697,25,172,14,12.285714285714286,172,267,267,267,-0.2164009111617307,0.003095,0.002245,0.5183369733262979,0.4303008855946258,0.5183369733262979,7.094491118252307,unique_starts,,,,False
82,6,361,12,2,9,3,1,14.5,12.25,19,12,2,6.0,12,168,168,168,-0.8666666666666619,0.003095,0.002415,0.5183369733262979,0.4240618687237614,0.5183369733262979,14.833333333333334,unique_starts,,,,False
83,6,371,35,3,23,4,9,18.0,17.257142857142856,25,35,3,11.666666666666666,35,0,0,0,0.9999999999999714,0.003095,0.00072,0.5183369733262979,2.084051196464024,2.084051196464024,18.208514414057078,unique_starts,,,,False
84,6,387,74,8,34,28,19,24.0,23.7972972972973,25,74,8,9.25,74,452,452,452,-0.7186311787072229,0.003095,0.002385,0.5183369733262979,0.4240722812103159,0.5183369733262979,24.17149858514251,unique_starts,,,,False
85,6,402,3,2,2,3,8,9.0,8.666666666666666,9,3,2,1.5,3,25,25,25,-0.7857142857142577,0.003095,0.00217,0.5183369733262979,0.4522255844976959,0.5183369733262979,9.707106781186548,unique_starts,,,,False
86,6,425,9,2,2,9,17,20.0,20.11111111111111,23,9,2,4.5,9,0,0,0,0.9999999999998888,0.003095,0.002055,0.5183369733262979,0.4074441597512507,0.5183369733262979,20.707106781186543,unique_starts,,,,False
87,6,478,286,5,35,43,8,18.0,17.52097902097902,25,286,5,57.2,286,162,162,162,0.2767857142857136,0.003095,0.002385,0.5183369733262979,0.4025174977982255,0.5183369733262979,18.169030850945703,unique_starts,,,,False
88,6,481,47,3,7,20,9,14.0,13.914893617021276,21,47,3,15.666666666666666,47,73,73,73,-0.2166666666666648,0.003095,0.00295,0.5183369733262979,0.3715708750101002,0.5183369733262979,14.377964473009229,unique_starts,,,,False
89,7,2,11,2,9,3,19,22.0,22.0,25,11,2,5.5,11,0,0,0,0.9999999999999092,0.00345,0.00384,0.473565075387291,0.4955769583398455,0.4955769583398455,22.33333333333333,unique_starts,,,,False
90,7,28,123,5,24,25,1,9.0,8.504065040650406,23,123,5,24.6,123,31,31,31,0.5974025974025935,0.00345,0.002415,0.473565075387291,0.428541347559989,0.473565075387291,9.204124145231932,unique_starts,,,,False
91,7,56,20,7,11,14,1,24.0,22.1,25,20,7,2.857142857142857,20,292,292,292,-0.8717948717948689,0.00345,0.003085,0.473565075387291,0.5396960390661362,0.5396960390661362,24.301511344577765,unique_starts,,,,False
92,7,73,1523,21,314,201,8,20.0,20.14773473407748,25,1523,21,72.52380952380952,1523,261,261,261,0.7073991031390131,0.00345,0.00207,0.473565075387291,0.3809128032428582,0.473565075387291,20.05643326479831,unique_starts,,,,False
93,7,77,195,10,34,94,1,10.0,9.953846153846154,22,195,10,19.5,195,101,101,101,0.3175675675675665,0.00345,0.00234,0.473565075387291,0.4473317645634032,0.473565075387291,10.171498585142508,unique_starts,,,,False
94,7,133,222,8,27,83,1,9.0,9.12162162162162,25,222,8,27.75,222,490,490,490,-0.3764044943820219,0.00345,0.003455,0.473565075387291,0.4083481346523558,0.473565075387291,9.192450089729876,unique_starts,,,,False
95,7,135,254,13,48,114,1,5.0,5.275590551181103,15,254,13,19.53846153846154,254,531,531,531,-0.3528662420382161,0.00345,0.00185,0.473565075387291,0.3995990381287526,0.473565075387291,5.144337567297407,unique_starts,,,,False
96,7,139,70,7,25,29,19,24.0,23.47142857142857,25,70,7,10.0,70,0,0,0,0.9999999999999858,0.00345,0.00315,0.473565075387291,0.5763001546805818,0.5763001546805818,24.2,unique_starts,,,,False
97,7,143,181,6,23,53,1,9.0,9.066298342541437,20,181,6,30.166666666666668,181,302,302,302,-0.2505175983436847,0.00345,0.003425,0.473565075387291,0.4310573077101274,0.473565075387291,9.208514414057074,unique_starts,,,,False
98,7,167,7,2,3,4,1,3.0,2.571428571428572,4,7,2,3.5,7,61,61,61,-0.7941176470588119,0.00345,0.002905,0.473565075387291,0.5523326473861818,0.5523326473861818,3.5773502691896257,unique_starts,,,,False
99,7,175,53,4,21,15,18,23.0,22.452830188679247,25,53,4,13.25,53,37,37,37,0.1777777777777758,0.00345,0.00503,0.473565075387291,0.7573380297747923,0.7573380297747923,23.21821789023599,unique_starts,,,,False
100,7,179,32,7,32,7,11,15.0,15.4375,23,32,7,4.571428571428571,32,30,30,30,0.0322580645161285,0.00345,0.00165,0.473565075387291,0.5689519284458886,0.5689519284458886,15.176776695296637,unique_starts,,,,False
101,7,196,74,3,10,19,1,6.0,6.878378378378378,15,74,3,24.666666666666668,74,12,0,0,0.9999999999999866,0.00345,0.00287,0.473565075387291,0.3628020170889462,0.473565075387291,6.316227766016838,unique_starts,,,,False
102,7,203,48,8,26,25,21,25.0,24.25,25,48,8,6.0,48,0,0,0,0.9999999999999792,0.00345,0.00251,0.473565075387291,0.4150831419826281,0.473565075387291,25.196116135138183,unique_starts,,,,False
103,7,222,1128,11,114,136,1,13.0,13.040780141843973,25,1128,11,102.54545454545456,1128,98,98,98,0.8401305057096242,0.00345,0.00284,0.473565075387291,0.4041667145429749,0.473565075387291,13.09365858115817,unique_starts,,,,False
104,7,227,143,3,21,22,1,13.0,13.153846153846152,24,143,3,47.66666666666666,143,0,0,0,0.999999999999993,0.00345,0.0025,0.473565075387291,0.3755161805360727,0.473565075387291,13.218217890235993,unique_starts,,,,False
105,7,234,574,16,206,78,11,20.0,19.858885017421603,25,574,16,35.875,574,340,340,340,0.2560175054704592,0.00345,0.0024,0.473565075387291,0.4142781336490073,0.473565075387291,20.06967330142916,unique_starts,,,,False
106,7,243,46,3,9,16,18,22.5,22.39130434782609,25,46,3,15.333333333333334,46,0,0,0,0.9999999999999782,0.00345,0.002845,0.473565075387291,0.4779828849492784,0.4779828849492784,22.83333333333333,unique_starts,,,,False
107,7,271,30,7,14,20,13,16.0,17.866666666666667,25,30,7,4.285714285714286,30,84,84,84,-0.4736842105263116,0.00345,0.002355,0.473565075387291,0.469046305090611,0.473565075387291,16.267261241912426,unique_starts,,,,False
108,7,273,35,3,13,11,20,24.0,23.37142857142857,25,35,3,11.666666666666666,35,9,0,0,0.9999999999999714,0.00345,0.0032,0.473565075387291,0.505500130278,0.505500130278,24.277350098112613,unique_starts,,,,False
109,7,290,60,6,15,32,1,5.0,4.633333333333334,10,60,6,10.0,60,771,771,771,-0.855595667870035,0.00345,0.002905,0.473565075387291,0.5506580655999675,0.5506580655999675,5.258198889747161,unique_starts,,,,False
110,7,318,3252,16,284,328,1,13.0,13.134378843788438,25,3252,16,203.25,3252,503,503,503,0.7320905459387481,0.00345,0.003055,0.473565075387291,0.4226365509545472,0.473565075387291,13.059339082909691,unique_starts,,,,False
111,7,319,40,5,20,10,12,16.5,16.85,23,40,5,8.0,40,141,141,141,-0.5580110497237538,0.00345,0.002245,0.473565075387291,0.4303008855946258,0.473565075387291,16.72360679774998,unique_starts,,,,False
112,7,346,27,7,16,13,1,24.0,15.444444444444445,25,27,7,3.857142857142857,27,428,428,428,-0.8813186813186793,0.00345,0.002195,0.473565075387291,0.4000077815471405,0.473565075387291,24.25,unique_starts,,,,False
113,7,347,1179,11,139,109,1,15.0,14.661577608142494,25,1179,11,107.1818181818182,1179,287,287,287,0.6084583901773529,0.00345,0.002635,0.473565075387291,0.426947363802704,0.473565075387291,15.084818892967997,unique_starts,,,,False
114,7,355,38,4,22,9,15,21.0,20.5,25,38,4,9.5,38,12,12,12,0.5199999999999896,0.00345,0.00217,0.473565075387291,0.410340175154244,0.473565075387291,21.21320071635561,unique_starts,,,,False
115,7,362,623,20,178,172,16,23.0,22.892455858747997,25,623,20,31.15,623,0,0,0,0.9999999999999984,0.00345,0.002515,0.473565075387291,0.439699243799817,0.473565075387291,23.074953168899587,unique_starts,,,,False
116,7,410,48,3,12,10,8,18.5,17.958333333333332,24,48,3,16.0,48,48,48,48,0.0,0.00345,0.002505,0.473565075387291,0.5908932537877524,0.5908932537877524,18.78867513459481,unique_starts,,,,False
117,7,429,49,2,11,8,9,16.0,15.857142857142858,21,49,2,24.5,49,138,138,138,-0.4759358288770028,0.00345,0.0033,0.473565075387291,0.6319999683881292,0.6319999683881292,16.301511344577765,unique_starts,,,,False
118,7,463,27,5,19,7,16,20.0,20.14814814814815,25,27,5,5.4,27,0,0,0,0.999999999999963,0.00345,0.00216,0.473565075387291,0.5081641748793143,0.5081641748793143,20.22941573387056,unique_starts,,,,False
119,7,470,74,9,26,41,1,5.0,5.27027027027027,11,74,9,8.222222222222221,74,42,42,42,0.2758620689655148,0.00345,0.00222,0.473565075387291,0.3864961096120806,0.473565075387291,5.196116135138184,unique_starts,,,,False
120,7,474,46,4,12,15,1,5.0,5.8478260869565215,13,46,4,11.5,46,37,37,37,0.1084337349397577,0.00345,0.002335,0.473565075387291,0.4732632502232052,0.473565075387291,5.288675134594813,unique_starts,,,,False
