time_sec,run_id,env,seed,variant,stage,report_file,baseline_graph_role,phase,event,gate,evidence_class,embeddings_path,graph_path,boundary_path,boundary_loaded,reachability_path,reachability_loaded,embeddings_shape,graph_nodes,graph_edges,dataset_realigned_local_npz,dataset_realign_reason,dataset_size_before_realign,dataset_size_after_realign,dataset_size,num_trajectories,obs_dim,action_dim,traj_len_mean,traj_len_p10,traj_len_p90,base_graph_nodes,base_graph_edges,seed_for_audit,graph_id,num_nodes,num_edges,protected_nodes,endpoint_exact_retention_rate,cross_edge_rate,temporal_supported_edge_rate,unsupported_shortcut_edge_rate,support_count_positive_rate,support_score_mean,support_score_p50,support_score_p90,support_risk_mean,edge_type_TEMPORAL_BACKBONE_count,edge_type_TEMPORAL_BACKBONE_rate,edge_type_PROJECTED_TEMPORAL_SUPPORT_count,edge_type_PROJECTED_TEMPORAL_SUPPORT_rate,edge_type_SUPPORTED_CROSS_BRIDGE_count,edge_type_SUPPORTED_CROSS_BRIDGE_rate,edge_type_CROSS_TRAJ_CANDIDATE_count,edge_type_CROSS_TRAJ_CANDIDATE_rate,edge_type_UNSUPPORTED_SHORTCUT_count,edge_type_UNSUPPORTED_SHORTCUT_rate,base_nodes,endpoint_candidates,trajectory_anchor_candidates,projection_change_candidates,bottleneck_candidates,protected_candidates,stage29_nodes,projected_support_segments,projected_support_edges,unsupported_shortcut_edges,edge_type,count,rate,num_pairs,num_future_pairs,num_cross_pairs,planner_id,pair_id,pair_type,start_index,goal_index,true_dt,data_supported,start_node,goal_node,unsupported_edges,support_risk,cross_support_risk,found,num_subgoals,total_cost,total_risk,total_boundary,exec_cost,exec_budget,objective,path_cross_edge_rate,path_temporal_kind_rate,path_bridge_kind_rate,path_largest_edge_cost_ratio,path_min_p_exec,path_mean_p_exec,path_mean_risk,failure_label,path_temporal_backbone_rate,path_projected_support_rate,path_supported_bridge_rate,path_candidate_rate,path_unsupported_shortcut_rate,path_min_support_score,path_mean_support_score
1780358109.2484188,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k1_r1,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k1_r1,89,future_same_traj,618679,618764,85,1,16255,13852,0,0.25,0.25,1,1,1.6898181438446045,0.04244115948677063,0.0,0.25,1.0,1.6898180842399597,0.5,,,0.5553137368853905,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.5,0.0,0.5,0.0,0.0,0.0,0.47922343015670776
1780358109.2492921,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k1_r2,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k1_r2,89,future_same_traj,618679,618764,85,1,16255,13852,0,0.25,0.25,1,1,1.6898181438446045,0.04244115948677063,0.0,0.25,2.0,1.6898180842399597,0.5,,,0.5553137368853905,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.5,0.0,0.5,0.0,0.0,0.0,0.47922343015670776
1780358109.250159,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k2_r0,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k2_r0,89,future_same_traj,618679,618764,85,1,16255,13852,0,inf,inf,0,0,inf,inf,0.0,inf,0.0,inf,nan,,,nan,,,,BASE_LOST_SUPPORTED_PATH_OR_EDGE_PRUNING,nan,nan,nan,nan,nan,nan,nan
1780358109.251055,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k2_r0.5,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k2_r0.5,89,future_same_traj,618679,618764,85,1,16255,13852,0,0.25,0.25,1,1,1.6898181438446045,0.04244115948677063,0.0,0.25,0.5,1.6898180842399597,0.5,,,0.5553137368853905,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.5,0.0,0.5,0.0,0.0,0.0,0.47922343015670776
1780358109.2520764,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k2_r1,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k2_r1,89,future_same_traj,618679,618764,85,1,16255,13852,0,0.25,0.25,1,1,1.6898181438446045,0.04244115948677063,0.0,0.25,1.0,1.6898180842399597,0.5,,,0.5553137368853905,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.5,0.0,0.5,0.0,0.0,0.0,0.47922343015670776
1780358109.253019,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k2_r2,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k2_r2,89,future_same_traj,618679,618764,85,1,16255,13852,0,0.25,0.25,1,1,1.6898181438446045,0.04244115948677063,0.0,0.25,2.0,1.6898180842399597,0.5,,,0.5553137368853905,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.5,0.0,0.5,0.0,0.0,0.0,0.47922343015670776
1780358109.253936,seed44_gas_cache,antmaze-giant-stitch-v0,44,reachability,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,base_cached,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,base_cached_path_probe,,,,,,,,,,,,,,,,,,,,,,,,base_cached,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base_reachability,90,future_same_traj,330060,330171,111,1,521,35,0,nan,nan,1,4,4.544861793518066,0.0,0.0,0.0,nan,4.544861793518066,1.0,0.0,0.0,0.26036252686684014,1.0,1.0,0.0,BASE_USES_CROSS_TRAJ_SHORTCUT_FOR_SUPPORTED_PAIR,,,,,,,
1780358109.2548542,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_lexicographic,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_lexicographic,90,future_same_traj,330060,330171,111,1,14028,11807,0,0.5,0.5,1,2,3.4321658611297607,0.32916396856307983,0.0,0.5,nan,3.432165741920471,0.6666666666666666,,,0.42625136092431914,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5664046406745911
1780358109.2557728,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_lexicographic,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_failure_taxonomy_proxy,stage29_default,PASS_STAGE29_FAILURE_TAXONOMY_DELTA,failure_taxonomy_proxy,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_lexicographic,90,future_same_traj,330060,330171,111,1,14028,11807,0,0.5,0.5,1,2,3.4321658611297607,0.32916396856307983,0.0,0.5,nan,3.432165741920471,0.6666666666666666,,,0.42625136092431914,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5664046406745911
1780358109.2567575,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k0_r0,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k0_r0,90,future_same_traj,330060,330171,111,1,14028,11807,0,inf,inf,0,0,inf,inf,0.0,inf,0.0,inf,nan,,,nan,,,,BASE_LOST_SUPPORTED_PATH_OR_EDGE_PRUNING,nan,nan,nan,nan,nan,nan,nan
1780358109.2576883,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k0_r0.5,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k0_r0.5,90,future_same_traj,330060,330171,111,1,14028,11807,0,0.5,0.5,1,2,3.4321658611297607,0.32916396856307983,0.0,0.5,0.5,3.432165741920471,0.6666666666666666,,,0.42625136092431914,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5664046406745911
1780358109.2586136,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k0_r1,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k0_r1,90,future_same_traj,330060,330171,111,1,14028,11807,0,1.0,1.0,1,4,3.183384895324707,0.6684344410896301,0.0,1.0,1.0,3.1833847761154175,0.8,,,0.2991109103268074,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.2,0.0,0.8,0.0,0.0,0.16519933938980103,0.7106469869613647
1780358109.2595441,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k0_r2,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k0_r2,90,future_same_traj,330060,330171,111,1,14028,11807,0,1.0,1.0,1,4,3.183384895324707,0.6684344410896301,0.0,1.0,2.0,3.1833847761154175,0.8,,,0.2991109103268074,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.2,0.0,0.8,0.0,0.0,0.16519933938980103,0.7106469869613647
1780358109.2605193,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k1_r0,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k1_r0,90,future_same_traj,330060,330171,111,1,14028,11807,0,inf,inf,0,0,inf,inf,0.0,inf,0.0,inf,nan,,,nan,,,,BASE_LOST_SUPPORTED_PATH_OR_EDGE_PRUNING,nan,nan,nan,nan,nan,nan,nan
1780358109.261446,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k1_r0.5,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k1_r0.5,90,future_same_traj,330060,330171,111,1,14028,11807,0,0.5,0.5,1,2,3.4321658611297607,0.32916396856307983,0.0,0.5,0.5,3.432165741920471,0.6666666666666666,,,0.42625136092431914,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5664046406745911
1780358109.262414,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k1_r1,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k1_r1,90,future_same_traj,330060,330171,111,1,14028,11807,0,1.0,1.0,1,4,3.183384895324707,0.6684344410896301,0.0,1.0,1.0,3.1833847761154175,0.8,,,0.2991109103268074,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.2,0.0,0.8,0.0,0.0,0.16519933938980103,0.7106469869613647
1780358109.263313,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k1_r2,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k1_r2,90,future_same_traj,330060,330171,111,1,14028,11807,0,1.0,1.0,1,4,3.183384895324707,0.6684344410896301,0.0,1.0,2.0,3.1833847761154175,0.8,,,0.2991109103268074,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.2,0.0,0.8,0.0,0.0,0.16519933938980103,0.7106469869613647
1780358109.2642386,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k2_r0,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k2_r0,90,future_same_traj,330060,330171,111,1,14028,11807,0,inf,inf,0,0,inf,inf,0.0,inf,0.0,inf,nan,,,nan,,,,BASE_LOST_SUPPORTED_PATH_OR_EDGE_PRUNING,nan,nan,nan,nan,nan,nan,nan
1780358109.26521,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k2_r0.5,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k2_r0.5,90,future_same_traj,330060,330171,111,1,14028,11807,0,0.5,0.5,1,2,3.4321658611297607,0.32916396856307983,0.0,0.5,0.5,3.432165741920471,0.6666666666666666,,,0.42625136092431914,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5664046406745911
1780358109.266193,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k2_r1,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k2_r1,90,future_same_traj,330060,330171,111,1,14028,11807,0,1.0,1.0,1,4,3.183384895324707,0.6684344410896301,0.0,1.0,1.0,3.1833847761154175,0.8,,,0.2991109103268074,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.2,0.0,0.8,0.0,0.0,0.16519933938980103,0.7106469869613647
1780358109.2671778,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k2_r2,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k2_r2,90,future_same_traj,330060,330171,111,1,14028,11807,0,1.0,1.0,1,4,3.183384895324707,0.6684344410896301,0.0,1.0,2.0,3.1833847761154175,0.8,,,0.2991109103268074,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.2,0.0,0.8,0.0,0.0,0.16519933938980103,0.7106469869613647
1780358109.2681396,seed44_gas_cache,antmaze-giant-stitch-v0,44,reachability,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,base_cached,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,base_cached_path_probe,,,,,,,,,,,,,,,,,,,,,,,,base_cached,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base_reachability,91,future_same_traj,132056,132167,111,1,887,456,0,nan,nan,1,3,3.999906301498413,0.0,0.0,0.0,nan,3.9999061822891235,1.0,0.0,0.0,0.33848202368231456,1.0,1.0,0.0,BASE_USES_CROSS_TRAJ_SHORTCUT_FOR_SUPPORTED_PAIR,,,,,,,
1780358109.2690744,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_lexicographic,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_lexicographic,91,future_same_traj,132056,132167,111,1,16594,9547,0,0.5,0.5,1,2,2.294835329055786,0.22147978842258453,0.0,0.5,nan,2.2948353588581085,0.6666666666666666,,,0.4172282978590553,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5994951128959656
1780358109.2700121,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_lexicographic,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_failure_taxonomy_proxy,stage29_default,PASS_STAGE29_FAILURE_TAXONOMY_DELTA,failure_taxonomy_proxy,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_lexicographic,91,future_same_traj,132056,132167,111,1,16594,9547,0,0.5,0.5,1,2,2.294835329055786,0.22147978842258453,0.0,0.5,nan,2.2948353588581085,0.6666666666666666,,,0.4172282978590553,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5994951128959656
1780358109.2709494,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k0_r0,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k0_r0,91,future_same_traj,132056,132167,111,1,16594,9547,0,inf,inf,0,0,inf,inf,0.0,inf,0.0,inf,nan,,,nan,,,,BASE_LOST_SUPPORTED_PATH_OR_EDGE_PRUNING,nan,nan,nan,nan,nan,nan,nan
1780358109.2719135,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k0_r0.5,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k0_r0.5,91,future_same_traj,132056,132167,111,1,16594,9547,0,0.5,0.5,1,2,2.294835329055786,0.22147978842258453,0.0,0.5,0.5,2.2948353588581085,0.6666666666666666,,,0.4172282978590553,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5994951128959656
1780358109.27288,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k0_r1,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k0_r1,91,future_same_traj,132056,132167,111,1,16594,9547,0,0.5,0.5,1,2,2.294835329055786,0.22147978842258453,0.0,0.5,1.0,2.2948353588581085,0.6666666666666666,,,0.4172282978590553,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5994951128959656
1780358109.2738452,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k0_r2,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k0_r2,91,future_same_traj,132056,132167,111,1,16594,9547,0,0.5,0.5,1,2,2.294835329055786,0.22147978842258453,0.0,0.5,2.0,2.2948353588581085,0.6666666666666666,,,0.4172282978590553,,,,GRAPH_PATH_EXISTS_EXECUTION_PROBE_NEEDED,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5994951128959656
1780358109.274797,seed44_gas_cache,antmaze-giant-stitch-v0,44,stage29_budgeted_k1_r0,stage29_support_calibrated_graph,runs_stage29e_maxedges_offline/antmaze-giant-stitch-v0/full_bars/seed44_max12/stage29_support_calibrated_audit.csv,sota_study_baseline_cached_gas_graph,stage29_path_probe,stage29_support_calibrated,PASS_STAGE29_OFFLINE_SUPPORT_AUDIT,support_constrained_path_probe,,,,,,,,,,,,,,,,,,,,,,,,stage29_support_calibrated,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage29_budgeted_k1_r0,91,future_same_traj,132056,132167,111,1,16594,9547,0,inf,inf,0,0,inf,inf,0.0,inf,0.0,inf,nan,,,nan,,,,BASE_LOST_SUPPORTED_PATH_OR_EDGE_PRUNING,nan,nan,nan,nan,nan,nan,nan
