edge_id,loss_weight,planner_sampling_weight,base_loss_weight,planner_usage_count,planner_first_edge_count,planner_usage_score,planner_first_edge_score
57,0.6945717043572847,0.6561089404487379,0.7375491226848119,3.0,3.0,0.19966439833520191,0.30235642184355294
58,0.836506517170314,0.6984589755406283,0.9926809311117394,1.0,1.0,0.09983219916760096,0.15117821092177647
59,0.6577444752486826,0.4770745197748813,0.8845183536731734,0.0,0.0,0.0,0.0
60,1.168352998072013,0.8474285477989119,1.284947386424372,82.0,0.0,0.6364342062115357,0.0
61,0.7611278403495921,0.5520604316513436,0.877719773771399,26.0,0.0,0.4746908761355201,0.0
62,0.78261387676631,0.6534601648522279,0.8023444730795948,68.0,1.0,0.6098274301892397,0.15117821092177647
63,0.7248635809491439,0.6052403224174396,0.8601944392491598,1.0,1.0,0.09983219916760096,0.15117821092177647
64,1.3338761968260355,1.2600111589618395,1.4164113115571635,3.0,3.0,0.19966439833520191,0.30235642184355294
65,0.7426563744424777,0.5386627277423248,0.9334723388767636,3.0,0.0,0.19966439833520191,0.0
66,1.0813495106868343,1.3771862160324189,0.8302934317007988,173.0,31.0,0.7430454174707705,0.7558910546088824
67,0.7964625802033942,0.6650234354504682,0.8902603412076185,7.0,1.0,0.2994965975028029,0.15117821092177647
68,1.5003092846655341,1.0882027267883752,1.8,10.0,0.0,0.3453626663584949,0.0
69,0.8391408354567423,0.7006585558353651,0.9958070723619743,1.0,1.0,0.09983219916760096,0.15117821092177647
70,0.8213485329716217,0.5957396400586863,0.9091671867900918,70.0,0.0,0.6139427792647718,0.0
71,1.1884699995630912,1.0685698991873451,1.0932612194325428,433.0,2.0,0.8746849276545369,0.23961179523712922
72,0.7288002819994215,0.5286126415812391,0.8870848193300165,7.0,0.0,0.2994965975028029,0.0
73,1.3359890885618035,1.6576064360368514,1.0082239127765846,571.0,25.0,0.9144500996428594,0.7106040671342295
74,0.9091118622039375,0.8908604979541975,0.8661142264163133,37.0,4.0,0.5239121447392329,0.35102493527408024
75,0.9979228186770391,0.7238123122398631,1.2308124178388677,5.0,0.0,0.2580624912127743,0.0
76,0.6445823446623091,0.4675277772859622,0.8668182489741736,0.0,0.0,0.0,0.0
77,0.669639323247167,0.48570207821165357,0.9005142483780801,0.0,0.0,0.0,0.0
78,0.7178942049654292,0.520702257443611,0.965406208919434,0.0,0.0,0.0,0.0
79,2.0926079192858293,2.311607654736705,1.7527850863710297,193.0,10.0,0.7587160125176337,0.5229906829118119
80,1.3273541616140554,0.9627551017951085,1.4962215809191433,45.0,0.0,0.5514293373116673,0.0
81,1.0627815420943925,0.8873921384686632,1.261201137252863,1.0,1.0,0.09983219916760096,0.15117821092177647
82,0.614740719076692,0.4458830813116213,0.826687975703628,0.0,0.0,0.0,0.0
83,0.619214048022279,0.4491276714812371,0.8327035968198572,0.0,0.0,0.0,0.0
84,1.3642126043543137,1.6360030427899415,1.0862241975912832,188.0,19.0,0.7549552918485197,0.6533813571176332
85,0.7016977598540823,0.585897525514496,0.8327035968198572,1.0,1.0,0.09983219916760096,0.15117821092177647
86,0.9094489428345552,0.6596405351767155,1.0560811160175108,22.0,0.0,0.4515971381440663,0.0
87,0.978536699618364,0.9588915596977645,0.9754408070512949,10.0,4.0,0.3453626663584949,0.35102493527408024
88,0.662918751687532,0.5535181647318521,0.7866846105427625,1.0,1.0,0.09983219916760096,0.15117821092177647
89,0.6826753237692557,0.5700143363852115,0.7723828284147782,5.0,1.0,0.2580624912127743,0.15117821092177647
90,0.7507585758428217,0.626861901250143,0.8909239878116082,1.0,1.0,0.09983219916760096,0.15117821092177647
91,1.0278626951190162,1.3453501754354316,0.7856102747548434,108.0,39.0,0.675682725514165,0.8045595680394096
92,0.6954469865126587,0.5044208649475532,0.8650382327638255,4.0,0.0,0.2318031880216434,0.0
93,0.6857821669481888,0.5726084614271343,0.7894739745546765,3.0,1.0,0.19966439833520191,0.15117821092177647
94,0.7541917900619622,0.5470295830701306,0.8551912674613823,39.0,0.0,0.5312997855244463,0.0
95,0.9008495527238576,0.7521835667702651,1.069036707346347,1.0,1.0,0.09983219916760096,0.15117821092177647
96,0.5985989729085994,0.4341751672336517,0.8049809583385434,0.0,0.0,0.0,0.0
97,0.6188232402503715,0.4488442112058215,0.8040823886718,1.0,0.0,0.09983219916760096,0.0
98,1.5412387789309454,1.9027039575963387,1.2630136791949995,38.0,24.0,0.527653326994336,0.7020498705481605
99,0.6586753252139012,0.5499750252024913,0.781648943209055,1.0,1.0,0.09983219916760096,0.15117821092177647
100,0.6866964840211891,0.4980739598331797,0.9234522924573897,0.0,0.0,0.0,0.0
101,0.9526395414945729,0.7954267235868061,1.025459784097519,19.0,1.0,0.43146758635684535,0.15117821092177647
102,0.897062205252592,0.6506561999129972,1.2063468638523365,0.0,0.0,0.0,0.0
103,0.9456307239411056,0.8932652574940221,0.8697599404588442,193.0,3.0,0.7587160125176337,0.30235642184355294
104,1.3940502133255475,1.4402660274989965,1.1788685885721546,510.0,6.0,0.8982082138876173,0.4244108945391118
105,0.5746130635944097,0.4167777331265777,0.7727253061570185,0.0,0.0,0.0,0.0
106,0.6896050694842454,0.5001836119324804,0.8787007110474672,2.0,0.0,0.15823029204517333,0.0
107,2.5,3.383498153026863,1.8,787.0,52.0,0.9605905936409462,0.865936766623113
108,1.5441717219970723,1.2893391466372648,1.8,2.0,1.0,0.15823029204517333,0.15117821092177647
109,0.8930102213166381,0.8435586800359517,0.9482662497605217,3.0,3.0,0.19966439833520191,0.30235642184355294
110,1.0306979360855126,1.0397333647985507,0.9883170700052187,18.0,5.0,0.4240799455716319,0.3907900061589057
111,0.6510189046558232,0.5435821333964678,0.772563081314893,1.0,1.0,0.09983219916760096,0.15117821092177647
112,0.7365880033353401,0.6622765141366688,0.7732527749082214,11.0,2.0,0.3578946903803753,0.23961179523712922
113,2.43329729486209,3.3776632937813766,1.8,84.0,65.0,0.6398635924795155,0.9137806890707175
114,1.5128171651900073,1.8578471271176433,1.2630136791949995,23.0,23.0,0.4577268895479762,0.6931464280024586
115,0.6571613092964868,0.5487108652887028,0.7798522629683546,1.0,1.0,0.09983219916760096,0.15117821092177647
116,0.6789711397715208,0.49247062139903675,0.9130634423272664,0.0,0.0,0.0,0.0
117,0.5743401520712894,0.4165797852323222,0.7723583015523238,0.0,0.0,0.0,0.0
118,0.8272000798153665,0.5999838777611227,1.1123980212528148,0.0,0.0,0.0,0.0
119,1.0809463575034561,1.4978523707017422,0.8021994849817032,78.0,64.0,0.6293202951609052,0.9104507914865333
120,0.5677389462923293,0.41179180571224816,0.7634811647802421,0.0,0.0,0.0,0.0
121,0.5729509232714456,0.41557215128405933,0.7704901013360489,0.0,0.0,0.0,0.0
122,0.6268830606043124,0.45469015149041975,0.814555103949656,1.0,0.0,0.09983219916760096,0.0
123,0.9901938061801886,0.8267834586523337,1.1130343011565924,6.0,1.0,0.2802644157129996,0.15117821092177647
124,1.2112574088704444,1.3974506056714573,1.069036707346347,15.0,14.0,0.39932879667040383,0.5906367305112096
125,0.8801319986328465,0.6383764005429595,1.18357954455105,0.0,0.0,0.0,0.0
126,0.6544110899392809,0.5464145109204859,0.7765885821048656,1.0,1.0,0.09983219916760096,0.15117821092177647
127,0.599004058977316,0.43446898382804783,0.8055257079732122,0.0,0.0,0.0,0.0
128,0.9969285306997957,1.1392945166835518,0.8895131346271085,13.0,13.0,0.38009661488060054,0.5755891054608883
129,0.6483854592159176,0.54138328190357,0.7694379758702152,1.0,1.0,0.09983219916760096,0.15117821092177647
130,0.8508769985271308,0.6171571951347019,1.0583713056205757,4.0,0.0,0.2318031880216434,0.0
131,0.8537602153634074,0.8064821915221986,0.8107291774764017,77.0,3.0,0.627485526161937,0.30235642184355294
132,0.7691057146272346,0.6421812364811603,0.9126965077357289,1.0,1.0,0.09983219916760096,0.15117821092177647
133,0.6162987474754724,0.44701314880456794,0.8287831734074843,0.0,0.0,0.0,0.0
134,1.5439712431839436,1.726806371041951,1.3767637246496534,21.0,11.0,0.4451948655260958,0.5419682170806822
135,1.1620115519677547,0.8428289768884553,1.5626441324453926,0.0,0.0,0.0,0.0
136,2.271373825431268,2.5691079942537356,1.8,743.0,12.0,0.9523152023219126,0.5594258562124531
137,1.110817720958098,1.0493048210247835,1.179550837466814,3.0,3.0,0.19966439833520191,0.30235642184355294
138,0.5849718877229372,0.42429118437173063,0.7866555942992197,0.0,0.0,0.0,0.0
139,0.6312282614191176,0.4578418079011632,0.8202011418214942,1.0,0.0,0.09983219916760096,0.0
140,0.628876933092342,0.4561363449523404,0.8456980034861751,0.0,0.0,0.0,0.0
141,2.417988121470696,3.1551748287797015,1.7506432446042703,816.0,38.0,0.9657958892991851,0.7990376514495823
142,1.1055480391000845,1.2973817583019494,0.9086033951794334,104.0,16.0,0.6702978957798164,0.6179353195494676
143,0.6655124179952494,0.5556838017890632,0.7897625101556043,1.0,1.0,0.09983219916760096,0.15117821092177647
144,0.7587691539356393,0.6335505044508977,0.8584758300547359,5.0,1.0,0.2580624912127743,0.15117821092177647
145,0.6123635758291675,0.4441588943120724,0.7956888732703447,1.0,0.0,0.09983219916760096,0.0
146,2.329091222170447,2.9993040337861316,1.8,107.0,34.0,0.674355274470722,0.775435829813192
147,1.0525360676459954,1.2028430660310285,0.8279750547971563,774.0,13.0,0.9581946888172231,0.5755891054608883
148,0.645751103328094,0.468375500072233,0.868389966456879,0.0,0.0,0.0,0.0
149,0.6330642251258671,0.45917346713462237,0.8513289693022575,0.0,0.0,0.0,0.0
150,0.701733898625233,0.5859277003530144,0.8179925843298238,2.0,1.0,0.15823029204517333,0.15117821092177647
151,0.7991143872450516,0.6672376183547603,0.9483077510006951,1.0,1.0,0.09983219916760096,0.15117821092177647
152,2.2603091674492735,2.920802495786209,1.8,35.0,35.0,0.5161249824255486,0.7815800123178114
153,0.962795700486059,1.0635560970020232,0.8863123794852411,10.0,10.0,0.3453626663584949,0.5229906829118119
154,0.8323111879315476,0.6949559958243713,0.8302663298668725,141.0,1.0,0.7137749784323727,0.15117821092177647
155,0.6421439578213299,0.46575916914866733,0.8635391672101104,0.0,0.0,0.0,0.0
156,0.806636462445817,0.7252580575642927,0.8850504632365189,3.0,2.0,0.19966439833520191,0.23961179523712922
157,1.0611916939929458,1.3406791847763992,0.8548470884541626,40.0,29.0,0.5348561987758123,0.741814941432986
158,0.5830359077904209,0.42288698147629805,0.7840521368060858,0.0,0.0,0.0,0.0
159,1.1064472857953045,1.222241391631532,1.018552457341829,10.0,10.0,0.3453626663584949,0.5229906829118119
160,0.6128027632852893,0.444477445288333,0.8240818611247789,0.0,0.0,0.0,0.0
161,0.568705320320093,0.4124927350891828,0.7647807204530539,0.0,0.0,0.0,0.0
162,1.1797967795215714,1.395182003861869,1.0199925068063525,17.0,17.0,0.41629278325794766,0.630401801396035
163,0.7939386784618888,0.5758587536819727,0.9875480441484642,4.0,0.0,0.2318031880216434,0.0
164,0.5935350732392646,0.4305022249379027,0.7981711524530699,0.0,0.0,0.0,0.0
165,0.9546059576283904,1.2204149799369184,0.761725635822272,42.0,32.0,0.5417159437275533,0.7626024781489411
166,0.8622824225558062,0.6254297651008,1.0074388560781777,19.0,0.0,0.43146758635684535,0.0
167,0.6747834481030632,0.4894332093539727,0.76514875904153,39.0,0.0,0.5312997855244463,0.0
168,1.0740424697169728,1.1323373988608694,0.9862099990038271,28.0,7.0,0.48498292625799605,0.45353463276532935
169,2.1465291399041058,2.518992980207391,1.8,54.0,16.0,0.5771658543801383,0.6179353195494676
170,1.0242968172983034,1.1705711206651999,0.8055775142540781,780.0,13.0,0.9593054456232666,0.5755891054608883
171,1.0198265940975264,0.8515259875703033,1.01052049309495,169.0,1.0,0.7396957916471163,0.15117821092177647
172,0.9203001675086857,0.6675111338593162,1.0802077532623078,17.0,0.0,0.41629278325794766,0.0
173,0.6030253668256444,0.43738571453853065,0.8109334623998407,0.0,0.0,0.0,0.0
174,1.1211797329212938,1.476144762290839,0.8066511646337056,836.0,41.0,0.9692791889094564,0.8152009006980174
175,1.6951129482630976,1.6012439802093308,1.8,3.0,3.0,0.19966439833520191,0.30235642184355294
176,0.8060039941693673,0.5846099555752328,1.0838940543090767,0.0,0.0,0.0,0.0
177,0.7205117949020606,0.6478221716364968,0.8000195381764661,2.0,2.0,0.15823029204517333,0.23961179523712922
178,1.1024711939655605,1.3869179077284792,0.8544776118641655,165.0,28.0,0.7362664053791367,0.7344208755353776
179,1.8937858545586501,1.7889151295344612,1.8,75.0,3.0,0.6237443439068339,0.30235642184355294
180,1.1094927454881005,1.3390991168789623,0.8396873624429368,942.0,20.0,0.9864533369198787,0.664022689776241
181,0.8578256746594926,0.7712829899182905,0.8752457459622333,24.0,2.0,0.4636063760432868,0.23961179523712922
182,0.7810208654842943,0.6521300460722509,0.8332201340652798,24.0,1.0,0.4636063760432868,0.15117821092177647
183,0.8046217566301757,0.5836073925206736,0.9468106744055905,16.0,0.0,0.408060404457872,0.0
184,1.7099373702037926,1.4277487136277882,1.8,34.0,1.0,0.512067603734643,0.15117821092177647
185,2.44991710255318,3.1320939364213234,1.7850150874456159,1035.0,32.0,1.0,0.7626024781489411
186,0.5744302803887336,0.41664515700719956,0.7724795038641104,0.0,0.0,0.0,0.0
187,1.4599099218982121,1.6843257177555395,1.2912505776731065,14.0,14.0,0.39003348006681676,0.5906367305112096
188,1.1336162704189425,1.3594652782433154,0.859114332328541,1030.0,19.0,0.9993032041626447,0.6533813571176332
189,0.6344981635647463,0.46021352983048364,0.8532572939251994,0.0,0.0,0.0,0.0
190,0.9605347971645204,1.1731380700367926,0.8060195418122393,22.0,22.0,0.4515971381440663,0.6838640035105108
191,0.7096063060352086,0.5925009349922497,0.8420886557831483,1.0,1.0,0.09983219916760096,0.15117821092177647
192,1.9308121401765874,2.1037673029440285,1.8,9.0,9.0,0.33163538718924435,0.5022031461958567
193,1.4456691773821257,1.6965204160659357,1.2587414282365144,16.0,16.0,0.408060404457872,0.6179353195494676
194,0.6253657159222453,0.4535895926673959,0.8409762062722819,0.0,0.0,0.0,0.0
195,0.7074281398998252,0.5906822286746665,0.8395038295528605,1.0,1.0,0.09983219916760096,0.15117821092177647
196,0.8450235711146362,0.8730379510569879,0.8270742350837752,6.0,6.0,0.2802644157129996,0.4244108945391118
197,2.1665113320900775,2.6746210529457493,1.8,24.0,24.0,0.4636063760432868,0.7020498705481605
198,0.6851613889569744,0.4969605263219486,0.8188199727152031,11.0,0.0,0.3578946903803753,0.0
199,0.8657699246016324,1.01599755717438,0.7538242417194612,16.0,16.0,0.408060404457872,0.6179353195494676
200,1.5369368797263792,1.8036248095031957,1.3382080446644196,16.0,16.0,0.408060404457872,0.6179353195494676
201,1.033994890710469,1.2034962303381156,0.8245067349540318,336.0,15.0,0.8382515208465778,0.6047128436871059
202,0.7295787634002834,0.5291772888788533,0.8687868546665838,12.0,0.0,0.3694230349491627,0.0
203,0.6198421206504762,0.44958322444862253,0.833548213214195,0.0,0.0,0.0,0.0
204,0.9551025424252232,1.0802984297887692,0.8603233073018118,12.0,12.0,0.3694230349491627,0.5594258562124531
205,1.205356494663466,1.5409867396031836,0.9547821489808223,54.0,32.0,0.5771658543801383,0.7626024781489411
206,1.0750122500409365,1.2159260332131705,0.8530667365794067,710.0,12.0,0.9457808792512519,0.5594258562124531
207,0.7812760296467349,0.6523431008373183,0.8348552586807473,23.0,1.0,0.4577268895479762,0.15117821092177647
208,0.6271662543436641,0.4548955572707623,0.8433975254017758,0.0,0.0,0.0,0.0
209,1.0021613247320813,0.9010571795098709,0.9275032563370924,363.0,2.0,0.8493518489973643,0.23961179523712922
210,1.2078189982978575,1.4832876752716833,0.9123184574840185,693.0,23.0,0.9422953481281221,0.6931464280024586
211,0.7405608494410456,0.6183470918742132,0.7804590125236057,33.0,1.0,0.507892603625473,0.15117821092177647
212,1.247774208135871,1.6068302435267754,0.9787181952354114,64.0,34.0,0.6012262229708061,0.775435829813192
213,0.6995723381012907,0.6289952149183111,0.7767694336286355,2.0,2.0,0.15823029204517333,0.23961179523712922
214,0.6694794440542379,0.5589961548911967,0.7944701735642559,1.0,1.0,0.09983219916760096,0.15117821092177647
215,1.2357613020788836,1.5406283665978349,1.0052159695432996,39.0,26.0,0.5312997855244463,0.7188353857113877
216,1.2233164779534287,1.332896740143606,1.1196745951066394,16.0,9.0,0.408060404457872,0.5022031461958567
217,0.8208017596678424,0.6853459529745926,0.9740441207815893,1.0,1.0,0.09983219916760096,0.15117821092177647
218,0.5661474429592104,0.41063745821570585,0.7613409508201879,0.0,0.0,0.0,0.0
219,0.7270351125433867,0.6536873772175559,0.8072626972804771,2.0,2.0,0.15823029204517333,0.23961179523712922
220,0.7420917375522448,0.6196253395864157,0.7988176008073176,19.0,1.0,0.43146758635684535,0.15117821092177647
221,0.9479544718779424,1.0936730220789002,0.7999600387701322,63.0,14.0,0.5989931950056058,0.5906367305112096
222,1.6763277524329376,2.035575506014562,1.3015159949916768,339.0,21.0,0.8395279908147173,0.6741688938335884
223,2.0372493346397,2.2784978321242573,1.8,28.0,11.0,0.48498292625799605,0.5419682170806822
224,0.5930796617623849,0.43017190637224667,0.797558726465575,0.0,0.0,0.0,0.0
225,0.5930796617623849,0.43017190637224667,0.797558726465575,0.0,0.0,0.0,0.0
226,0.9534583748970977,0.6915614094020209,1.1316405635809876,13.0,0.0,0.38009661488060054,0.0
227,0.8226829902941688,0.6869167266494521,0.8838292690633591,20.0,1.0,0.43849470775817295,0.15117821092177647
228,0.9127231980775328,0.9429819687523139,0.8258160970826017,64.0,6.0,0.6012262229708061,0.4244108945391118
229,1.494960321155898,1.6039561942696505,1.2939639474460418,121.0,8.0,0.6919107502619065,0.47922359047425844
230,1.0732668304580484,0.778460750335444,1.2286495665303898,31.0,0.0,0.49916099583800483,0.0
231,0.649361311980354,0.47099405275321576,0.8732448849452574,0.0,0.0,0.0,0.0
232,0.7449390897195479,0.5403184243472706,0.9492077955766449,2.0,0.0,0.15823029204517333,0.0
233,1.1503871433040371,1.4127572706329277,0.886039614367904,350.0,23.0,0.8441139110846827,0.6931464280024586
234,1.0698392538422965,1.0105955870149688,1.0820776696726855,13.0,3.0,0.38009661488060054,0.30235642184355294
235,1.207332100804312,0.8757008289309373,1.3497115315809765,55.0,0.0,0.5797610132158024,0.0
236,0.7185705618681142,0.5211928319093605,0.8862665068759757,5.0,0.0,0.2580624912127743,0.0
237,0.9050589770954106,1.0122349199938254,0.8237331496430375,11.0,11.0,0.3578946903803753,0.5419682170806822
238,1.4297016537026563,1.7029383075735243,1.1692964619342252,89.0,18.0,0.6480959712795911,0.6421940816077918
239,1.6829417035598289,1.9232735303682098,1.3497115315809765,404.0,13.0,0.8647243562023368,0.5755891054608883
240,0.7491404646678078,0.625510824778636,0.8018828973729835,22.0,1.0,0.4515971381440663,0.15117821092177647
241,0.7142839198402874,0.5964066085037029,0.832621811031296,2.0,1.0,0.15823029204517333,0.15117821092177647
242,1.0298558940059566,0.8599001656497858,1.084098541568099,34.0,1.0,0.512067603734643,0.15117821092177647
243,1.1621974106191528,1.384310136580235,0.9578956919959851,69.0,18.0,0.6118998029022439,0.6421940816077918
244,1.7796418047316662,1.6810919471031962,1.8,13.0,3.0,0.38009661488060054,0.30235642184355294
245,1.0280284845902918,1.149766321516667,0.8617868263897294,147.0,11.0,0.7197355842870004,0.5419682170806822
246,0.9208039464725466,0.9023178514952725,0.8300179709526624,186.0,4.0,0.7534230708163668,0.35102493527408024
247,1.7038658560468465,2.19416555540038,1.248203899952034,719.0,34.0,0.9475925687823941,0.775435829813192
248,0.7232274409886639,0.6038741924266015,0.8582528346040548,1.0,1.0,0.09983219916760096,0.15117821092177647
249,0.822100203064287,0.7391617217373998,0.8533608317804091,15.0,2.0,0.39932879667040383,0.23961179523712922
250,1.8045276753878927,1.9933786683912087,1.4545429398541798,674.0,10.0,0.9382972521788069,0.5229906829118119
251,0.9710523555248245,0.9172791349068748,1.0311373302502758,3.0,3.0,0.19966439833520191,0.30235642184355294
252,0.890899022419385,0.9392536237043699,0.8246229145474602,22.0,7.0,0.4515971381440663,0.45353463276532935
253,1.1960161424520381,1.1720048769829665,1.0687846181491443,241.0,4.0,0.7905575318845905,0.35102493527408024
254,1.8285804462770228,1.8446103690021427,1.6757123869685526,68.0,5.0,0.6098274301892397,0.3907900061589057
255,0.8107563879032438,0.5880569567188197,1.0902849547874212,0.0,0.0,0.0,0.0
256,0.8268926896914385,0.599760921884981,0.9366450136291103,40.0,0.0,0.5348561987758123,0.0
257,2.085210762896203,2.2372411308676647,1.7766510862000833,198.0,8.0,0.7623810300863186,0.47922359047425844
258,1.0656191037315041,1.1433121922865932,1.0075664518929701,8.0,8.0,0.31646058409034666,0.47922359047425844
259,0.7688045469886949,0.7262310479573659,0.8163752073262227,3.0,3.0,0.19966439833520191,0.30235642184355294
260,1.5913187547506635,1.50319751804717,1.6444128995444758,7.0,3.0,0.2994965975028029,0.30235642184355294
261,0.5988413320666631,0.4343509549191394,0.8053068768852664,0.0,0.0,0.0,0.0
262,0.8270099285452555,0.6905295961203378,0.8464753134001668,71.0,1.0,0.6159571815931496,0.15117821092177647
263,2.2766334876730867,2.6017472357656435,1.8,652.0,13.0,0.9335248227762668,0.5755891054608883
264,1.8181228962823344,2.1803453369291947,1.4375692362982884,238.0,19.0,0.7887609087710217,0.6533813571176332
265,0.9161212462393254,0.9464926696441851,0.8442614533151762,37.0,6.0,0.5239121447392329,0.4244108945391118
266,1.1237771779640293,1.010403683902426,1.0691833603951948,165.0,2.0,0.7362664053791367,0.23961179523712922
267,0.70792050572525,0.6365011684885422,0.786038813053642,2.0,2.0,0.15823029204517333,0.23961179523712922
268,0.5906660981403783,0.4284213029856054,0.7943130263468235,0.0,0.0,0.0,0.0
