cluster,selected,selection_method,density,bottleneck_score,rank_density,rank_bottleneck
115,False,density,0.002855,0.4573735327292514,70,63
116,False,density,0.00133,0.039931887616568046,404,481
117,True,density,0.002995,0.4921561459247037,48,45
118,False,density,0.002715,0.3381375536578267,84,227
119,False,density,0.002345,0.3033795644089958,145,280
120,True,density,0.00351,0.6286366289947183,11,8
121,False,density,0.00212,0.4790562634901327,211,51
122,False,density,0.00154,0.1569420779426828,363,429
123,False,density,0.002055,0.31003019905108187,228,273
124,False,density,0.00177,0.28375300358625244,308,300
125,True,density,0.004175,0.3723974808647528,2,169
126,False,density,0.00242,0.19093898552108018,123,407
127,False,density,0.000335,0.03568243860853874,506,482
128,False,density,0.00158,0.26085763815226237,354,330
129,False,density,0.001675,0.27810125208115827,336,305
130,False,density,0.00218,0.3750856099387888,194,165
131,False,density,0.001795,0.2556124039033219,303,337
132,False,density,0.001725,0.28956494287297563,317,291
133,True,density,0.003455,0.40834813465235587,13,125
134,False,density,0.002225,0.34744356707662793,180,209
135,False,density,0.00185,0.3995990381287526,286,134
136,False,density,0.00209,0.37521778100135,221,163
137,False,density,0.0013,0.220656019524896,409,379
138,False,density,0.002785,0.37021778866614363,78,174
139,True,density,0.00315,0.5763001546805818,31,13
140,True,density,0.00296,0.4551836186304672,53,64
141,False,density,0.001665,0.308149805058214,338,276
142,False,density,0.001685,0.26596495686510174,332,326
143,True,density,0.003425,0.4310573077101274,19,86
144,True,density,0.00326,0.4284130917563028,26,92
145,False,density,0.0014,0.22913410515706495,392,370
146,True,density,0.00289,0.49858717633061933,64,41
147,True,density,0.00412,0.4966726365256857,3,43
148,False,density,0.001155,0.16999402379891473,430,421
149,False,density,0.002245,0.4477196573186491,174,71
150,False,density,0.00157,0.16074662318824046,357,426
151,False,density,0.00229,0.41094276809666586,160,118
152,False,density,0.001695,0.1540797348421135,326,432
153,False,density,0.00198,0.29131221874090446,246,288
154,False,density,0.00042,0.15470163396368464,497,431
155,False,density,0.00202,0.3251159532500225,233,253
156,False,density,0.001425,0.3103850408553331,387,271
157,False,density,0.00224,0.4360808470049738,177,83
158,False,density,0.000985,0.23819682287148053,456,362
159,False,density,0.00075,0.017360567507397284,482,493
160,False,density,0.001525,0.25313655983288824,367,342
161,False,density,0.002015,0.3608024193838431,235,187
162,False,density,0.00066,0.057356369022195645,489,478
163,False,density,0.000755,0.8074492857931624,481,3
164,False,density,0.002755,0.46236208579247506,82,60
165,False,density,0.00214,0.3643118800502735,204,181
166,False,density,0.00289,0.4782304215414501,65,52
167,True,density,0.002905,0.5523326473861818,60,18
168,False,density,0.001035,0.1688055125973479,448,422
169,True,density,0.003075,0.5191317792488794,37,28
170,False,density,0.002505,0.11409656358844877,114,456
171,True,density,0.00343,0.6091865893282263,18,10
172,True,density,0.00297,0.4684363793861522,51,59
173,False,density,0.002675,0.5108604177721788,89,34
174,False,density,0.002005,0.3489633027450731,236,205
175,True,density,0.00503,0.7573380297747923,1,4
176,True,density,0.00293,0.4160949662438087,57,107
177,False,density,0.001995,0.30026471657303644,239,282
178,False,density,0.00168,0.31080089597851035,334,270
179,False,density,0.00165,0.5689519284458886,340,15
180,False,density,0.002315,0.3795255159990825,150,157
181,False,density,0.001805,0.30074787128272285,300,281
182,False,density,0.002065,0.34907723518292666,227,204
183,False,density,0.00183,0.32982717855877625,293,244
184,False,density,0.00261,0.4440022572428347,99,75
185,False,density,0.001485,0.0006317396936487835,380,500
186,False,density,0.00126,0.4246314878988181,417,96
187,False,density,0.001145,0.019972802437340495,431,488
188,False,density,0.001855,0.2645531393795124,284,328
189,False,density,0.001185,0.08043782312121053,429,470
190,False,density,0.00169,0.1687078372008182,328,423
191,False,density,0.00229,0.3573211322571791,161,195
192,False,density,0.000585,0.2184753384882165,493,382
193,False,density,0.000155,0.00958905008238577,510,496
194,False,density,0.002005,0.2911748922928159,237,289
195,False,density,0.0012,0.375931257510351,425,160
196,False,density,0.00287,0.36280201708894627,69,185
197,False,density,0.00076,0.018799844970912118,480,490
198,False,density,0.000925,0.22019315576977272,462,380
199,False,density,0.00268,0.5690552560543798,88,14
200,False,density,0.00169,0.2840041613989739,329,299
201,False,density,0.00175,0.25323776258245684,314,341
202,False,density,0.00109,0.12190957111418316,438,453
203,False,density,0.00251,0.4150831419826281,111,109
204,False,density,0.00152,0.31482528103144936,369,269
205,False,density,0.00069,0.4815721475373711,487,49
206,False,density,0.002645,0.4388475670472349,93,79
207,True,density,0.002905,0.5142383888493315,61,33
208,False,density,0.00182,0.36065269551671303,297,189
209,False,density,0.001525,0.07513056838131381,368,474
210,False,density,0.00157,0.07540687896623655,358,473
211,False,density,0.00039,0.22086102208265151,499,377
212,False,density,0.001495,0.2516760105492928,377,346
213,False,density,0.00257,0.4255281791303589,103,95
214,False,density,0.00152,0.1491561274154733,370,435
215,False,density,0.00101,0.1606821654325616,450,427
216,False,density,0.00166,0.2703208553907352,339,317
217,True,density,0.003145,0.5280768414975939,32,26
218,False,density,0.001955,0.33799411578877725,253,228
219,False,density,0.001905,0.3310816310099328,269,243
220,False,density,0.00174,0.2698896031564475,316,318
221,False,density,0.001905,0.32213819205141625,270,258
222,False,density,0.00284,0.4041667145429749,74,130
223,False,density,0.001925,0.008331097895930631,261,498
224,True,density,0.003435,0.5524327933598494,17,17
225,False,density,0.000915,0.13124244105371285,463,451
226,False,density,0.000385,0.20669179259377268,500,394
227,False,density,0.0025,0.3755161805360727,117,162
228,False,density,0.0024,0.3856131512505834,131,152
229,True,density,0.00306,0.23617874098724062,41,366
230,True,density,0.00344,0.5276863910046072,16,27
231,False,density,0.00225,0.3360225533733575,173,233
232,False,density,0.0021,0.39959137602325445,215,135
233,False,density,0.00191,0.3258325713954603,266,250
234,False,density,0.0024,0.41427813364900734,132,111
235,False,density,0.00028,0.02811442784829643,509,486
236,False,density,0.001695,0.2795169795951464,327,304
237,False,density,0.001965,0.27739617720851484,248,306
238,False,density,0.002405,0.44709407160762304,129,73
239,False,density,0.002245,0.24410750081258015,175,354
240,False,density,0.00261,0.287931257018191,100,293
241,False,density,0.00195,0.3624015132750191,255,186
242,False,density,0.00172,0.2764589666603003,321,308
243,False,density,0.002845,0.47798288494927843,73,53
244,False,density,0.00236,0.29637867843153387,142,284
245,False,density,0.00107,0.2598425195711545,443,334
246,False,density,0.00238,0.11245439151411815,140,457
247,False,density,0.002885,0.36620018911671115,66,178
248,False,density,0.002135,0.4551679911609592,206,65
249,False,density,0.001305,0.14015943000055636,407,444
250,False,density,0.0009,0.2654787152109319,467,327
251,False,density,0.002675,0.4733873703025864,90,56
252,True,density,0.00348,0.32521551737612986,12,251
253,False,density,0.00182,0.33498120540661164,298,234
254,False,density,0.00156,0.24520112960534074,360,350
255,False,density,0.00203,0.3451207245904312,232,212
256,False,density,0.001515,0.3647150343847177,371,179
257,False,density,0.002185,0.3208565710135754,192,261
258,False,density,0.00251,0.4379225923469485,112,80
259,False,density,0.00102,1.0660615445434947,449,2
260,False,density,0.001595,0.14485301719645605,351,440
261,True,density,0.003005,0.3332476057918914,47,238
262,False,density,0.00278,0.20145072035126035,79,398
263,False,density,0.00213,0.4038605139346778,208,131
264,False,density,0.001345,0.08520697963988626,399,468
265,False,density,0.00156,0.2525072568965001,361,343
266,True,density,0.0038,0.6115361362052629,6,9
267,False,density,0.002135,0.2451404478072962,207,351
268,False,density,0.00255,0.43791978219162725,106,81
269,False,density,0.001065,0.17230159470290654,446,417
270,False,density,0.00109,0.24056241853291047,439,360
271,False,density,0.002355,0.46904630509061107,143,58
272,False,density,0.00276,0.37401404934728055,81,167
273,True,density,0.0032,0.505500130278,28,37
274,False,density,0.002095,0.30901687464492056,219,275
275,False,density,0.001845,0.32235843927820856,287,257
276,False,density,0.000995,0.14630839639616416,453,438
277,False,density,0.0009,-0.037300762408824746,468,510
278,False,density,0.001495,0.30504292257184007,378,278
279,True,density,0.00293,0.40818291842784804,58,126
280,False,density,0.002285,0.2860690362208508,163,296
281,True,density,0.003665,0.5084243360159619,8,35
282,False,density,0.001445,0.08457032115831249,383,469
283,False,density,0.00216,0.37564954214918245,199,161
284,False,density,0.00168,0.2872655887358696,335,295
285,False,density,0.001305,0.15796117496043494,408,428
286,False,density,0.001875,0.3401357757449929,275,223
287,False,density,0.00209,0.18760097006301846,222,409
288,False,density,0.002855,0.3565540314868625,71,198
289,False,density,0.00141,0.21650998811413769,389,387
290,True,density,0.002905,0.5506580655999675,62,19
291,False,density,0.001995,0.3318542131466026,240,241
292,False,density,0.001825,0.35354922328173854,296,200
293,False,density,0.001115,0.23264677255225474,434,369
294,False,density,0.00253,0.42896663505169463,107,89
295,False,density,0.0004,0.1343420798393327,498,447
296,False,density,0.002385,0.39720899586416303,137,137
297,False,density,0.001635,0.3666687541039659,341,177
298,False,density,0.001935,0.34572037143725065,257,211
299,False,density,0.002525,0.2157923219830574,109,388
300,False,density,0.00191,0.3343369523792921,267,235
301,False,density,0.00186,0.31008321239660985,280,272
302,False,density,0.00104,0.3425334302987034,447,218
303,False,density,0.00247,0.3934030229591559,121,143
304,True,density,0.003015,0.5149114583441843,46,32
305,False,density,0.000325,0.032088403959297754,507,485
306,False,density,0.00231,0.318350582577663,152,267
307,False,density,0.002215,0.3330780707765577,184,239
308,False,density,0.00172,0.25646746253445446,322,336
309,True,density,0.003055,0.48484104579254805,43,47
310,False,density,0.001915,0.21712257851882713,265,385
311,False,density,0.00259,0.4203069958240578,101,103
312,False,density,0.00085,-0.022022181253232125,473,508
313,False,density,0.001605,0.27417909540595276,347,310
314,False,density,0.002295,0.12331488470619062,156,452
315,True,density,0.00307,0.5338410601299857,38,24
316,False,density,0.0025,0.4490634320386163,118,69
317,False,density,0.002415,0.38959666487117894,126,145
318,True,density,0.003055,0.4226365509545472,44,100
319,False,density,0.002245,0.4303008855946258,176,87
320,False,density,0.002285,0.37473212207740336,164,166
321,False,density,0.00259,0.3888593423916786,102,146
322,False,density,0.001085,0.2523131953995401,442,344
323,False,density,0.001865,0.27521587560015126,276,309
324,True,density,0.00328,0.38585339304776145,24,151
325,False,density,0.001995,0.32361704436717376,241,255
326,False,density,0.002405,0.25501982990477245,130,339
327,False,density,0.0021,0.28500909650542405,216,298
328,False,density,0.00278,0.4295227114706557,80,88
329,False,density,0.00267,0.48285513264051666,91,48
330,False,density,0.00072,0.2957479822260885,484,285
331,False,density,0.00202,0.27308243090018086,234,312
332,False,density,0.00266,0.3973389111790975,92,136
333,False,density,0.00127,0.26758472454798554,416,322
334,False,density,0.002275,0.3366989786086699,168,232
335,True,density,0.003265,0.33863745508677673,25,226
336,False,density,0.001285,0.23321796365386172,412,368
337,False,density,0.002115,0.3807808290451862,212,156
338,False,density,0.002155,0.24176912998101008,201,358
339,False,density,0.001785,0.28834400553043166,306,292
340,False,density,0.00264,0.388332655852337,94,147
341,False,density,0.0015,0.2683210211395162,375,321
342,False,density,0.001195,-0.02555407923026829,428,509
343,False,density,0.00204,0.35954095146727894,230,190
344,False,density,0.00193,0.1952700603270655,259,402
345,False,density,0.00213,0.3060013004447193,209,277
346,False,density,0.002195,0.4000077815471405,188,133
347,False,density,0.002635,0.42694736380270404,96,93
348,False,density,0.00217,0.3865410889763496,195,148
349,False,density,0.00154,0.26067462159558863,364,331
350,False,density,0.00144,0.19815002569383472,385,400
351,False,density,0.000495,0.20593337162873884,495,396
352,False,density,0.001835,0.33191584715283395,292,240
353,False,density,0.00139,0.3641159876883401,394,182
354,False,density,0.002235,0.3571416474923607,178,196
355,False,density,0.00217,0.410340175154244,196,120
356,False,density,0.00207,0.3196112461638024,226,264
357,False,density,0.00214,0.10970151965937985,205,458
358,False,density,0.000845,0.062316056581434805,474,476
359,False,density,0.001345,0.22829880669206554,400,371
360,False,density,0.001235,0.3434527987994917,420,214
361,False,density,0.002415,0.4240618687237614,127,98
362,False,density,0.002515,0.439699243799817,110,78
363,False,density,0.001945,0.34202973205940895,256,220
364,False,density,0.002195,0.3581992606286468,189,193
365,False,density,0.00075,0.02532539584880461,483,487
366,False,density,0.0018,0.17767056117177923,302,414
367,False,density,0.0013,-0.021496062471951925,410,507
368,False,density,0.00036,-0.015760181822709184,501,506
369,False,density,0.001995,0.3959089465470973,242,139
370,False,density,0.00066,0.13258224037873112,490,449
371,False,density,0.00072,2.0840511964640234,485,1
372,False,density,0.001885,0.32620242904405805,273,249
373,False,density,0.001765,0.37608459395344285,311,159
374,False,density,0.000635,0.058117123092438924,491,477
375,False,density,0.002455,0.4187551162452626,122,105
376,False,density,0.00193,0.3584470385561149,260,192
377,False,density,0.00055,0.035626650342606675,494,483
378,False,density,0.00272,0.2874139677247253,83,294
379,False,density,0.00138,0.254695726414862,396,340
380,False,density,0.001205,0.151503299938132,424,433
381,False,density,0.001595,0.33871889311017983,352,225
382,True,density,0.00306,0.5168753927781407,42,31
383,True,density,0.00295,0.47953992323646644,54,50
384,False,density,0.001705,0.33115349218129464,324,242
385,True,density,0.00381,0.544885989019332,5,21
386,False,density,0.001555,0.008306613681435301,362,499
387,False,density,0.002385,0.4240722812103159,138,97
388,False,density,0.00235,0.3410327198302694,144,222
389,False,density,0.002875,0.26692962496119355,68,323
390,False,density,0.00231,0.37511562825187905,153,164
391,False,density,0.0019,0.27312397366958735,272,311
392,False,density,0.001005,0.23715561385508913,452,364
393,False,density,0.000355,0.04985111152553286,503,479
394,False,density,0.00199,0.29026292435969114,243,290
395,False,density,0.00179,0.35911160968645645,304,191
396,False,density,0.00035,0.08596678992647624,504,467
397,False,density,0.0024,0.38243053244191816,133,154
398,True,density,0.00324,0.4886541548049501,27,46
399,False,density,0.00128,0.10442292325015437,413,460
400,False,density,0.00183,0.10571008083762835,294,459
401,False,density,0.001625,0.09947628203692643,343,463
402,False,density,0.00217,0.45222558449769595,197,67
403,False,density,0.00101,0.14828883073317273,451,437
404,False,density,0.00219,0.5171261636058332,191,30
405,False,density,0.001965,0.4119053704772896,249,115
406,False,density,0.002805,0.47566766402598537,76,54
407,False,density,0.00146,0.25003281775432945,382,347
408,False,density,0.001965,0.2615940707859118,250,329
409,False,density,0.00128,0.33766844602806323,414,229
410,False,density,0.002505,0.5908932537877524,115,11
411,False,density,0.0024,0.21283668409524006,134,391
412,False,density,0.0012,0.19243160371181478,426,404
413,False,density,0.00231,0.36405057890370274,154,183
414,False,density,0.002705,0.4480758181537895,86,70
415,False,density,0.00186,0.39364403642967827,281,142
416,False,density,0.00153,0.18688919174954077,366,410
417,False,density,0.00107,0.07647846977407571,444,471
418,False,density,0.00083,0.2446711972096289,476,353
419,False,density,0.001105,0.17228242140766578,435,418
420,False,density,0.00149,0.22686826925620787,379,372
421,False,density,0.001705,0.22068107759186445,325,378
422,False,density,0.001375,0.22644404309164257,397,373
423,False,density,0.00199,0.30359579210094,244,279
424,False,density,0.001685,0.2765911172426655,333,307
425,False,density,0.002055,0.4074441597512507,229,127
426,False,density,0.00184,0.32841637839852245,290,246
427,False,density,0.002075,0.33368878838766985,223,236
428,False,density,0.001345,0.19108636547965346,401,406
429,True,density,0.0033,0.6319999683881292,23,7
430,False,density,0.00263,0.45111919326183225,98,68
431,False,density,0.0012,0.0995088990378354,427,462
432,True,density,0.002895,0.38597465955399696,63,150
433,True,density,0.00295,0.4187955072680345,55,104
434,False,density,0.0013,0.1913775249027455,411,405
435,False,density,0.002,0.39507202933991314,238,141
436,False,density,0.00154,0.29188649396490807,365,287
437,False,density,0.00177,0.26036255338268005,309,332
438,False,density,0.001245,0.1401500530684351,418,445
439,False,density,0.002185,0.341587274358402,193,221
440,False,density,0.002505,0.4432001412722737,116,77
441,False,density,0.002275,0.2598627949810416,169,333
442,False,density,0.001445,0.22602379985649773,384,375
443,False,density,0.00169,0.3218828359205056,330,260
444,False,density,0.00186,0.3422859437615778,282,219
445,False,density,0.00093,0.14851675827642236,461,436
446,False,density,0.00141,0.22001560460243302,390,381
447,False,density,0.002265,0.3606966261718926,171,188
448,False,density,0.001615,0.21212670986615254,344,392
449,False,density,0.00181,0.37812785592520193,299,158
450,False,density,0.000995,-0.009454873001646172,454,502
451,False,density,0.00094,-0.003218598567944042,460,501
452,False,density,0.00176,0.28045630964404533,313,303
453,False,density,0.001565,0.16406730533975375,359,424
454,False,density,0.00096,0.17226973408816496,459,419
455,False,density,0.00253,0.42099685173818213,108,101
456,False,density,0.00035,0.0348942749882491,505,484
457,False,density,0.00183,0.3207382900443912,295,262
458,False,density,0.002035,0.36370614643089894,231,184
459,False,density,0.00036,0.009474487073693059,502,497
460,False,density,0.00221,0.14611271561967376,185,439
461,False,density,0.001575,0.17831428546379466,356,411
462,True,density,0.00335,0.4622577751318516,21,61
463,False,density,0.00216,0.5081641748793143,200,36
464,False,density,0.001725,0.17186575994914474,318,420
465,False,density,0.00144,0.24159402062042296,386,359
466,False,density,0.000905,0.08760400064081514,465,466
467,False,density,0.001865,0.27142485570767905,277,314
468,False,density,0.000835,0.018162105898399318,475,492
469,False,density,0.001805,0.3097011961260828,301,274
470,False,density,0.00222,0.38649610961208064,182,149
471,False,density,0.002075,0.35711055344871234,224,197
472,False,density,0.001335,0.3274570491956351,403,247
473,False,density,0.001865,0.31910589154993874,278,265
474,False,density,0.002335,0.47326325022320526,147,57
475,False,density,0.001925,0.10352570097134926,262,461
476,False,density,0.00109,0.1955919002951906,440,401
477,False,density,0.001775,0.2450237981757774,307,352
478,False,density,0.002385,0.40251749779822554,139,132
479,False,density,0.00188,0.34953682880314957,274,203
480,False,density,0.001605,0.27286524666311895,348,313
481,True,density,0.00295,0.3715708750101002,56,170
482,False,density,0.00184,0.3335031382556556,291,237
483,False,density,0.000865,0.1748735293734645,472,416
484,False,density,0.001235,0.24179585301990758,421,357
485,False,density,0.002155,0.43599835801952425,202,84
486,False,density,0.00078,-0.014464940236898503,478,505
487,True,density,0.00309,0.4986519883489159,35,40
488,False,density,0.001465,0.29721491094562935,381,283
489,False,density,0.001985,0.3394592392163689,245,224
490,False,density,0.0011,0.24348072870273357,436,355
491,False,density,0.002265,0.13203622773811238,172,450
492,False,density,0.001725,0.26652528309769785,319,324
493,False,density,0.00239,0.3198098815956052,136,263
494,False,density,0.002885,0.4433285498558166,67,76
495,False,density,0.0024,0.4207630488919265,135,102
496,False,density,0.002565,0.40556675373212847,105,128
497,False,density,0.002475,0.4044457163495279,120,129
498,False,density,0.000995,0.2851821951638178,455,297
499,False,density,0.001765,-0.0809282610182439,312,511
500,False,density,0.00264,0.41474401777690195,95,110
501,False,density,0.00196,0.20581205283099593,251,397
502,False,density,0.00221,0.3646759984668871,186,180
503,False,density,0.00123,0.09752452839899466,422,464
504,False,density,0.001395,0.28271156478931025,393,301
505,False,density,0.002375,0.41362351428518995,141,113
506,False,density,0.00169,0.2579065295263837,331,335
507,False,density,0.00222,0.23778289308532508,183,363
508,False,density,0.002235,0.39629198242112507,179,138
509,False,density,0.002315,0.4164953150960788,151,106
510,False,density,0.00177,0.24565096954228777,310,349
511,False,density,0.0009,0.14285805772569374,469,441
