cluster,selected,selection_method,density,bottleneck_score,rank_density,rank_bottleneck
139,True,core_plus_bottleneck,0.002955,0.5697953228826602,48,35
140,False,core_plus_bottleneck,0.0024,0.2617314187833932,158,359
141,False,core_plus_bottleneck,0.00171,0.2656949031918284,324,354
142,False,core_plus_bottleneck,0.00244,0.4679384276956806,146,106
143,False,core_plus_bottleneck,0.00158,0.32830036768250537,351,282
144,False,core_plus_bottleneck,0.00048,0.009894551019974357,489,493
145,True,core_plus_bottleneck,0.00266,0.4525655642189829,95,123
146,False,core_plus_bottleneck,0.002245,0.39962056000690016,195,190
147,True,core_plus_bottleneck,0.00259,0.49010396958100133,106,83
148,False,core_plus_bottleneck,0.001375,0.02171571906741697,388,490
149,False,core_plus_bottleneck,0.001435,0.37000183151795946,381,226
150,True,core_plus_bottleneck,0.003085,0.4708327513955213,39,104
151,False,core_plus_bottleneck,0.000695,0.21460829187617914,473,401
152,False,core_plus_bottleneck,0.001505,0.259502493020026,363,362
153,False,core_plus_bottleneck,0.001155,-0.050309805239802746,427,510
154,True,core_plus_bottleneck,0.00281,0.3911174837691207,74,200
155,False,core_plus_bottleneck,0.00261,0.2181219372615131,102,396
156,False,core_plus_bottleneck,0.00225,0.2612164606762223,193,360
157,True,core_plus_bottleneck,0.002925,0.5655152965712752,52,36
158,False,core_plus_bottleneck,0.001495,0.30644163006188424,366,307
159,True,core_plus_bottleneck,0.00256,0.4939136268626807,115,80
160,False,core_plus_bottleneck,0.00185,0.44766055126888327,292,130
161,False,core_plus_bottleneck,0.00198,0.2970753572481976,259,314
162,False,core_plus_bottleneck,0.001975,0.3851151862247108,261,208
163,True,core_plus_bottleneck,0.00291,0.5029006203486728,55,72
164,True,core_plus_bottleneck,0.002885,0.49394947403080963,64,79
165,False,core_plus_bottleneck,0.002185,0.4204733401081126,205,158
166,True,core_plus_bottleneck,0.000885,0.8913792986464247,456,4
167,False,core_plus_bottleneck,0.00118,0.2508607769139979,419,371
168,False,core_plus_bottleneck,0.00222,0.4325085994273892,199,146
169,False,core_plus_bottleneck,0.00246,0.45174226956925456,140,126
170,False,core_plus_bottleneck,0.00246,0.35637291930883463,141,241
171,False,core_plus_bottleneck,0.001955,0.3792325060150041,268,218
172,True,core_plus_bottleneck,0.00331,0.41163672373875104,22,175
173,False,core_plus_bottleneck,0.002165,0.06110017219910241,210,473
174,True,core_plus_bottleneck,0.00398,0.6933246712087753,3,8
175,False,core_plus_bottleneck,0.00025,0.05474805744352003,506,474
176,False,core_plus_bottleneck,0.00247,0.4489984727362023,137,129
177,False,core_plus_bottleneck,0.0021,0.17613820803251465,220,423
178,False,core_plus_bottleneck,0.00234,0.4564583139423752,172,117
179,False,core_plus_bottleneck,0.002055,0.28122719864778334,236,332
180,False,core_plus_bottleneck,0.0017,0.2391183326483103,325,380
181,False,core_plus_bottleneck,0.002425,0.4566348351249697,151,115
182,False,core_plus_bottleneck,0.00122,0.2509452958888372,415,370
183,False,core_plus_bottleneck,0.000695,0.008637754515352099,474,494
184,True,core_plus_bottleneck,0.0027,0.1960244955467007,89,411
185,False,core_plus_bottleneck,0.00199,0.39170884533810746,252,198
186,True,core_plus_bottleneck,0.00303,0.6251939657754063,40,21
187,False,core_plus_bottleneck,0.00235,0.383424813254855,168,213
188,False,core_plus_bottleneck,0.00093,0.2076296227132276,448,406
189,True,core_plus_bottleneck,0.003015,0.48672485129186394,42,86
190,False,core_plus_bottleneck,0.00201,0.26844280579610913,249,348
191,False,core_plus_bottleneck,0.00041,0.08922180562552504,495,458
192,False,core_plus_bottleneck,0.00132,0.24551745547734338,400,376
193,False,core_plus_bottleneck,0.000875,0.16195416619591713,458,431
194,False,core_plus_bottleneck,0.00213,0.4236972352447621,215,152
195,False,core_plus_bottleneck,0.00062,0.06431453255133333,482,470
196,False,core_plus_bottleneck,0.00209,0.4383881888465485,223,139
197,False,core_plus_bottleneck,0.00233,0.2475776878045445,175,373
198,False,core_plus_bottleneck,0.001925,0.37713024608698664,277,220
199,True,core_plus_bottleneck,0.00258,0.49474753820901674,110,77
200,False,core_plus_bottleneck,0.002035,0.23870642747760792,241,381
201,True,core_plus_bottleneck,0.003235,0.6326586457253738,27,19
202,True,core_plus_bottleneck,0.002585,0.5006115817250718,109,73
203,True,core_plus_bottleneck,0.002865,0.5230506794714785,68,59
204,False,core_plus_bottleneck,0.0023,0.4732682251538163,182,101
205,True,core_plus_bottleneck,0.00402,0.6416236984681554,2,16
206,False,core_plus_bottleneck,0.00202,0.34736882483657744,244,252
207,True,core_plus_bottleneck,0.002695,0.32316245182691505,91,292
208,False,core_plus_bottleneck,0.00125,0.25954767839511844,410,361
209,False,core_plus_bottleneck,0.000565,0.11407485057725392,485,448
210,False,core_plus_bottleneck,0.00209,0.15045379003298473,224,437
211,False,core_plus_bottleneck,0.00121,0.20516080822509444,417,409
212,True,core_plus_bottleneck,0.00277,0.4391319650708079,80,137
213,False,core_plus_bottleneck,0.00195,0.33386698270699844,270,276
214,False,core_plus_bottleneck,0.00232,0.36858973909855935,179,230
215,False,core_plus_bottleneck,0.002145,0.33709434506973446,214,269
216,False,core_plus_bottleneck,0.002405,0.4072118712639582,156,180
217,False,core_plus_bottleneck,0.002385,0.4371889207933285,160,141
218,False,core_plus_bottleneck,0.00245,0.435708102886214,144,143
219,False,core_plus_bottleneck,0.00254,0.4681532724398948,120,105
220,False,core_plus_bottleneck,0.001715,0.20718658906745502,322,407
221,True,core_plus_bottleneck,0.00339,0.4766586517350258,19,97
222,True,core_plus_bottleneck,0.00288,0.32869482254799576,65,281
223,False,core_plus_bottleneck,0.001595,0.29234275979544405,350,318
224,False,core_plus_bottleneck,0.002125,0.41487177147792687,216,168
225,False,core_plus_bottleneck,0.00238,0.4520076967761185,161,125
226,False,core_plus_bottleneck,0.00019,-0.0039517450583166636,508,498
227,True,core_plus_bottleneck,0.00249,0.4803631983105944,135,93
228,False,core_plus_bottleneck,0.000775,-0.021007025121279728,463,505
229,True,core_plus_bottleneck,0.0029,0.6411583937081101,59,17
230,False,core_plus_bottleneck,0.001685,0.3453274716670647,330,253
231,True,core_plus_bottleneck,0.002875,0.5213615924112928,67,60
232,False,core_plus_bottleneck,0.000185,0.03368669571890303,509,483
233,True,core_plus_bottleneck,0.003305,0.4490658163537078,23,128
234,False,core_plus_bottleneck,0.00223,0.22823727843807307,198,390
235,True,core_plus_bottleneck,0.00266,0.557694911836417,96,42
236,False,core_plus_bottleneck,0.00091,-0.031230861036662477,453,508
237,False,core_plus_bottleneck,0.001905,0.39213382696524757,279,197
238,True,core_plus_bottleneck,0.0036,0.5102221001107877,12,68
239,False,core_plus_bottleneck,0.000815,-0.029726983974177754,460,507
240,False,core_plus_bottleneck,0.00255,0.3655083214275935,117,233
241,False,core_plus_bottleneck,0.001885,0.3399490453479336,281,266
242,False,core_plus_bottleneck,0.001425,0.2626304560516728,384,358
243,True,core_plus_bottleneck,0.003145,0.5452964152077282,34,47
244,True,core_plus_bottleneck,0.002975,0.4557490162722606,46,118
245,True,core_plus_bottleneck,0.003165,0.621313387552614,32,22
246,False,core_plus_bottleneck,0.001495,0.2835725330211112,367,329
247,False,core_plus_bottleneck,0.00143,0.32128667095063107,383,294
248,True,core_plus_bottleneck,0.00244,0.5389843706178665,147,51
249,False,core_plus_bottleneck,0.00184,0.32374334014786665,298,290
250,False,core_plus_bottleneck,0.001305,0.04239427824527944,405,477
251,False,core_plus_bottleneck,0.00186,0.36281552756848656,288,238
252,True,core_plus_bottleneck,0.002915,0.5768506751570524,54,30
253,False,core_plus_bottleneck,0.001215,0.27731673752921104,416,341
254,False,core_plus_bottleneck,0.00216,0.28611796567881076,211,325
255,True,core_plus_bottleneck,0.003205,0.5459895451170103,30,46
256,True,core_plus_bottleneck,0.00289,0.587267445714437,62,27
257,False,core_plus_bottleneck,0.00133,0.2789507358271317,397,335
258,False,core_plus_bottleneck,0.00183,0.3545762322434495,301,246
259,True,core_plus_bottleneck,0.00358,0.6945303892539697,14,7
260,False,core_plus_bottleneck,0.001485,0.3368083218374403,372,271
261,False,core_plus_bottleneck,0.00248,0.43909894207384953,136,138
262,False,core_plus_bottleneck,0.00054,0.00031039834473349515,486,497
263,False,core_plus_bottleneck,0.00146,0.2630495836739328,376,357
264,False,core_plus_bottleneck,0.00229,0.40626870583850994,184,181
265,False,core_plus_bottleneck,0.000585,0.21718324173201334,484,397
266,True,core_plus_bottleneck,0.00327,0.6132996759991023,26,24
267,False,core_plus_bottleneck,0.001625,0.2661497141031181,340,353
268,False,core_plus_bottleneck,0.002085,0.39104960946332523,225,201
269,False,core_plus_bottleneck,0.00212,0.34322528799093543,217,257
270,False,core_plus_bottleneck,0.000405,-0.01992250574572183,496,503
271,False,core_plus_bottleneck,0.00183,0.3648744545800688,302,236
272,True,core_plus_bottleneck,0.00289,0.6425361749608148,63,15
273,True,core_plus_bottleneck,0.002535,0.4865409122065587,123,87
274,False,core_plus_bottleneck,0.002265,0.40593185656825004,190,182
275,True,core_plus_bottleneck,0.00284,0.46712815329965385,71,107
276,False,core_plus_bottleneck,0.00194,0.3834269515265756,273,212
277,False,core_plus_bottleneck,0.00236,0.3900524034633275,164,202
278,False,core_plus_bottleneck,0.00256,0.43311196375241123,116,145
279,False,core_plus_bottleneck,0.001735,0.36509785909318004,318,234
280,False,core_plus_bottleneck,0.002275,0.4467191040648604,187,131
281,False,core_plus_bottleneck,0.0021,0.1696924298852824,221,425
282,False,core_plus_bottleneck,0.00079,0.1006645369984926,462,455
283,True,core_plus_bottleneck,0.00344,0.4842981668095895,17,90
284,False,core_plus_bottleneck,0.0011,0.08726919307208841,432,460
285,False,core_plus_bottleneck,0.00116,0.17977847632591715,426,419
286,False,core_plus_bottleneck,0.002115,0.31118548732616597,218,303
287,True,core_plus_bottleneck,0.002575,0.5145683455004622,111,65
288,False,core_plus_bottleneck,0.002505,0.3794224188465613,130,217
289,False,core_plus_bottleneck,0.001785,0.3187585457150428,309,296
290,False,core_plus_bottleneck,0.002345,0.2845351232219262,171,327
291,False,core_plus_bottleneck,0.00207,0.11923086738552802,232,446
292,False,core_plus_bottleneck,0.00259,0.43661150649503067,107,142
293,False,core_plus_bottleneck,0.00185,0.33701122197101985,293,270
294,False,core_plus_bottleneck,0.001125,0.0317843132158115,430,486
295,False,core_plus_bottleneck,0.00165,0.316308147644943,337,298
296,False,core_plus_bottleneck,0.00141,0.10781952537726229,386,451
297,False,core_plus_bottleneck,0.00211,0.43194234137674914,219,147
298,True,core_plus_bottleneck,0.00095,2.13932297870313,446,1
299,False,core_plus_bottleneck,0.001385,0.15624217382394606,387,433
300,False,core_plus_bottleneck,0.001185,0.2753505856033215,418,343
301,True,core_plus_bottleneck,0.00311,0.5736041737185432,36,32
302,True,core_plus_bottleneck,0.00292,0.5067390385206823,53,70
303,False,core_plus_bottleneck,0.002075,0.4216508025961456,230,155
304,False,core_plus_bottleneck,0.00133,0.2636681727555013,398,356
305,False,core_plus_bottleneck,0.001335,0.1069091217662362,393,452
306,False,core_plus_bottleneck,0.000625,0.04037912170967721,480,480
307,False,core_plus_bottleneck,0.001445,0.2774597077758504,378,340
308,False,core_plus_bottleneck,0.00188,0.34912127950676475,283,251
309,False,core_plus_bottleneck,0.00182,0.25303917711508395,305,368
310,False,core_plus_bottleneck,0.002295,0.28944740939237973,183,321
311,False,core_plus_bottleneck,0.00221,0.4309158774367269,201,148
312,False,core_plus_bottleneck,0.001575,0.24645195696164135,352,375
313,False,core_plus_bottleneck,0.001965,0.3864885259447808,264,205
314,False,core_plus_bottleneck,0.001785,0.08761957142928248,310,459
315,False,core_plus_bottleneck,0.002045,0.3841571239323793,239,209
316,False,core_plus_bottleneck,0.00235,0.4709123079217028,169,103
317,False,core_plus_bottleneck,0.00146,0.2980846874894607,377,313
318,False,core_plus_bottleneck,0.0017,0.31013950488432684,326,305
319,False,core_plus_bottleneck,0.00169,0.34020584834967743,328,264
320,True,core_plus_bottleneck,0.00288,0.49757284945547087,66,76
321,False,core_plus_bottleneck,0.00202,0.3817841788556075,245,215
322,False,core_plus_bottleneck,0.002405,0.3357437307751502,157,273
323,False,core_plus_bottleneck,0.00144,0.3287992624917386,379,280
324,True,core_plus_bottleneck,0.00293,0.5639347300500412,51,37
325,False,core_plus_bottleneck,0.001955,0.4280465533016909,269,151
326,False,core_plus_bottleneck,0.002055,0.3168601863150339,237,297
327,False,core_plus_bottleneck,0.00206,0.4166143851102313,234,164
328,False,core_plus_bottleneck,0.002015,0.3574833348700459,247,240
329,False,core_plus_bottleneck,0.000325,0.06199008723207135,501,472
330,False,core_plus_bottleneck,0.000305,0.04208156370045593,502,478
331,True,core_plus_bottleneck,0.002805,0.5619963638846555,77,38
332,False,core_plus_bottleneck,0.00172,0.33282750398341376,321,277
333,False,core_plus_bottleneck,0.00153,0.31919826946128027,360,295
334,False,core_plus_bottleneck,0.001555,0.2970012212280514,354,315
335,False,core_plus_bottleneck,0.001515,0.08013159135298814,361,464
336,False,core_plus_bottleneck,0.00033,0.0670749874656956,500,469
337,False,core_plus_bottleneck,0.001315,0.2656288180068798,403,355
338,True,core_plus_bottleneck,0.0029,0.4645002541079114,60,108
339,True,core_plus_bottleneck,0.003275,0.6147420652065165,25,23
340,False,core_plus_bottleneck,0.0005,0.2594768824163317,488,363
341,False,core_plus_bottleneck,0.00187,0.3547197954886744,285,245
342,False,core_plus_bottleneck,0.002255,0.41132962905060927,192,176
343,True,core_plus_bottleneck,0.00268,0.5558418327143443,93,43
344,False,core_plus_bottleneck,0.001655,0.35487469276035,336,244
345,False,core_plus_bottleneck,0.00102,0.20984658970318598,440,404
346,False,core_plus_bottleneck,0.001995,0.35925186986019336,251,239
347,False,core_plus_bottleneck,0.002015,0.3808765865460837,248,216
348,True,core_plus_bottleneck,0.003175,0.36959407674695033,31,227
349,False,core_plus_bottleneck,0.00236,0.4397626978424961,165,136
350,False,core_plus_bottleneck,0.00235,0.4586631986746613,170,114
351,False,core_plus_bottleneck,0.00206,0.2563971284973027,235,367
352,False,core_plus_bottleneck,0.00096,0.18965170526442876,445,413
353,False,core_plus_bottleneck,0.002635,0.2790284223034231,100,334
354,True,core_plus_bottleneck,0.003865,0.5489519341917868,5,45
355,True,core_plus_bottleneck,0.002785,0.4867493654285251,79,85
356,False,core_plus_bottleneck,0.002,0.29173379619606316,250,319
357,False,core_plus_bottleneck,0.001545,0.11079768309896702,357,449
358,True,core_plus_bottleneck,0.00281,0.5545561712874193,75,44
359,True,core_plus_bottleneck,0.001885,0.9166399827614372,282,2
360,False,core_plus_bottleneck,0.002505,0.4191778708750777,131,159
361,False,core_plus_bottleneck,0.00219,0.36371430821505046,204,237
362,True,core_plus_bottleneck,0.00294,0.4640921022628841,49,110
363,False,core_plus_bottleneck,0.0015,0.26744187846385237,364,349
364,False,core_plus_bottleneck,0.00168,0.22140900025939603,331,394
365,False,core_plus_bottleneck,0.002525,0.3268324951537539,126,284
366,False,core_plus_bottleneck,0.00142,0.2674118066769749,385,350
367,True,core_plus_bottleneck,0.002865,0.30026866114522177,69,312
368,False,core_plus_bottleneck,0.00161,0.3120175887791273,344,302
369,False,core_plus_bottleneck,0.00132,0.3452631255003801,401,254
370,False,core_plus_bottleneck,0.00255,0.4530615822700067,118,122
371,False,core_plus_bottleneck,0.001095,0.23294627284761982,433,386
372,True,core_plus_bottleneck,0.00323,0.4564869940295187,29,116
373,False,core_plus_bottleneck,0.002185,0.44107375769077234,206,135
374,False,core_plus_bottleneck,0.00242,0.32711547723925993,153,283
375,False,core_plus_bottleneck,0.00147,0.27894668160578023,373,336
376,False,core_plus_bottleneck,0.002595,0.47491074229440366,105,100
377,False,core_plus_bottleneck,0.00065,0.10255092736075666,477,453
378,False,core_plus_bottleneck,0.001345,0.04162208534359227,392,479
379,False,core_plus_bottleneck,0.00196,0.23365869478736684,266,384
380,True,core_plus_bottleneck,0.002545,0.4928851675195731,119,82
381,False,core_plus_bottleneck,0.00191,0.4157224485780077,278,167
382,True,core_plus_bottleneck,0.00266,0.5370840452110357,97,53
383,False,core_plus_bottleneck,0.00045,0.1313711225285662,491,443
384,False,core_plus_bottleneck,0.001235,0.20802059027385436,412,405
385,False,core_plus_bottleneck,0.001975,0.28781062116253847,262,323
386,False,core_plus_bottleneck,0.001605,0.25300878062164894,345,369
387,False,core_plus_bottleneck,0.00076,-0.025815903568535897,466,506
388,False,core_plus_bottleneck,0.001975,0.3108809008909772,263,304
389,False,core_plus_bottleneck,0.00242,0.4535616157091762,154,120
390,False,core_plus_bottleneck,0.002575,0.4044812377415964,112,185
391,True,core_plus_bottleneck,0.00236,0.5105893646103071,166,67
392,False,core_plus_bottleneck,0.000915,-0.020366453391117124,452,504
393,False,core_plus_bottleneck,0.00198,0.4531522420213479,260,121
394,False,core_plus_bottleneck,0.001155,0.23837740698625381,428,382
395,False,core_plus_bottleneck,0.001555,0.3431448906913444,355,259
396,False,core_plus_bottleneck,0.001625,0.3347718902849748,341,275
397,False,core_plus_bottleneck,0.001495,0.2662801567224471,368,352
398,False,core_plus_bottleneck,0.00185,0.3692990565140817,294,228
399,False,core_plus_bottleneck,0.00217,0.4355055595813474,208,144
400,False,core_plus_bottleneck,0.002505,0.4165659519606864,132,165
401,False,core_plus_bottleneck,0.00199,0.4125713163574293,253,171
402,True,core_plus_bottleneck,0.0025,0.47609997807986476,133,98
403,False,core_plus_bottleneck,0.000905,0.06344691101959718,454,471
404,False,core_plus_bottleneck,0.00199,0.2585747924199038,254,366
405,False,core_plus_bottleneck,0.001785,0.3497084269947495,311,250
406,False,core_plus_bottleneck,0.00185,0.2851554925891434,295,326
407,False,core_plus_bottleneck,0.002085,0.41681256994380766,226,163
408,False,core_plus_bottleneck,0.00208,0.41583177997074217,229,166
409,False,core_plus_bottleneck,0.000725,0.0073461191568158085,469,495
410,False,core_plus_bottleneck,0.00165,0.28256124537702487,338,331
411,False,core_plus_bottleneck,0.002365,0.4017260624577523,162,187
412,False,core_plus_bottleneck,0.00097,0.22762953892931057,443,391
413,False,core_plus_bottleneck,0.00187,0.3743378496910835,286,221
414,False,core_plus_bottleneck,0.002085,0.40891466947164834,227,177
415,False,core_plus_bottleneck,0.00183,0.3650978587517995,303,235
416,False,core_plus_bottleneck,0.00217,0.41218296387621967,209,173
417,True,core_plus_bottleneck,0.00282,0.45212704421177824,72,124
418,True,core_plus_bottleneck,0.00262,0.4939863404748017,101,78
419,True,core_plus_bottleneck,0.00309,0.41889088522845674,38,160
420,False,core_plus_bottleneck,0.002035,0.34302239877546636,242,260
421,False,core_plus_bottleneck,0.002095,0.329090737201711,222,279
