272,765,-1064,0,0,0,0,0,132,-110,0,0,0,0,0,0,0,-693,0,0,0,0,0,-1758,0,0,0,0,0,0,0,0,0,0,-83,0,-4178,13,0,-118,349,0,0,0,0,0,0,-86,-1360,1458,-1174,0,0,510,0,145,0,-355,0,0,541,-224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,5,0,0,0,0,0,0,-469,351,0,0,0,0,0,-21,0,0,0,0,0,-37,0,-280,0,-3075,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10,0,0,-223,1081,0,0,102,0,0,0,0,0,251,0,-1168,780,0,0,0,13,0,1,0,0,0,0,0,-33,0,0,0,0,-2490,0,0,0,0,0,0,0,0,-3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0,-745,0,0,0,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,-49,0,-418,8,-2041,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,-1335
390,81,3350,0,0,-2493,1700,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108,-2093,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,-1331,0,0,0,0,0,0,-80,0,123,0,0,659,-1,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,2368,0,0,0,0,-3662,-3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,-503,-379,0,0,-217,0,0,0,-251,0,0,0,1508,102,0,0,0,-334,-425,-141,0,0,0,0,0,-348,0,0,0,0,-377,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,-1070,0,0,0,0,0,0,0,0,0,0,0,0,0,-648,-1799,-812,-35,0,0,0,0,0,0,0,0,0,0,0,0,-610,0,0,0,0,0,0,0,0,0,0,-1709,116,0,0,-1,0,-1277,0,141,-568
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-711,-262,0,1074,0,0,0,-643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,109,0,-1590,5,0,0,0,0,-103,0,0,0,1795,-186,-684,-559,609,-15,0,165,0,-334,0,0,-3,0,0,0,0,0,0,0,0,41,0,0,0,0,1000,0,0,0,0,-3,0,559,0,28,0,-2258,0,0,0,0,0,374,0,0,0,0,0,0
7,0,0,867,-561,0,0,-933,0,0,0,1168,0,-1508,0,0,148,0,0,0,-1112,-128,-451,0,0,0,0,0,-395,0,0,0,0,-1303,0,0,0,0,0,0,0,221,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,-1665,-2208,27,-5,0,0,0,0,0,0,0,0,0,0,0,0,-767,0,0,0,0,0,0,0,0,0,0,-218,0,0,0,0,0,-619,0,33,-907
47,0,0,-852,-21,0,0,-4105,0,0,0,-780,0,-102,0,-148,0,0,0,-1,-362,3,726,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,1358,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1089,0,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,-3102,-1238,-1166,482,0,0,0,0,0,0,0,0,0,0,0,0,-771,0,0,0,0,0,0,0,0,0,163,-4075,0,0,0,0,-63,42,0,1342,-20
235,0,0,0,0,0,0,0,1690,0,693,0,0,0,0,0,0,0,0,0,0,0,0,1858,0,0,-5956,0,0,0,0,0,0,0,0,0,485,261,0,0,432,0,0,-3260,0,0,0,-1567,0,17,274,0,-681,679,0,48,0,130,0,0,0,-4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-747,0,0,0,0,0,0,0,0,35,-395,0,0,0,0,0,-2279,0,0,0,0,0,60,0,0,0,1218,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,-1,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,0,-324,0,0,0,0,0,0,0,0,0,0,0,0,1777,0,0,0,0,0,0,0,0,0,0,0,-1,0,-857,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1122,-2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,-210,1350,0,-1699,-7,0
126,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,19,0,0,0,468,0,0,0,0,0,0,64,130,0,360,0,0,0,0,0,140,0,0,-330,0,0,-1214,0,1242,0,0,0,0,0,0,0,0,0,40,0,0,-1092,0,0,0,0,0,0,0,0,0,0,0,532,612,0,0,0,-882,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,0,0,-25,0,0,0,292,0,0,0,0,0,0,0,0,-868,0,0,0,0,0,0,0,0,26,327,-2,0,0,0,0,-1754,0,408,-2002,0
4,0,0,-309,0,0,0,303,0,0,0,-13,0,334,0,1112,362,0,0,0,0,-2196,-3,0,0,0,0,0,-1467,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,1935,349,0,0,0,0,0,0,0,0,0,0,0,0,0,-262,0,0,0,0,0,0,0,0,0,0,-439,168,0,0,-665,0,-3037,0,0,-17
1,0,0,0,0,0,0,-10,0,0,0,0,0,425,0,128,-3,0,1,0,2196,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107,2368,10,0,0,0,-153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,-11,0,0,-1071,0,1507,0,0,0
86,0,0,-37,0,0,0,587,0,0,0,-1,0,141,0,451,-726,0,0,-468,3,0,0,0,0,0,0,0,0,-131,1,0,0,0,0,0,0,0,5,0,0,-1299,0,0,-416,0,82,0,0,0,0,0,0,0,0,0,0,0,0,-151,0,0,0,0,0,0,0,0,0,0,0,132,162,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,-78,-1,-2415,0,0,0,0,0,0,0,0,0,0,0,0,-1203,0,0,0,0,0,0,0,0,0,380,-518,0,0,0,0,-567,0,0,-1010,0
233,122,0,0,0,0,0,0,2077,207,1758,0,0,0,0,0,0,-1858,0,0,0,0,0,0,0,0,-2656,0,0,0,5,0,82,0,0,0,-69,1941,0,-37,1413,0,0,-146,0,0,0,1135,-94,-283,-379,0,0,1132,0,-654,0,-565,0,0,0,-2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,-331,0,0,0,0,0,0,0,0,-25,1271,0,0,0,0,0,-1802,0,0,0,0,0,-153,0,-42,0,331,0,0,0,-448,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,14,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,-157,0,0,0,0,-92,0,0,0,386,2405,0,938,-139,0,0,11,0,0,0,0,521,0,0,0,0,0,0,0,0,-958,0,0,0,0,0,1109,268,0,0,0,0,1053,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,-197,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,-509,0,0,0,0,0,-1354,0,0,61,0,-1354,0,0,0,0,0,1592,0,0,0,-164,0,1638,-500,-259,0,0,-203,0,-74,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,27,0,0,0,0,0,0,-217,0,0,0,-1075,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,5956,0,0,0,0,0,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,-9483,0,0,0,-282,0,0,0,0,-6427,0,0,0,0,0,0,0,0,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4143,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,2019,-1234,0,0,0,0,-153,0,0,0,71,0,-3609,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0,0,0,0,-1074,0,0,0,0,0,0,0,0,0,1,197,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-36,0,0,0,0,0,-492,0,0,0,-4063,0,-55,-1619,-496,-109,0,-1125,0,424,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,806,0,0,0,0,-118,0,-3129,0,331,0,-75,0,0,0,0,0,1031,0,0,0,0,0,0
3,0,0,-219,0,0,0,-112,0,0,0,33,0,348,0,395,-136,0,0,0,1467,-1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,2024,-348,0,0,0,100,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,-400,437,0,0,-1515,0,-2468,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-64,0,0,131,0,0,0,0,0,0,0,390,0,923,0,0,0,0,0,4104,0,-161,112,0,0,-572,0,-4099,0,0,0,0,0,0,15,353,357,168,36,0,72,0,0,0,0,0,0,0,0,-230,0,0,-260,-236,0,0,0,-138,465,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,-29,0,0,0,0,0,0,975,-346,0,0,0,0,0,-1608,0,17,110,0
206,0,0,0,0,0,0,0,-136,0,0,0,0,0,0,0,0,0,0,-130,0,0,-1,-5,0,0,0,0,0,-390,0,26,3680,0,0,0,0,-2,-1151,0,-67,0,0,0,6,0,131,0,0,0,0,0,0,335,466,2994,763,1681,0,0,0,0,0,0,0,0,0,0,-3642,0,0,-411,-575,0,0,0,34,47,0,0,0,0,0,0,1039,0,0,0,82,0,0,0,0,0,0,-26,0,-6,0,0,0,0,0,0,0,-3,0,0,0,0,-2435,0,0,-1,-393,0,0,4468,-487,0,0,0,112,0,11,0,0,-48,0
221,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,1,0,-299,0,0,-26,0,-135,0,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,-613,0,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,-3,0,0,-209,0,-136,0,-191,0,0,45,6,98,0,-916,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2157,0,0,0,0,788,0,-193,0,950,0,116,0,0,0,0,0,-2510,0,0,0,0,0,0
207,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-360,0,0,0,-82,0,0,0,0,0,-923,-3680,135,0,0,0,0,-9,407,-1654,0,63,0,0,0,9,0,-1855,0,0,0,0,0,0,542,-134,4965,575,3573,0,0,0,0,0,0,0,0,0,0,-1860,0,0,-376,-804,0,0,0,-160,-610,0,0,0,0,0,0,271,0,0,0,1,0,0,0,0,0,0,-29,0,33,0,0,0,0,0,0,0,0,0,0,0,0,-1387,0,0,-11,-24,0,0,6610,109,0,0,0,15,0,-83,0,0,-42,0
32,0,0,4389,2064,0,0,0,0,0,0,2490,0,377,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,-1116,0,0,0,0,0,0,0,0,0,0,0,-571,0,104,21,1715,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,1301
372,3948,11902,0,0,-1592,2273,0,0,1425,83,0,-4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-195,1,0,0,25,0,0,0,0,0,0,0,0,4638,1183,28,-14,0,0,0,0,0,0,0,0,2139,0,0,1482,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,-4035,0,0,0,0,-443,-1307,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,-46,0,0,1900,-231,0,0,0,0,0,2093,0,0,0,0,0,0,0,0,0,0,0,-849,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,175,0,0,0,0,-144,649,0,-2038,203,0,43,51,0,0,0,0,0,0,0,0,0,-2097,0,0,0,0,0,0,0,0,0,0,-364,0,0,0,0,0,0,0,0,-77,441,0,0,0,0,-242,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,-607,-273,0,0,0,0,0,85,370,4178,0,0,0,0,0,0,-485,0,0,0,0,0,69,0,0,0,0,0,0,0,0,9,0,-1,0,0,86,0,14,659,0,0,0,0,0,0,902,-911,-418,485,0,0,588,0,74,0,-991,0,0,122,-159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,0,979,626,0,0,0,0,0,-48,0,0,0,0,0,160,0,-112,0,-1168,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
212,41,0,0,0,0,0,0,689,-52,-13,0,0,0,0,0,0,-261,0,0,0,0,0,-1941,0,0,-150,0,0,0,2,0,-407,0,0,0,-86,0,1,0,746,0,0,-1,0,0,0,1276,0,-21,-1033,0,0,411,0,-2357,132,-2911,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,-212,846,0,0,0,0,0,-204,0,0,0,0,0,462,0,-29,0,-1297,0,0,0,-2195,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,0,0,-5,0,0,0,0,0,0,-4104,1151,21,1654,0,0,0,0,-1,0,0,-213,13,0,0,53,0,-1431,0,0,0,0,0,0,84,814,1243,344,511,0,218,0,0,0,0,0,0,0,0,-835,0,0,-1989,-1552,0,0,0,80,958,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-195,0,0,0,-10,0,0,1866,-274,0,0,0,0,0,-413,0,0,-54,0
315,2112,478,0,0,0,0,0,0,3087,118,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,-25,0,-14,0,0,0,0,0,0,0,0,-2549,0,0,-89,115,1441,0,0,0,0,0,0,0,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,-1071,0,0,0,0,0,0,0,0,0,0,-3628,0,0,0,-2977,0,0,0,0,0,0,927,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,0,138,0,0,0,0,0,0,0,-3128,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,-2151,0,-349,0,0,0,0,0,0,-432,0,0,0,0,0,-1413,0,0,0,0,0,161,67,0,-63,0,0,0,-659,-746,213,0,0,0,0,0,0,0,21,-167,0,-9,-67,0,0,-1408,318,-1050,784,411,0,0,0,-33,0,0,0,0,0,0,57,0,0,213,935,0,0,0,0,1741,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,-381,0,0,0,0,0,0,0,0,0,0,0,-29,8,0,0,-350,0,0,0,-2073,0,0,0,0,0,0,0,0,0,0,0
87,0,0,-101,0,0,0,-614,0,0,0,0,0,-446,0,-221,-1358,0,0,330,-3,0,1299,0,0,0,0,0,0,-112,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,-247,0,49,0,0,0,0,0,0,0,0,0,0,0,0,-110,0,0,0,0,0,0,0,0,0,0,0,656,203,0,0,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-948,-166,-253,-1991,0,0,0,0,0,0,0,0,0,0,0,0,-1211,0,0,0,0,0,0,0,0,0,746,-1889,0,0,0,0,-481,0,0,1444,0
53,0,0,2604,6871,0,0,0,0,0,0,3162,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068,0,0,-1285,0,0,0,0,0,0,0,0,0,0,0,0,1570,0,0,0,0,0,0,0,0,0,0,0,-3584,0,0,0,247,0,0,0,0,0,0,0,-2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877
198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3260,0,0,0,0,0,146,0,0,9483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-509,0,0,0,0,-7033,0,0,0,0,0,0,0,0,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,700,-3014,0,0,0,0,-998,0,0,0,0,0,-2283,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1263,1214,0,0,416,0,0,0,0,0,0,572,-6,0,-9,0,0,0,0,0,-53,0,0,247,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,-3503,0,0,0,0,0,0,0,0,0,0,0,-9,72,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,46,-379,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,2818,0,174,-283,0
318,399,0,0,0,0,0,0,0,2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549,0,0,0,0,0,0,0,0,66,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1507,0,0,0,0,0,0,0,0,0,0,2178,0,0,0,3261,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723,0,0,0,0,0,0,0,0,0,-2843,0,0,0,0,0,0,0
146,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,-73,0,324,-1242,0,0,-82,0,0,0,0,0,0,4099,-131,0,1855,0,0,0,0,0,1431,0,-21,-49,0,0,-1345,0,0,0,0,0,0,0,0,0,9,63,40,0,0,-356,0,0,0,0,0,0,0,0,41,0,0,1464,1450,0,0,0,7,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,0,0,6,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,659,-35,0,0,0,0,0,-2838,0,53,-659,0
215,0,0,0,0,0,0,0,-683,0,86,0,0,0,0,0,0,1567,0,0,0,0,0,-1135,0,0,282,0,0,0,0,0,0,0,0,0,-902,-1276,0,0,167,0,0,509,0,0,0,0,0,58,148,0,182,306,0,-58,0,-473,0,0,0,-1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,12,-2605,0,0,0,0,0,1204,0,0,0,0,0,998,0,0,0,62,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
332,6390,-450,0,0,79,248,0,58,1691,1360,0,-825,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,-4638,0,911,0,0,89,0,0,0,0,0,-66,0,0,0,1719,165,0,0,0,0,0,0,0,0,0,1587,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307,0,0,0,-540,0,0,0,0,0,0,603,0,0,0,0,-1301,0,0,0,0,0,1,0,0,0,280,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,3794,-1957,0,0,0,186,0,121,1397,-1458,0,0,0,0,0,0,-17,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,-1183,0,418,21,0,-115,9,0,0,0,0,-37,0,-58,-1719,0,-118,0,0,105,0,6,0,-9,0,0,831,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,0,0,0,-121,0,0,0,0,0,0,-277,355,0,0,0,-23,0,0,0,0,0,0,0,0,0,-381,0,-496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
