cluster,count,density,crossing,betweenness,removal_impact,normalized_crossing,normalized_betweenness,normalized_removal_impact,normalized_density,bottleneck_score
38,261.0,0.001305,206.0,0.006541328457240262,0.00020002674726101187,0.0982824427480916,0.05436989420333647,0.0034462941663511836,0.07600465928945835,0.13329723333094173
39,131.0,0.000655,83.0,3.476551512785314e-05,0.0,0.03959923664122137,0.0002889623096870645,0.0,0.03814793244030285,0.028443819218817577
40,702.0,0.00351,355.0,0.005176231060483746,0.0,0.1693702290076336,0.04302354437178944,0.0,0.20442632498543972,0.15106587588379114
41,1065.0,0.005325,597.0,0.01477020047706217,0.006268963831526522,0.2848282442748092,0.1227662305217345,0.10800902268067569,0.3101339545719278,0.4225633111056411
42,5.0,2.5e-05,3.0,0.0,0.0,0.0014312977099236641,0.0,0.0,0.00145602795573675,0.000994489323202639
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4.0,2e-05,1.0,0.0,0.0,0.00047709923664122136,0.0,0.0,0.0011648223645894002,0.00012765252726440132
46,2387.0,0.011935,1476.0,0.06284255039504909,0.0001895205665311207,0.7041984732824428,0.5223316393269996,0.003265281427525767,0.6951077460687244,1.0212630702163508
47,1951.0,0.009755,1337.0,0.04918036853597247,0.0,0.637881679389313,0.4087749838065818,0.0,0.5681421083284799,0.8762140306973507
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1108.0,0.00554,601.0,0.016537233997892573,7.06088017915882e-05,0.28673664122137404,0.13745337338718094,0.001216530814200905,0.3226557949912638,0.3286098069253768
53,1410.0,0.00705,1006.0,0.03945131620928368,0.0003785577970837262,0.4799618320610687,0.32790952212573515,0.006522235378921699,0.4105998835177635,0.6912136245103966
54,616.0,0.00308,548.0,0.03513350482571589,0.05804111245465538,0.26145038167938933,0.2920209484745068,1.0,0.1793826441467676,1.499656536909866
55,953.0,0.004765,627.0,0.031416874472613696,0.055757575757575756,0.2991412213740458,0.2611292419332444,0.9606565656565657,0.27751892836342457,1.4376713504548284
56,593.0,0.002965,498.0,0.027461477185425878,0.04830917874396135,0.23759541984732824,0.22825296405752746,0.8323268921095008,0.17268491555037857,1.246369801349243
57,529.0,0.002645,466.0,0.0205287087064395,0.00024616592433261545,0.22232824427480916,0.1706295178106865,0.004241233737980687,0.15404775771694817,0.3509846685083919
58,841.0,0.004205,487.0,0.005918500973959188,0.00011851175034556291,0.23234732824427481,0.049193107164697394,0.0020418586986620945,0.2449039021549214,0.2101111234611579
59,139.0,0.000695,70.0,2.4598241835745144e-06,0.0,0.033396946564885496,2.044544644012249e-05,0.0,0.04047757716948165,0.021274118860481125
60,193.0,0.000965,141.0,0.013701128870318335,0.0,0.06727099236641221,0.11388037338515894,0.0,0.05620267909143856,0.16429056202413958
61,385.0,0.001925,307.0,0.011388504901973025,0.004866180048661801,0.14646946564885496,0.09465841850046534,0.08384022708840227,0.11211415259172976,0.2913338654602036
62,4.0,2e-05,4.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.0011648223645894002,0.0015589502371880653
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,809.0,0.004045,630.0,0.06749250179869087,0.0,0.3005725190839695,0.5609808781657601,0.0,0.23558532323820616,0.7908778002782677
67,649.0,0.003245,501.0,0.048052572535128936,0.0,0.2390267175572519,0.3994010241209251,0.0,0.18899242865463015,0.581730013081788
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,79.0,0.000395,51.0,0.0,0.0,0.02433206106870229,0.0,0.0,0.023005241700640652,0.017430488558510093
73,134.0,0.00067,110.0,0.0016392268359340563,4.323763403666398e-06,0.05248091603053435,0.013624845507697625,7.449484030900231e-05,0.0390215492137449,0.0544737916144175
74,206.0,0.00103,187.0,0.010798628165892115,0.0,0.0892175572519084,0.0897555098721377,0.0,0.05998835177635411,0.16097656159113985
75,152.0,0.00076,142.0,0.00840275941109054,0.0,0.06774809160305344,0.0698416450394584,0.0,0.0442632498543972,0.12431076168619268
76,128.0,0.00064,97.0,0.007261400989911965,0.0,0.046278625954198474,0.060354957891241574,0.0,0.037274315666860805,0.09545128914538181
77,41.0,0.000205,40.0,0.004847493524430838,0.0,0.019083969465648856,0.040291159784668004,0.0,0.01193942923704135,0.05579330047920446
78,86.0,0.00043,55.0,0.0,0.0,0.026240458015267174,0.0,0.0,0.0250436808386721,0.018727353763665543
79,44.0,0.00022,19.0,0.0,0.0,0.009064885496183206,0.0,0.0,0.0128130460104834,0.0052209716930381855
80,629.0,0.003145,429.0,0.010735093604676178,0.0,0.20467557251908397,0.08922742641108745,0.0,0.18316831683168314,0.23895250388066647
81,893.0,0.004465,653.0,0.017729254959200476,5.3009885623841996e-05,0.31154580152671757,0.14736115496062194,0.0009133161543941111,0.2600465928945836,0.3818062947733585
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1759.0,0.008795,1177.0,0.049958847976018246,0.0,0.5615458015267175,0.41524551117291714,0.0,0.5122306348281888,0.823122122251178
87,1422.0,0.00711,1084.0,0.07005145058962195,1.3050317792873116e-05,0.517175572519084,0.5822502236731979,0.00022484610030637639,0.4140943506115317,0.975422337109129
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,350.0,0.00175,275.0,0.000623666941628932,0.0,0.13120229007633588,0.005183764407511389,0.0,0.1019219569015725,0.10580946741337552
101,591.0,0.002955,458.0,0.03559183381679634,0.0006509941066381175,0.21851145038167938,0.29583046498453386,0.0112160859622859,0.17210250436808386,0.4739272500180739
102,40.0,0.0002,39.0,0.0,0.0,0.018606870229007633,0.0,0.0,0.011648223645894,0.015112403135239434
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,13.0,6.5e-05,12.0,0.0,0.0,0.0057251908396946565,0.0,0.0,0.00378567268491555,0.004589489034219992
106,932.0,0.00466,711.0,0.07091600988577956,0.004930597864096899,0.3392175572519084,0.5894362253809354,0.08495009236683616,0.2714036109493302,0.932182791714881
107,674.0,0.00337,582.0,0.05565432651779281,0.0,0.2776717557251908,0.46258491138464425,0.0,0.19627256843331392,0.6813748965798408
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,863.0,0.004315,658.0,0.0004150628527801044,0.0,0.3139312977099237,0.0034498991360709186,0.0,0.25131042516016305,0.24198806929794567
121,1893.0,0.009465,1385.0,0.004808154488890887,0.0,0.6607824427480916,0.0399641835115226,0.0,0.5512521840419335,0.5353709710470342
122,610.0,0.00305,519.0,0.04807725710113164,0.0005677732728322577,0.2476145038167939,0.3996061960903187,0.009782260346505773,0.17763541059988353,0.6037123370736533
123,1153.0,0.005765,922.0,0.030707128354366005,2.220090934924464e-05,0.4398854961832061,0.2552300088321082,0.0003825031673296941,0.33576004659289455,0.5947699942047757
124,1372.0,0.00686,1111.0,0.03133698679102225,0.0,0.5300572519083969,0.2604652354054161,0.0,0.3995340710541642,0.6706622659975637
125,701.0,0.003505,607.0,0.02710603235121414,0.00011799712994712775,0.2895992366412214,0.22529859505472585,0.0020329922180473887,0.20413511939429235,0.455690288095707
126,1826.0,0.00913,1476.0,0.0648491262850064,0.00014705951250682688,0.7041984732824428,0.539009798749982,0.0025337128508988714,0.5317414094350611,1.0862195620528052
127,1056.0,0.00528,875.0,0.05333588787601089,0.0,0.4174618320610687,0.4433146263814369,0.0,0.3075131042516016,0.7685225271670251
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,249.0,0.001245,141.0,0.0,0.0,0.06727099236641221,0.0,0.0,0.07251019219569016,0.04551793470770516
133,338.0,0.00169,214.0,0.005632669403827831,5.683824809568557e-05,0.10209923664122138,0.046817346288355176,0.0009792756494819159,0.0984274898078043,0.12036761163671716
134,221.0,0.001105,195.0,0.010694659597066366,7.163486338535518e-05,0.09303435114503816,0.08889134900260186,0.0012342090004101819,0.06435643564356436,0.16385297845498092
135,666.0,0.00333,474.0,0.01077206206470951,5.6183975016079986e-05,0.22614503816793893,0.08953469905058437,0.0009680030695478781,0.1939429237041351,0.2584648631768306
136,644.0,0.00322,510.0,0.012369307901243898,0.0,0.2433206106870229,0.10281060893903728,0.0,0.1875364006988934,0.2898702994163922
137,593.0,0.002965,408.0,0.00022813112285379638,0.0,0.1946564885496183,0.001896169118418217,0.0,0.17268491555037857,0.14474718300292297
138,395.0,0.001975,224.0,0.00012348317401544062,0.0,0.10687022900763359,0.0010263614112941489,0.0,0.11502620850320326,0.07338872786796677
139,86.0,0.00043,52.0,0.0,0.0,0.02480916030534351,0.0,0.0,0.0250436808386721,0.017296056053741883
140,286.0,0.00143,239.0,0.0,0.0,0.11402671755725191,0.0,0.0,0.08328479906814211,0.08904127783680928
141,684.0,0.00342,531.0,0.003202653281790739,0.0,0.25333969465648853,0.026619657037432132,0.0,0.1991846243447874,0.22020396439048445
142,137.0,0.000685,135.0,0.005822781313969471,0.0,0.06440839694656489,0.04839750917250975,0.0,0.03989516598718695,0.10083735632291856
143,389.0,0.001945,315.0,0.02750505213523214,0.0,0.15028625954198474,0.2286151481958671,0.0,0.11327897495631915,0.3449177152509561
144,526.0,0.00263,443.0,0.03133698679102225,0.0,0.21135496183206107,0.2604652354054161,0.0,0.1531741409435061,0.4258679549544253
145,355.0,0.001775,272.0,0.05794126818804967,0.0005155898385441776,0.1297709923664122,0.481593401399152,0.008883183259917393,0.10337798485730926,0.5892341815682889
146,1305.0,0.006525,1042.0,0.08775724271967215,0.0,0.49713740458015265,0.7294163614370914,0.0,0.38002329644729177,1.1125467770830566
147,720.0,0.0036,580.0,0.0557014656530092,0.0,0.2767175572519084,0.46297672014509794,0.0,0.209668025626092,0.6767938697091788
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,112.0,0.00056,62.0,1.1479179523347732e-05,0.0,0.029580152671755726,9.541208338723826e-05,0.0,0.0326150262085032,0.019891056892592004
153,54.0,0.00027,35.0,0.0025946225488343885,0.0,0.016698473282442748,0.021565856905041123,0.0,0.0157251019219569,0.03354679961089681
154,20.0,0.0001,20.0,0.0031213529006771535,2.2218364867209122e-05,0.009541984732824428,0.02594390850275276,0.0003828039113579572,0.005824111822947,0.03412146360005104
155,281.0,0.001405,230.0,0.008537557776350445,1.178974005060904e-05,0.10973282442748092,0.0709620555043773,0.00020312739628861826,0.08182877111240536,0.15634937599442522
156,235.0,0.001175,165.0,0.01228796971490703,0.0,0.07872137404580153,0.10213454617675052,0.0,0.06843331391962726,0.16032592604666385
157,832.0,0.00416,395.0,0.03312028259663519,0.00038545103161413295,0.18845419847328243,0.27528754633479796,0.006641000065518499,0.2422830518345952,0.39769782932322034
158,743.0,0.003715,617.0,0.0026504999029746796,1.731601731601484e-05,0.2943702290076336,0.022030295566519333,0.0002983405483405057,0.21636575422248105,0.2517891388557491
159,108.0,0.00054,92.0,0.0013745539586091065,0.0,0.04389312977099236,0.01142495042022157,0.0,0.0314502038439138,0.04588301903803979
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,22.0,0.00011,16.0,0.005862223178244072,0.0,0.007633587786259542,0.04872534013250669,0.0,0.0064065230052417,0.05443697101719372
166,1610.0,0.00805,1143.0,0.11752002208573131,0.0005382212540269444,0.545324427480916,0.976797176497491,0.009273103689172562,0.46884100174723353,1.3907424071434098
167,1077.0,0.005385,886.0,0.07167489516971887,0.0,0.42270992366412213,0.59574389099809,0.0,0.31362842166569593,0.9243652881625034
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,121.0,0.000605,83.0,0.026747893302529708,0.0002249559121344105,0.03959923664122137,0.22232183241173342,0.0038758029028157807,0.03523587652882935,0.25522610899712184
178,1241.0,0.006205,891.0,0.013191728942711317,0.0,0.42509541984732824,0.10964636796069115,0.0,0.3613861386138613,0.426325946223861
179,180.0,0.0009,151.0,0.005822548608730468,4.493983167145769e-05,0.07204198473282443,0.048395574984476254,0.0007742758498394898,0.052417006406523,0.1054867336451833
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,123.0,0.000615,5.0,0.0,0.0,0.002385496183206107,0.0,0.0,0.03581828771112405,-0.008359990130131108
186,1471.0,0.007355,1034.0,0.09027583273419137,0.0048250904704463205,0.4933206106870229,0.7503502548390383,0.08313228789706473,0.4283634245777519,1.1982941260498001
187,1073.0,0.005365,812.0,0.10269764039416804,3.0266120400100793e-05,0.38740458015267176,0.8535972287071049,0.0005214600327267365,0.31246359930110656,1.1477841891021716
188,6.0,3e-05,5.0,0.010689706243598409,0.0,0.002385496183206107,0.08885017796131185,0.0,0.0017472335468841,0.09071150408045273
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,60.0,0.0003,34.0,0.010445944040727169,0.0,0.016221374045801526,0.08682408719587839,0.0,0.017472335468841,0.09780376060102762
198,1378.0,0.00689,996.0,0.04261349137899419,0.0006819902265473169,0.4751908396946565,0.3541927351692998,0.01175012327822148,0.4012813046010483,0.7207493067618631
199,225.0,0.001125,160.0,0.00038591427750569323,0.0,0.07633587786259542,0.003207623432563998,0.0,0.06552125800815374,0.05988712389271329
200,332.0,0.00166,277.0,0.0,0.0,0.1321564885496183,0.0,0.0,0.09668025626092021,0.10315241167134226
201,765.0,0.003825,600.0,0.001688997734949839,0.0,0.2862595419847328,0.014038528833887717,0.0,0.22277227722772275,0.2334663876503037
202,340.0,0.0017,314.0,0.008328459435363473,2.1445033536930576e-05,0.14980916030534353,0.06922408213216856,0.00036948005698003304,0.099009900990099,0.18969975219746243
203,789.0,0.003945,683.0,0.05143598118755722,0.0,0.3258587786259542,0.42752307481470553,0.0,0.22976121141525915,0.684453490016082
204,1083.0,0.005415,866.0,0.053147538948786495,0.0,0.4131679389312977,0.4417491169725389,0.0,0.31537565521258004,0.7603043593400626
205,558.0,0.00279,476.0,0.05392484339079604,0.0,0.22709923664122136,0.4482098780476176,0.0,0.1624927198602213,0.6265612987307725
206,1587.0,0.007935,1264.0,0.09307726482455585,0.0009822518871303435,0.6030534351145038,0.7736350611848135,0.016923381472016545,0.4621432731508444,1.2549688958260805
207,1560.0,0.0078,1150.0,0.12031159068981316,0.0007029421678191124,0.5486641221374046,1.0,0.012111107766383456,0.454280722189866,1.4244910132468283
208,726.0,0.00363,561.0,0.11360684863667354,0.0007224325194019444,0.2676526717557252,0.9442718526561106,0.012446910282196,0.2114152591729761,1.1609468569421388
209,1190.0,0.00595,990.0,0.0735347923696754,0.0,0.4723282442748092,0.6112028936535507,0.0,0.3465346534653465,0.9795707418887559
210,1161.0,0.005805,866.0,0.07343536973480079,0.0,0.4131679389312977,0.6103765174556752,0.0,0.3380896913220734,0.9221175489903509
211,517.0,0.002585,449.0,0.03061508403605044,0.0,0.21421755725190839,0.2544649593652379,0.0,0.15055329062317996,0.4235165294301923
212,1484.0,0.00742,1145.0,0.027854524441821654,0.0,0.5462786259541985,0.23151987503544919,0.0,0.4321490972626674,0.6481537718108475
213,902.0,0.00451,738.0,0.027052766109087554,0.0,0.3520992366412214,0.22485585930648097,0.0,0.2626674432149097,0.4981548629832294
214,383.0,0.001915,364.0,0.04379470976436065,0.0,0.1736641221374046,0.36401072841994075,0.0,0.11153174140943506,0.5042153281345148
215,1297.0,0.006485,1009.0,0.04159070729587789,0.0,0.48139312977099236,0.345691608409591,0.0,0.377693651718113,0.7137766426651495
216,806.0,0.00403,635.0,0.038215828516013656,0.0,0.3029580152671756,0.31764045589374296,0.0,0.23471170646476408,0.5501849592214892
217,837.0,0.004185,572.0,0.06597691228699888,0.0007709061803331897,0.2729007633587786,0.5483836753276771,0.013282071065323914,0.24373907979033196,0.76144478581468
218,1713.0,0.008565,1309.0,0.006637201531433033,1.727414061150211e-05,0.6245229007633588,0.055166767336199865,0.00029761904761900515,0.4988351776354105,0.5303367338565546
219,259.0,0.001295,185.0,0.00012986850516840694,0.0,0.08826335877862596,0.0010794346947272384,0.0,0.07542224810716365,0.0667161190412041
220,707.0,0.003535,579.0,0.0009537777357812016,0.0,0.2762404580152672,0.007927563174193478,0.0,0.20588235294117646,0.22240331530710772
221,1564.0,0.00782,1165.0,0.008035745233245907,0.0,0.5558206106870229,0.06679111453163006,0.0,0.45544554455445546,0.4859780618523163
222,368.0,0.00184,337.0,0.09215338742956382,0.001055807326628652,0.16078244274809161,0.7659560222019947,0.018190680398372818,0.1071636575422248,0.9127800480857916
223,1007.0,0.005035,815.0,0.05143598118755722,0.0,0.38883587786259544,0.42752307481470553,0.0,0.2932440302853815,0.7283857435916865
224,1191.0,0.005955,964.0,0.053147538948786495,0.0,0.4599236641221374,0.4417491169725389,0.0,0.3468258590564939,0.7976250233777281
225,285.0,0.001425,268.0,0.05392484339079604,0.0,0.12786259541984732,0.4482098780476176,0.0,0.08299359347699475,0.5511743954243665
226,1165.0,0.005825,863.0,0.017025620909190454,0.0,0.41173664122137404,0.14151272384957356,0.0,0.33925451368666276,0.45147301096494874
