cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
262,2264,6,1,3.0,2.8723498233215548,5
263,959,33,1,2.0,2.403545359749739,5
266,2149,38,1,2.0,2.5267566309911587,5
268,1390,41,1,2.0,2.4863309352517984,5
271,153,66,1,1.0,1.738562091503268,5
273,1595,65,1,2.0,2.5272727272727273,5
279,1737,34,1,2.0,2.6453655728267127,5
281,2147,42,1,2.0,2.5910572892408013,5
283,1071,30,1,2.0,2.465919701213819,5
284,725,40,1,2.0,2.313103448275862,5
286,915,34,1,2.0,2.4371584699453552,5
290,1569,58,1,2.0,2.5379222434671767,5
292,886,47,1,2.0,2.4164785553047405,5
294,1472,52,1,2.0,2.614130434782609,5
296,1236,55,1,2.0,2.4336569579288025,5
297,654,42,1,2.0,2.4648318042813457,5
301,1038,41,1,2.0,2.611753371868979,5
304,1544,39,1,2.0,2.5012953367875648,5
309,1550,41,1,2.0,2.525161290322581,5
311,1527,35,1,2.0,2.6686313032089064,5
313,305,51,1,1.0,1.3868852459016394,3
315,1625,29,1,2.0,2.5378461538461536,5
316,1288,53,1,2.0,2.520186335403727,5
317,1312,32,1,2.0,2.6013719512195124,5
319,289,95,1,1.0,1.2110726643598615,3
322,77,49,1,1.0,1.0389610389610389,2
328,1452,49,1,2.0,2.4862258953168044,5
331,908,53,1,2.0,2.354625550660793,5
333,117,65,1,1.0,1.1367521367521367,2
337,1108,49,1,2.0,2.4521660649819497,5
341,342,62,1,1.0,1.6695906432748537,5
343,987,39,1,2.0,2.4174265450861196,5
346,1008,52,1,2.0,2.324404761904762,5
348,1195,30,1,2.0,2.5364016736401673,5
352,895,41,1,2.0,2.518435754189944,5
353,106,40,1,1.0,1.0,1
355,930,45,1,2.0,2.518279569892473,5
360,568,31,1,2.0,2.443661971830986,5
361,1391,55,1,2.0,2.5729690869877784,5
362,1252,49,1,2.0,2.4384984025559104,5
369,876,38,1,2.0,2.5993150684931505,5
371,25,24,1,1.0,1.28,4
375,1211,49,1,2.0,2.398018166804294,5
381,171,50,1,1.0,1.1695906432748537,2
382,1796,37,1,2.0,2.584632516703786,5
383,1648,62,1,2.0,2.5400485436893203,5
384,982,30,1,2.0,2.5733197556008145,5
385,2165,43,1,2.0,2.6203233256351037,5
387,1208,40,1,2.0,2.5099337748344372,5
390,1065,42,1,2.0,2.447887323943662,5
395,897,44,1,2.0,2.4158305462653287,5
398,2103,33,1,3.0,2.6690442225392297,5
402,960,47,1,2.0,2.41875,5
404,915,56,1,2.0,2.3114754098360657,5
405,882,33,1,2.0,2.3253968253968256,5
406,1494,53,1,2.0,2.4912985274431056,5
409,26,24,1,1.0,1.0,1
410,432,87,1,1.5,2.0069444444444446,5
414,1371,57,1,2.0,2.397520058351568,5
415,773,39,1,2.0,2.332470892626132,5
424,778,34,1,2.0,2.4460154241645244,5
425,1055,45,1,2.0,2.56303317535545,5
429,1504,86,1,2.0,2.2799202127659575,5
430,1336,38,1,2.0,2.4775449101796405,5
432,1614,43,1,2.0,2.6164807930607186,5
433,1685,41,1,2.0,2.618991097922849,5
435,942,51,1,2.0,2.4097664543524417,5
440,1239,49,1,2.0,2.5577078288942694,5
443,834,29,1,2.0,2.538369304556355,5
444,1054,36,1,2.0,2.564516129032258,5
449,81,61,1,1.0,1.0123456790123457,2
455,1311,40,1,2.0,2.5202135774218153,5
457,761,47,1,2.0,2.314060446780552,5
463,160,114,1,1.0,1.0,1
470,1077,48,1,2.0,2.4976787372330547,5
472,60,47,1,1.0,1.0,1
474,1072,55,1,2.0,2.4151119402985075,5
479,911,47,1,2.0,2.4270032930845225,5
485,986,51,1,2.0,2.4036511156186613,5
487,1589,46,1,2.0,2.526117054751416,5
488,282,35,1,1.0,1.3971631205673758,3
494,1611,45,1,2.0,2.5903165735567972,5
497,1314,29,1,2.0,2.490867579908676,5
500,1537,48,1,2.0,2.58295380611581,5
505,1236,49,1,2.0,2.469255663430421,5
508,1161,49,1,2.0,2.476313522825151,5
509,1168,50,1,2.0,2.5111301369863015,5
